d,betaprime,total cost,preprocessing,single enum,probability
274,222,4359388851901405989119853344492553227120672768,846808028683819965010082207543328768,2798572414452346664264423563495211008,5.965129099396762e-10
275,224,8956011322502034459834135848562182331706638336,2203878748175600939255406014742134784,7013636906335023301775890795999526912,7.341788123603289e-10
276,224,12533738390676211606301312621274472863114461184,2244840481621381434138460161124073472,7345265818169391009406112957292609536,5.458149068206809e-10
277,224,26013385309740447522650809777147498534870712320,2285802215067161929021514307506012160,7624650407745992690450529370331152384,2.717685599994128e-10
278,224,35481177682749894751345440316354491133034758144,2326763948512942423904568453887950848,7845217721921588338464628178119819264,2.0450792384160093e-10
279,226,72888209311568433305517016752455335362697363456,6049089775075463999800691122348490752,20966879202325795137746856840358002688,2.6440268762815893e-10
280,228,98495035481640630148999892855761554710099656704,15614559912139656262910691025090510848,50522114633507177045204673611222220800,4.789945922626774e-10
281,228,211113025853122546376244184508264052274883461120,15899451289650538405847382723257171968,53333048757555962716768020370368233472,2.3393628100776023e-10
282,230,297349995077181821741848703230735150135226925056,41589340381750974132170150552727977984,132386283123752855995617733449745432576,4.1737176240056976e-10
283,228,598037020072727704120001097758033291582724112384,16469234044672302691720766119590494208,58799213580963183064247853029965955072,8.97816303504388e-11
284,230,855079168698652831776408944044756078778736705536,43107303842014832531247957286638845952,151197572094708752987867457517820837888,1.6209886350432241e-10
285,230,1714662243573091671815813885073448998011433648128,43866285572146742841320929175013425152,154762246534939515441528111166444797952,8.263530711840805e-11
286,232,2440414608062027575722053722838962386927571959808,114941010791298797002895095630753955840,394226466900096168039138538116784062464,1.488331375722314e-10
287,234,5166675679109993466063616862703635909253120655360,310845088065718705399029968544720748544,1057222046049825482430760411692990988288,1.8888558083562733e-10
288,233,7520890942130432642716699085183587293400460689408,235588969573555326126751203689490284544,812152268885606683074256843908388487168,9.93773345064069e-11
289,234,15272565404963624215323843447985777209153991737344,321996916380960613312916892181522808832,1165630671122859598878177392827993948160,6.948400249558028e-11
290,236,22346957509542783164487995528506334624608040255488,867308354763634108446101454531019669504,2933113946938678748664387316175276605440,1.213154328272307e-10
291,236,44104035619885416841269296799259372774357639102464,882596038412155554760764993323619319808,3071016829260450199506280651877165039616,6.394673993287302e-11
292,238,63994533890530040005432777565505694067393833205760,2378909439696762674890709006579241320448,8043995977701290232582109385720797855744,1.1618458575141928e-10
293,238,128349720246704626028064502864500311932578354429952,2420838432672165435545734348412647636992,8338351748985030272927703310024962998272,5.979808210532551e-11
294,240,182083527906225611778426536547862326948097666580480,6476449387019041077421311259703053910016,21702567748406435593971060748987628781568,1.1039712896652448e-10
295,240,374110310778582107485327481870331594261445671387136,6590598842477346949875748902753808678912,22339365301265166439053698043080681193472,5.516337316317044e-11
296,240,528954327360882821299941077656256846678006305914880,6704748297935652822330186545804563447808,24152352948429430072590313614128478945280,4.1614008195536184e-11
297,242,1101968934692858443626246310555067492574591335792640,17534061109560627556786224242563827630080,62482626189625259880356281889889475100672,5.1798098035886506e-11
298,242,1542736635691840441542644553566853739508650695720960,17837594031876867596663423215749235212288,61826368181312271084691755108571340079104,3.683602061224257e-11
299,242,3239689393596533163427590695245758003893142097494016,18141126954193107636540622188934642794496,64353488742910192569461483892734399873024,1.8164557680685332e-11
300,244,4728851352757941195622151544403256013338049628864512,49477614252849115413699254724537660473344,170494035733576521301272119322134934716416,3.3182847196056996e-11
301,246,9479754049949592306513776229161526504493724242804736,130977563503975267973367683931707271020544,446759436469807862980039636259232148357120,4.347461146918617e-11
302,246,13602838886117282176672645079407614049674657032830976,133245949731008818947303359191120984670208,457682183110587391818948408041892223123456,3.098901051675856e-11
303,246,28443521720282739901535107959919021920695166563254272,135514335958042369921239034450534698319872,471676954586174878231769625251769432932352,1.5228066456964986e-11
304,248,41131546279035539014977918478317772949400123053441024,373446179327701602073804472284431496773632,1264341405341018322079105222295870339284992,2.8404368314969592e-11
305,248,84060509667334507381567271282815789879246165544796160,379808390274634716692037516979104533970944,1338109637044607194809585648445464418189312,1.4578505852649354e-11
306,250,122588619974807330359001046918279907279714345235251200,1023830233544616834515179874733364751630336,3588611475879873155776164894810576808574976,2.6840050706919765e-11
