d,betaprime,total cost,preprocessing,single enum,probability
104,82,1390435729192868,286888708157229,216451653724879,0.2275855399267712
105,82,2257113026774611,291322924740677,245472784653940,0.1560413200471412
106,82,2956915894355162,295757141329166,260061175503356,0.12548866912887943
107,82,5093331515949440,300191357922742,297057212435880,0.08024508434474678
108,82,6959705526000808,304625574521455,318653085686821,0.06188644634073895
109,82,12736888958748078,309059791125352,363629481808636,0.0369741663173249
110,82,17877221153687980,313494007734480,386930250086834,0.02756188302050274
111,82,34849674684087392,317928224348889,434847860959190,0.015290722053699236
112,82,50484286649473536,322362440968626,462979174034414,0.011035640218449974
113,84,103719850516411392,735725006361594,1051518245828135,0.012216813110053923
114,88,23129680621254956,1509073304295293,1402122801907238,0.0858724185997231
115,88,39836246030818560,1529654976521486,1562226122317516,0.053861663877563144
116,91,54569205224286824,4525278834423706,4080500948655114,0.10640095730024257
117,91,92524368231593328,4587550658090706,4436679237185696,0.06721033726030869
118,92,122603264162735248,5888073443013968,5821893823310157,0.06586358919437633
119,92,221106871597376672,5967424590295706,6510106990923138,0.039456350412027524
120,92,311804357327230656,6046775737583156,7064833040675377,0.029551459701392217
121,92,567783803473791936,6126126884876366,7921396363136593,0.017494138823881202
122,92,838040064111685376,6205478032175384,8804061116201543,0.012695031676816475
123,94,1609707834135620096,13106101473389108,17382112043854518,0.013420136823510946
124,94,2356301701076259328,13274297196534880,19116569611607480,0.009758131207668731
125,96,4461502537047415296,30339827349496132,43122495080953768,0.011677181079715339
126,96,6286152655287991296,30725277571598028,42589964203745440,0.00828526836206326
127,96,13024148530312124416,31110727793705972,47819308629041792,0.004313771615947733
128,96,19831284845943418880,31496178015820012,51238909250148848,0.002971634497791265
129,98,42022693410641960960,77414620416041360,123567821371186544,0.0034059337025106017
130,102,8697642801127787520,229327533953840832,232681808877145696,0.037183438261697864
131,102,15595372490708498432,232144519577832608,263547124930568736,0.022418381716648974
132,102,21638446500889505792,234961505201830656,280323782389795392,0.016843825720882062
133,102,41483871795850084352,237778490825835040,312646362860672320,0.009420363662532927
134,102,59324902148641357824,240595476449845824,332245062674678912,0.006864429336157895
135,104,117371932698727104512,473369442598596800,648787739002178176,0.006796916051487765
136,104,170518076606495883264,478931185515808896,695345982072943872,0.004900455941916484
137,106,345304870608734584832,1015696578853044736,1458928101173394688,0.005099171305751875
138,106,510185395361220329472,1027524242430919040,1545459096226242560,0.003591125449303394
139,108,1076176473650783846400,2412578791274797056,3561814641396354560,0.003952330630099776
140,108,1617803878768658087936,2440417613379267584,3752884376887038464,0.002727131745837888
141,108,3541874551650659074048,2468256435483745280,4268987947640591360,0.0013559919362601271
142,110,5445963018540480987136,6328780094144252928,10082582537700888576,0.0021473648467767604
143,114,1301937417037287522304,8488484251315491840,10396976987864635392,0.010294258441847831
144,114,1847030669776049405952,8581002973801007104,11035559598977054720,0.007547572373787977
145,116,2593823906627235872768,19710768438166831104,23569075266251665408,0.011832205501306621
146,116,3598543909413782552576,19929045259064483840,25283468284393996288,0.008922564388599973
147,118,6847229133443993436160,44307289270187499520,53703764439246028800,0.01015891715233636
148,118,9626190138023138557952,44797702326838960128,57526997680450969600,0.007554106471662959
149,118,19263242433027226206208,45288115383490428928,63829822535609794560,0.004032665501780424
150,118,28111248731394805858304,45778528440141897728,68706908596872503296,0.0029009617812040043
151,118,57982727339897924878336,46268941496793382912,74443371637615345664,0.0014839972106773563
152,120,87756512321598381883392,116960766239177637888,177696289627645968384,0.002392324469403816
153,120,193053780616341209743360,118207983668487127040,200546195181241892864,0.0011771300251988788
154,120,293956365582795762827264,119455201097796616192,202021977051679424512,0.0007798309768236387
155,123,588576488248413947691008,610278556112921034752,1003522849264290365440,0.0019540025452919416
156,126,940864690248778799644672,2372904527700161462272,705993267298487238656,0.0023316528743898965
157,126,1386731272030071822483456,2398049138321313497088,3342090982984752562176,0.002948436298253219
158,126,2097667682826496545652736,2423193748942465531904,3586130094047818678272,0.0020414927251648676
159,126,4488572688272160301514752,2448338359563618091008,3959571963268265672704,0.0010178637316168829
160,126,6983777924185416265629696,2473482970184770125824,4142679335976358117376,0.0006755719158420144
161,130,1528077436264843418009600,3541502114742141976576,4662002757595930034176,0.003822305072965996
162,130,2214678933001324896190464,3576292685946653507584,4952286662496501104640,0.0027432926304040367
163,130,4495656526481027823042560,3611083257151165038592,5438108654533205819392,0.0014348533363109368
164,130,6613084179298004179615744,3645873828355676569600,5700124409471415877632,0.001007639869571702
165,130,14134929493752615274545152,3680664399560188624896,6279542266456998674432,0.0005025371276628507
166,132,21616356051439196903047168,8931453517448072921088,14253259129418072195072,0.0007648137718319054
167,135,43848476305157509143855104,47426465544471991812096,67693626074775699849216,0.001871081048819413
168,137,61400616870102143009292288,139175420727085754220544,177921283242378311761920,0.0036772390406356087
169,137,124281023826097963706351616,140556640209520702783488,198614006125453541113856,0.0019448824863126765
170,139,179126404127923026891112448,437539748370450279825408,544624887371795596836864,0.003903716039055301
171,139,358594615896831756702056448,441844454265053448765440,605302030236822225813504,0.002080913438574063
172,139,539215198012081006773796864,446149160159656617705472,640219262375562179510272,0.0014361690371843608
173,140,1136321395363083573564276736,674687611773055116771328,1007398181580880281075712,0.0010554077441260745
174,140,1741459840356937950090493952,681158827288129817280512,1063060173736519246282752,0.0007142249358977603
175,140,3863614362750099583720751104,687630042803204517789696,1164113947419640502157312,0.00034183421518299247
176,140,6179635871935727676711501824,694101258318279218298880,1230534749544753651515392,0.00022214680706469738
177,144,1286720425033788568702550016,808178906340319601623040,1175018035369622795976704,0.001098867985987987
178,147,1116332969165287748297293824,2920646996712939143036928,3506958403847299472031744,0.0040988919131411975
179,147,2160673147544202086954565632,2948035913246715452325888,3906675840230459132870656,0.0022605357913003735
180,147,3118316862502659421437427712,2975424829780491761614848,4072542851523836112797696,0.0016110024402960067
181,148,6212517349342431091477184512,4197766978283287173136384,5914541069238129561436160,0.0011604679733787718
182,148,9237014893441568665958875136,4236271738835379349880832,6290245248913219396829184,0.0008126043344894802
183,148,19432288998924330297341247488,4274776499387471526625280,6859895685895326086987776,0.0004086648798376204
184,148,29191975750725929322080632832,4313281259939563703369728,7182875291332225968111616,0.00028088644149092736
185,148,64827327439966584294684491776,4351786020491655880114176,7873626009381087278530560,0.00013451749545590256
186,148,101863528864893292134365396992,4390290781043748056858624,8149225326844069273403392,8.78103259243302e-05
187,152,200445602704812800776891006976,39427876531650891861721088,62731610227849198095564800,0.00036350117678948037
188,152,312212611003605133398275784704,39778902580937276933537792,66150828669578661112840192,0.00024200117315577226
189,152,702786164691715700379615232000,40129928630223662005354496,72733138772977187291136000,0.00011455297365712674
190,152,1120767254893991423664063512576,40480954679510047077171200,75870209608167590717292544,7.405285659339882e-05
191,156,1126777496305473189621465612288,429767727702701879198744576,619983046934268472440389632,0.0006643643675132053
192,156,1696084685895935189594658570240,433531186463697031441416192,659144854517440123125104640,0.00045945892860235483
193,158,3594754927865935764114120900608,968002148988851892919468032,1466791416049628798666145792,0.0004830482812147223
194,158,5565035337437205104397563985920,976392819720157905945624576,1537079541450093141874966528,0.000322135675797528
195,158,12162546913951450126415315337216,984783490451463918971781120,1670357328737956993561526272,0.00015571548864018827
196,158,19236450291261512593062374670336,993174161182769931997937664,1757603465065786733806747648,0.00010200254213967349
197,162,4904824264179946003010815000576,1069506924496024246117466112,1625576383627221771143348224,0.00039189184651052466
198,162,7382316682261473432211719979008,1078365640228029482351460352,1680671382351965050013483008,0.0002665689510140876
199,162,15859176565098583331663490580480,1087224355960034718585454592,1840022033624027691642519552,0.00013165963627551191
200,162,24719169624241840111184766828544,1096083071692039954819448832,1949421798240317174242607104,8.788382153835121e-05
201,162,55334931548274165163325283893248,1104941787424045191053443072,2078998389324043393532166144,4.1044900433320776e-05
202,162,88500153817956769388892522545152,1113800503156050427287437312,2146764164285328372990476288,2.6281229753824098e-05
203,166,173945300423969263462151100563456,10511466856776119297576534016,17624182339105493919685672960,0.00011537767493952617
204,168,134608930544097855667355409973248,29818410236084949678882291712,44017356586815023274858119168,0.0003912105417236652
205,168,285530600994360496434169813925888,30064012703565360999698530304,47772795502861390889728606208,0.00019444318689952923
206,168,436016077332912037973979239022592,30309615171045772320514768896,49846456896035973611504271360,0.0001311318065963406
207,168,965602205210084227153835442831360,30555217638526183641331007488,53839354807402439564331057152,6.234553085923774e-05
208,170,1127493355665058225654128489529344,89083119825282488551266582528,143804595696575713467693006848,0.0001473340718899246
209,170,2524383571721881332196275908509696,89799625441794187805656612864,155863908811585240459483545600,6.941812407238941e-05
210,170,3923610672116240462916729152995328,90516131058305887060046643200,163931693484889180257352941568,4.625997427179871e-05
211,170,8980865827839754428529023440125952,91232636674817586314436673536,176581945463980228341007384576,2.1272277507450703e-05
212,174,14147132292318431219292356982341632,879234031272069299823158755328,1431972434759671543439040708608,0.00011653264943389143
213,174,31971965061913055454116768145997824,886199870633496961463567253504,1544266951551394587253292400640,5.422645192836324e-05
214,174,50614698751343351238251640623464448,893165709994924623103975751680,1609623733453912664407311122432,3.527301604331079e-05
215,174,121583568427648416872870964226949120,900131549356352284744384249856,1727101189618201169494703865856,1.5414268225189972e-05
216,178,8693080130694984487971951539650560,600493866687338447442550980608,953929147632689225337740984320,0.00012754705463322434
217,178,18519136261073490296660851391725568,604959198563999603383542480896,1024327706037778319199537463296,6.2757525185522e-05
218,178,28639727928416592493218749571137536,609424530440660759324533981184,1071762613790598728798548525056,4.1873636323121646e-05
219,182,63806480609833191466356354567897088,4804205388299134733100565659648,7470761543977681739049399746560,0.00013722345127619703
220,182,95394823172064176946332421236719616,4841153447872901218870633693184,7703821704631923779209808314368,9.380526725363602e-05
221,182,210280426899744746457853318133710848,4878101507446667704640701726720,8331341597625551548407554768896,4.48103695252642e-05
222,182,331340423978037183818474783906988032,4915049567020434190410769760256,8623888265411620212440593072128,2.9147844121083224e-05
223,182,757317941787780057415928839600603136,4951997626594200676180837793792,9270868030983870782188063555584,1.339703062586482e-05
224,182,1196104016449172098208823442235457536,4988945686167967161950905827328,9811041084951162927222645325824,8.826592139838815e-06
225,182,2835596644080820875022291021273759744,5025893745741733647720973860864,10568819185718380995756932726784,3.9231478577331325e-06
226,182,4673980465645763343356190009371656192,5062841805315500133491041894400,10821272743465105411752668954624,2.4242543761475636e-06
227,184,11247843027944408523941949658642776064,15935769197748286977829968543744,33594719743750599995209071722496,3.1412701217960643e-06
228,188,10586872911217270075096865961196650496,168876759930315252590196627079168,292812014797676952009068616089600,3.110838447920303e-05
229,188,24021531402084245513427023711547949056,170125610374329673405264706928640,314256751655296293270176843956224,1.4384246063676526e-05
230,188,39669620253386434233770408720155541504,171374460818344094220332786778112,321901685588311250768184146395136,8.870186325658427e-06
231,192,29998723844526395210834657855617892352,926709362019758060126068153516032,1490889865621222830500030437130240,5.748726430276215e-05
232,193,42065683532241461222181061499633532928,1966370312395018190787758855815168,3024881087426235293235768652201984,8.463806238404895e-05
233,194,91601823845071104579975292217643237376,3056522435732402364905665362657280,4875565533571594745114639260975104,6.176928654893508e-05
234,194,143507902707585937247464660316293431296,3078782577082151572632823572463616,5056031180083425615559053482655744,4.04357603141208e-05
235,194,321045979834307373726766978824092516352,3101042718431900780359981782269952,5533687340783466913806105444352000,1.9185802090735898e-05
236,197,80719783297300226195304109279904006144,2799404200404300816254612667367424,4379737763506975128092142276182016,6.34426586836696e-05
237,197,175066181098808458494562735387505065984,2819023497461020321043479030398976,4681423458597604066951046549733376,3.056193492764731e-05
238,198,266173551516862381975611970372199514112,4221083563807237132573836566331392,7036005492033148348938298247348224,3.0168745310186868e-05
239,198,588826840670836118922393304876565135360,4250612830536282580446320336568320,7509476705039419541605276394192896,1.4246970777684954e-05
240,198,939210587730955609550167275463566688256,4280142097265328028318804106805248,7827149709171031212947357657202688,9.195696529601006e-06
241,198,2175665359128699688554579951414371418112,4309671363994373476191287877042176,8399210092917779874848164603232256,4.1669369031460755e-06
242,198,3590743897290436917811571393313648934912,4339200630723418924063771647279104,8694741713606646506048887357177856,2.5893657521182983e-06
243,198,8326211833203359013686284310789616566272,4368729897452464371936255417516032,9329508644475870581447335688011776,1.1735986772573716e-06
244,200,14139395424254217196808833093936957358080,14435913884411900809370699806277632,28939360860997294685962016753975296,2.188333559705893e-06
245,204,8300357873481475391045491990035618070528,78098759084740946427359153333731328,133332293153500766531939613376774144,1.817065594211107e-05
246,204,12904145611484489624714076792437189115904,78637194806917333166284962508308480,138715616156214593241085997807042560,1.2015338056155729e-05
247,204,29143087258858884152205801279040549552128,79175630529093719905210771682885632,149331751681071445428482243959980032,5.593273566479797e-06
248,204,47014768023625568433022820088918254288896,79714066251270106644136580857462784,153384233258446206697131535123873792,3.536768525325385e-06
249,204,111292952806147014819108329211101381132288,80252501973446493383062390032039936,164183722397531864365375520208060416,1.5667516428987503e-06
250,204,180628253139309383559733994133531163361280,80790937695622880121988199206617088,168716826043416958644736027294433280,9.853732431273014e-07
251,208,269015496823110676689238299981825976565760,669697828422979265951407090828312576,1246772441435691249920014572312330240,5.08190195173363e-06
252,208,428827691635806747818427302849708071845888,674207801845639544394423036756885504,1281992707057758132178175433839214592,3.2541115474235385e-06
253,208,1030728790950774466795015887689221597560832,678717775268299822837438982685458432,1363132810067646181187615976937488384,1.4131291080156756e-06
254,208,1694069454607785053414164404886890193354752,683227748690960101280454928614031360,1457755180361261217098238388504363008,9.015387413935491e-07
255,208,4207106390340036498599177115504248560287744,687737722113620379723470874542604288,1552216768689816087419140086752608256,3.798028462261108e-07
256,208,6976071645316973428112688555252327431274496,692247695536280658166486820471177216,1585020767175476742673793076680458240,2.3286587294280162e-07
257,212,10088631824272787524653348754963066980925440,8610751624580266701521976761276956672,16915680670083099695561663890235326464,1.8049287058201762e-06
258,212,16672383170098729863454649564869567256199168,8667340153749540583196470815737511936,17860281099201779291139469489043668992,1.135018594170555e-06
259,212,41378003163847781731464794972144428696731648,8723928682918814464870964870198067200,18835268106366198922021760433351819264,4.7511585301852273e-07
260,214,71859369615944074510742154422303751309099008,31207252683468390588120973097142583296,64566385312565125430237521491726958592,9.507470189851366e-07
261,216,9582507086664336434451180821148997636849664,5811775384748404065408273178756644864,11705813322278411565818481967223537664,1.304059749619568e-06
262,220,10694407058579332062808903187216839649263616,58904383169320684508664526328767184896,98527878462920917643120605401807060992,1.0501161579575616e-05
263,220,23570145550079704462486532289286831578546176,59285962462008939593136377527273521152,104413999964055098798489800630337536000,4.95436315062548e-06
264,220,37722467448722455095962307643602670754725888,59667541754697194677608228725779857408,110202317442359674007217837338364215296,3.2123150625768493e-06
265,220,87831108471429594131573776231723631837708288,60049121047385449762080079924286193664,118747445020091239104886688299748425728,1.4521553919742714e-06
266,220,140568053674416056496302782261480097306378240,60430700340073704846551931122792529920,120399663869204620979577087345570086912,9.176712451653617e-07
267,220,340968722835045630734223398781422033512169472,60812279632761959931023782321298866176,130349403586091437445234741922710421504,3.9993444820462923e-07
268,220,565464172025117808880490097877213820800204800,61193858925450215015495633519805202432,134976703865607761820215701463728390144,2.474749746833409e-07
269,220,1424223027694133888331506525339817213389963264,61575438218138470099967484718311538688,143110053819442252214576434559359909888,1.0252071653897093e-07
270,222,2389105138983780112559584963101422269985980416,212720082032494080791045520322723840000,454375207679675249542352371089011638272,1.9918432845907197e-07
271,222,5915468698359485292428076628412376612994023424,214045443728406237642886811890554503168,495825823119664218990337918233904939008,8.560379451921235e-08
272,224,10150322172508533644652082252760671869535780864,771400986826405338743460404922601701376,1769930520911481650317478793554050416640,1.7860106836067275e-07
273,224,25855765368779012588466534036351511260928409600,776185402892202025365408267615426576384,1841076631305720414212164437368654266368,7.220917596534804e-08
274,228,12758491926777191049836611686393283391495602176,6840181665575795963879020327760115531776,13179044939276830415128164198513312268288,1.1193098011623672e-06
275,228,31063313551327735007923156767313388818158059520,6882529157220666220048662026146560344064,13800626675310455073848756699038541152256,4.7497583816144096e-07
276,228,51883741914652059640256318358072577661417291776,6924876648865536476218303724533005156352,14361244964515217734594851586788537925632,2.9266297464176353e-07
277,232,25372881574170525835343038808227451726769160192,27426394315224749152782168678753248477184,50341148526978540546074618439794327289856,2.1864054801528606e-06
278,234,39404624235230900251294446822418629806488813568,93225402917251542382284630505333031174144,164646775291826439333041236625790909546496,4.668301337920998e-06
279,234,90544647633647967325898430905870359636035502080,93799434528081899505016368633433450086400,173671663912985150472981693068693899051008,2.1072507546011643e-06
280,234,147035372312420820126516711759527338548641398784,94373466138912256627748106761533868998656,179327568031860413105277032698366436311040,1.3278741661744565e-06
281,234,344002806586713421486603897160197801413435195392,94947497749742613750479844889634287910912,186948018527655756989422164707572875001856,5.845594056349143e-07
282,234,557993041334044265417845234203688248675837935616,95521529360572970873211583017734706823168,197895036223131216534036152724835564257280,3.751097583640964e-07
283,238,222046620823986712139216954649749509748637564928,177102174360123764964343653871501011058688,334790797558633184765462805833166230650880,1.644512726715797e-06
284,238,360618837758310382489491720890366659947051089920,178166868566191228546008754773053965074432,341906771737560943949188209412293076713472,1.0287712213556038e-06
285,238,815269115205714554902378508392729025301754937344,179231562772258692127673855674606919090176,361317617878613138837101332672001605632000,4.7297340108709196e-07
286,238,1356126458336132222291480042099357001506950742016,180296256978326155709338956576159873105920,361349823717308687566801149480674281914368,2.849167299368569e-07
287,238,3221515690042248298743556247269507473483476500480,181360951184393619291004057477712827121664,382458377961090118612557512758821969199104,1.248481984319629e-07
288,238,5589645935073855125672627380463066989550775566336,182425645390461082872669158379265781137408,420941377107864603771526521472202691313664,7.700161804099149e-08
289,240,14144408061503919936109409303795692915524951343104,640454756727992569325820437394549968470016,1369216936037257765742653819696434686984192,1.013544715211884e-07
290,240,22714552087675470009486775335735800803975216758784,644211599078916406271130941871954331697152,1432845686392905825994630124903617456504832,6.522992518904909e-08
291,240,58656694384783346466554875653533146345391781838848,647968441429840243216441446349358694924288,1544671018948087862037425619218792276033536,2.6665653575731207e-08
292,244,83999245352031828926196686471541195074563184001024,9676801320942406741620588816721849467535360,19515261156571547131562749049779129082183680,2.479087975937055e-07
293,246,40425534934013281790785184364377255109629854089216,8879240455228952518559010833705451177115648,17793178991972058428152444440181881369001984,4.7066199558151744e-07
294,246,66263460631906947647397034248719478554276778737664,8930857037674889451888772107669659782742016,17965214712613980240288160661527298117206016,2.895458040794871e-07
295,246,158949650618395534147131965162972679604495835987968,8982473620120826385218533381633868388368384,19250134414876300330379206443400802743615488,1.2670506932224723e-07
296,248,276668374513242048632768923353244675526350518353920,32602897550238826126791128816575383462739968,64298747072356807010643182522727344998711296,2.498470192445212e-07
297,252,342413800352742290569145706249972731825289674358784,295554407017683205390472450772637289774317568,517150691524951210500343679946739371437195264,1.693105241501455e-06
298,252,556426621049089282312441443324260861468910727200768,297269717784226416288525649274092548373086208,551714183039567780121095301923407973597577216,1.0884134905994173e-06
299,252,1297641792708429613283723242552992191868984516149248,298985028550769627186578847775547806971854848,585871579185977377145704342452690549689286656,4.864302397958203e-07
300,252,2164103447328279244757643768745355952538280844591104,300700339317312838084632046277003065570623488,591234755818233271674744453152675530629185536,2.940070666962271e-07
301,252,5427026497054845877018863668163649383753348716429312,302415650083856048982685244778458324169392128,775672769568904591347267599539645930385965056,1.4170820783867395e-07
302,252,8493786737669194205624292242497350426380177290297344,304130960850399259880738443279913582768160768,589522088639883188734782512400407794110431232,7.50533652917448e-08
303,252,22389450224173826118665763817371694183870316102549504,305846271616942470778791641781368841366929408,587109887798274346885812523493034995056902144,2.845046040698436e-08
304,252,37419260132684009570493785925180999155236172048891904,307561582383485681676844840282824099965698048,707316437389368208296726103453521151629721600,1.934733909873702e-08
305,252,96439413611592029269522001834424941040353782150463488,309276893150028892574898038784279358564466688,756707337965259693111544045058588339978895360,7.884947660609782e-09
306,254,169714079708113107757266681080991275021070604529827840,1220639591929090452303142211383749675130552320,2939984654214772100652163383274732316772007936,1.7488123664455724e-08
307,257,177041920580265732727727972619932879742114337378009088,7253512604680538812685646185812775737369821184,15622617820352647632178473325596196117204172800,9.217412615160251e-08
308,258,283873664091866143104767096369055684768911880745910272,12021000598280629656654779733890600545374175232,24274312675534268402426868992704987714335801344,9.120696897491309e-08
309,258,720012091783474375134180484763761938391091627687936000,12087690130961026368645775217380716868330848256,26253644435172366216760322910887384875534385152,3.7986565095864335e-08
310,258,1235316550766602010394686810913551736982307741984882688,12154379663641423080636770700870833191287521280,27724355904399726904569189717173597051417526272,2.302850326173639e-08
311,262,109278051075949364371744780158928435276562012192112640,8050575904517146384302700052411676922438746112,16451777567632089636316120291552911777370996736,1.599474874611605e-07
312,262,174748463183943671602597200692415898075566012058566656,8093353532751464371138036564982850527369887744,16671260060936708120228032039747944487879442432,1.0109292588653749e-07
313,262,421921076824462720027983724796073400702027400344502272,8136131160985782357973373077554024132301029376,17829751285323341607844795333802892006963281920,4.390100410375194e-08
314,262,716079553900533956727027551712888234181929673106128896,8178908789220100344808709590125197737232171008,19591483394189469795510129151158991711922814976,2.7664532199564582e-08
315,262,1754894647434579037843393712127726812504346401716568064,8221686417454418331644046102696371342163312640,19247147385148124696815571548343297409474887680,1.1165849432875956e-08
316,262,2893559716865669997699100249478085820977502437236539392,8264464045688736318479382615267544947094454272,19836737236869872376044957626113581299290603520,6.927795060822868e-09
317,262,7551606314086872185160677240398834393251378868286128128,8307241673923054305314719127838718552025595904,21312461380584523240518901639162373242735296512,2.7979758139566332e-09
318,266,12771628832622838854581395543926423707398448336500424704,104950346091697002694902588053902147307570200576,234343748175694868702788870896560936742434111488,1.895102065536738e-08
319,266,32565760328394121923646552854475674666421121804184584192,105512618306394648539954095873621745994599235584,240587890806648510351292918515801644172666994688,7.581298761171013e-09
320,268,56638857885140231848356068532477125931227663848704049152,423448196149041212367800929827008487983432073216,855205952347896886172518083465720492775308263424,1.6104275760106262e-08
321,268,146655411757959360447303429692507066075834324568644780032,425710052837141722266666197179514088916080656384,909264706948972026342262957383108746047018500096,6.493480743093694e-09
322,270,208618645664215799710954907222582990557627287635377520640,1797420152455581140787256543242874981858655862784,3995235839661295302789550480084124630876623470592,1.9807388013707823e-08
323,270,524892242623752874916661926930182220874585782422303932416,1806976573011516565473638937870337030147369074688,4221447059949739063099437814040286633054907138048,8.192872661898152e-09
324,272,719430489144970800688453158356475764941183978237505568768,7675543363963913693522843577499415650212291543040,15857315821027142605591316971802940518289054367744,2.3333960012099663e-08
325,272,1847020130996704234362871045724622304718529899422445207552,7716144652653949100822654535652777440380452864000,16929519869983234411624534893073614528317052944384,9.51856541527178e-09
326,272,3255920211492666812006925756146645460745077210901446131712,7756745941343984508122465493806139230548614184960,18203389946747665690513068207056888688511748669440,5.687688508773353e-09
327,276,2025166270702677048546899430987866273578217588931843588096,39509732603237833551941291909957507579403451760640,88015178899146545029840648260022179906273601912832,4.491970886275681e-08
