d,betaprime,total cost,preprocessing,single enum,probability
288,246,47121827898799738804124802963960611186147328,366466719801328073838509537291891900416,571964682949754193198782303403497226240,1.4206265137040423e-05
289,250,86151065285171381098142490432720052959576064,1992405888556417112991451033681992351744,2825046770888834557080221557067144495104,3.9888778660610465e-05
290,250,110823269907935182389366799205216921587810304,2013819928797912694751584114919082033152,2858956667796681677362973222684927721472,3.136471365307178e-05
291,250,204265494512716458263862120424635666075222016,2024526948918660183400195751880333197312,3099131474717624941644681544810331373568,1.7893029223958715e-05
292,254,265634518542626754937511793971877040978132992,10687353271527792856099535556336014065664,14543337074211217263126344641759561121792,6.775362063530962e-05
293,254,459434200933547886092519329815875346180866048,10744465525153488743626835606807066443776,15147925164699716350508485204769121501184,4.0201540694024774e-05
294,254,616668212466759406111902684263509188004544512,10858690032404881727607255322378345906176,15972799807588178410089507217494373302272,3.103766798135108e-05
295,254,1085041613180399805874706671659809975780245504,10915802286030578824060374987478572990464,16468648587387248340683933712890554482688,1.800347459132049e-05
296,256,1444284424116502632232704026777998504757297152,25668587144981629397736269440207317630976,36958161295891956895878481163434388881408,3.093164497007909e-05
297,256,2556472864185350986306391770552356493842186240,25802913953380670497938193766871767973888,38641875936461476442570768720383918997504,1.7982303253290336e-05
298,256,3333800679524673862416092627776535498583965696,26071567570178752698342042420200668659712,39020964341229321292566512239619520593920,1.3928075322171588e-05
299,256,5992738301792118964953533233680553530999439360,26205894378577798634247245205381817827328,41225219185973624932491549314853835374592,8.026678594746337e-06
300,256,8143684042269754370848531203041529509238013952,26474547995375880834651093858710718513152,43089434291027172119586497699886653243392,6.0934716421981104e-06
301,256,14979967650859554644141275371900005657232801792,26608874803774926770556296643891867680768,44033793746600769492588397883411455279104,3.3640162717909324e-06
302,256,20439326814947159130960067891791531316206370816,26877528420573008970960145297220768366592,46657447673224338335727731778312411807744,2.5664299080855687e-06
303,260,37180705257228668474347254223451484318639063040,143785560972934425517044045606586582827008,229369087635291726080347540540263545962496,7.159328259986917e-06
304,260,49705295407904681147021330948697081350337855488,145244573060809973955832775377023271960576,231853303594494154563044901804377183879168,5.41193846469625e-06
305,262,91552251198330098096506601502284251477147910144,341279690878187234486103994078447951413248,540852368788826970282061408067953539153920,6.873306063357977e-06
306,262,121578508640523695753552924421388055530205872128,344725433438400540118707216437998442774528,545469775849998677373553763385213355819008,5.223118801505654e-06
307,264,223050372983078858964686932823424311831407099904,803923377537635802017070977972627530842112,1277814591522414395676866161834371038838784,6.65770060630473e-06
308,266,290924237086407263551111549856666448511776063488,1947490272902012222866648860648066152136704,2913235192189155375549433170367346269749248,1.1918488941101458e-05
309,270,536398006380821557116615797674779781364669480960,10479864881715588280130407280692047571320832,14400982512034076482326904851230515814989824,3.3088221523192394e-05
310,270,701348988247683631734406005058231610399763988480,10586737332481903099226887524963968264175616,14857011711119304442622020720602048570064896,2.5878786419809948e-05
311,270,1258852396787305613832080947107278372949186314240,10640173557865060508775127647099928610603008,15499278114280971825139782530939239952023552,1.481225032250199e-05
312,270,1673185117058706982685142409347261000205511688192,10747046008631375327871607891371849303457792,16081679558970010290178022236691966361337856,1.1438159906472894e-05
313,270,3055010756005549988895651523563329453955630497792,10800482234014532737419848013507809649885184,16911362736490349020573706186404405494939648,6.470739098411167e-06
314,270,4054013220470095527146053957536942391321232932864,10907354684780847556516328257779730342739968,17591239143604839478884334578468816565567488,5.014640217985937e-06
315,270,7492781503205841096182693442638211393268142309376,10960790910164004966064568379915690689167360,18360140711936353121107664928421041938628608,2.791493930867417e-06
316,270,9926114152217343175975409116829836465412981653504,11067663360930319785161048624187611382022144,18220705938722513694739039881306759093026816,2.104835049004507e-06
317,274,18315439567958807402397529326807628861783645618176,62966716694401944440409804487093371224981504,96829167800918335923623726268606644538572800,6.22371202957237e-06
318,274,24430938033597713702509447575741267920758044098560,63583970823922894953145290833323342673477632,100497757423510703312138345284135084435177472,4.7909499791642315e-06
319,274,44907844597286251284571422735076863794967471980544,63892597888683375161273191147959427994222592,104119197135027055420078136719138365468835840,2.668821812452003e-06
320,278,60368239215319980190290985461889276422630697598976,368557494692521640047534392413025085459267584,545087420900918197992668024463785272394383360,1.0796156859535492e-05
321,280,113033829803433913737354012940096968989818639876096,831192709967259498713615051486900541007593472,1206792590046762066268538304144518075352350720,1.286152330456901e-05
322,280,149251637367120605340222893720146324572042646519808,839338094981825087753874588990031115283595264,1267043400631384059388063739694939703726833664,1.0067423491136317e-05
323,280,269653426925690192807429835840490604528167936851968,843410787489107961502166872005933995965546496,1306406065925183555355733457566143505401643008,5.6871787908361264e-06
324,280,358840254343577695575016510999025542853337165070336,851556172503673550542426409509064570241548288,1293930847086477662887211135640015334193233920,4.265072389535355e-06
325,280,662977475500901683741363345856253741796716561039360,855628865010956265834393663996292263835598848,1419716691381840599471124188158285484254035968,2.4482212000231633e-06
326,280,893019215107125902001455270280365145383029964800000,863774250025521854874653201499422838111600640,1446500272431244216952814381600228107159076864,1.8454614671094678e-06
327,282,1642429582921553692491422260637646304098725289525248,2070695174567814868467100404286676577455964160,3305654380447665684877706499558552585881255936,2.335085725656935e-06
328,282,2229445967086173197322267709176563269711381061959680,2090320202582865426875921442631246691369484288,3432507634588757178415372098558075104810500096,1.7671229514417083e-06
329,282,4126625829278394877460064228283839115537570508832768,2100132716590390706080331961803531748326244352,3638428447943765650116169580510350689488076800,9.919968764392987e-07
330,284,5662772217901332868803085164881209139756716580143104,5031052922367402540382739958193676378299170816,8241270725907735125979281004248015980122341376,1.6719377554412985e-06
331,288,10530794042467839103086376809335611320679417249792000,29825588280274440633751083543450350349761642496,45224939143416258599198827722517444508013035520,5.0838663275169155e-06
332,290,13610461811445666795219123715729555582723047649443840,70166211099554093133804218316550122356602830848,100570272921679745823922256057767601722670186496,8.948580031605938e-06
333,290,25073715058516607144061726959662917583469599476678656,70498680909277915417921649852507089757525770240,109337287800053704809326768405801922578566086656,5.116339546739696e-06
334,290,32940756940198097987489810655404786944185121135132672,71163620528725539703746909272750600612120363008,108676545023651956206923038611539057485312688128,3.894528360501579e-06
335,290,61808190711025001428696651344308938161265733422546944,71496090338449341705454737157037144065792016384,119071086182447797017500424339480217301947514880,2.1993998359446543e-06
336,292,78920410359214206293591875435483641697327615462866944,171365744509279606675753696722338434716421586944,267046829532800632420081227801293484952005902336,3.962738402608545e-06
337,292,144566163485241506852942173156998033949518584292048896,172162648064907501439319972214627845457898897408,276868712927441171512846912735933036275167133696,2.2157060022303423e-06
338,292,197949935220982041355252663130942650868479299027992576,173756455176163290966452523199206666940853518336,284308913245343364796358052696210223763480903680,1.6507234980564463e-06
339,292,365044122298427149715004287405567783511113083192868864,174553358731791185730018798691496077682330828800,286941211399501518992841583266354002120912404480,9.018278375291871e-07
340,294,485798761961686286839428486601489377740367904873906176,405251499634830465352945408620559359580775120896,643729935555032091171265076067700856052103774208,1.540329600366236e-06
341,296,873158182300485863001912106897299129490574078428315648,944801929623404505991390785078209833452141805568,1523309723790822494548324398187231050277056413696,2.0163876739256706e-06
342,296,1206671765551274730472848970718905391511724628836876288,953467636168103440655148594632196128691680444416,1524246626132270511321347391439088851375896920064,1.4647528409997654e-06
343,296,2175156093264977340491793185197471187559359263396593664,957800489440452907987027499409189276311449763840,1547794152523664490566975859899829628224650870784,8.217180036367959e-07
344,298,2993491714173169405899299444138369038853113122176106496,2211214941108537497763579843615914729739072307200,3560363004803405011416141400019382758213869895680,1.3753676450139594e-06
345,298,5561011199928086390738416164404890691611601455326167040,2221216343147111712667544656304228064482063024128,3755745444407425553259785436670488182583294164992,7.667064915397084e-07
346,298,7627265272050952049942847716583093182834803090317639680,2241219147224259493438366964827401167656003305472,3836470971131704046431980942545441503332274274304,5.684236980932019e-07
347,298,14271614379132654255200990643626367461199176666655490048,2251220549262833383823778119088987719242973446144,4002896024869647409726975503960255796894068899840,3.1260462489304777e-07
348,300,19112058437878799413169257982475269007701331787827380224,5497012135883234684419129774353127807103809880064,9363974928269782216261476340834322664860300607488,5.546802062328116e-07
349,304,36390382149874302796904014381444894628586040392985608192,33096613532117887163203225389875772746686313529344,51285361017219891917944580475414073297043038666752,1.6541134976812888e-06
350,304,48405499276401305908467778242785038085491438094555021312,33394845304565319428261731727812062567922105581568,53123391012849228727663967833929176751615518965760,1.2750149415548303e-06
351,308,88668344802105296819984002323431614118121242312312881152,192886001613359132975136990976284225543644521693184,283932590404597354941111069767019964933802557440000,3.836068413314393e-06
352,308,121498054231666426778480567884567054833857831116073861120,194631547035877566090720304791162285477933514489856,299718179763241094808480941064146192126261285879808,2.902464674396444e-06
353,310,220976450961444785863188412604755227984079499861774303232,467121076821464473443283874243804145499477880340480,701263515235448140714285220439194497231281178279936,3.771738763584626e-06
354,310,291738691261777632350416875044553697936767828377875775488,471329170750950620504028545624681921412141334659072,707143884547259344462440140120900062098376047460352,2.88155954568789e-06
355,310,535801752142069336926898169361271415743822121098129965056,473433217715693652496026013036499781124502428057600,744224744144178515527542006770643718416079651864576,1.6211508510640591e-06
356,310,709709999898450085789873186594460606119922571259152433152,477641311645179882633520420974619613525107149897728,765015769878243455853305264559596675994667255332864,1.2490295138872673e-06
357,312,1358319589641737856424727638361092860641198191882086121472,1134491747396543911055122094021388798834065344036864,1791851208504924646794530811670777389504676073832448,1.536828910759794e-06
358,312,1863630765825249415614534978951386036347616320753347067904,1144530858098896071172557426553937215479981228949504,1875889193742830329981361158457783645429108763000832,1.1561383828370608e-06
359,314,3414397885071557487852480526872308006842521494296736038912,2760754860169611619395322794166550051156737413611520,4321838645459342255989794917029445330542209055850496,1.4797231357126638e-06
360,314,4684267544891754352925752137741280297306736296700772614144,2785078939492432286019542571538669019053598737170432,4427738759017454772250458739087623044299133032595456,1.0984128940951766e-06
361,314,8745787752218006825813460782970557499657998044952128389120,2797240979153842619331652460224728503002029398949888,4578877508866601505945125052969997999526830038581248,6.016326787994974e-07
362,314,11696215881218673118053130147782131623755591209685998370816,2821565058476663285955872237596847470898890722508800,4725537542711654790336445672384072327907718157303808,4.6029618553367283e-07
363,318,22102263655187778055851705291041757647415426390330104086528,16781129782563926496282660360726031347092861489250304,26211581825595221874705462600217444538978700233801728,1.3875874980873935e-06
364,318,29439313899246664727124440775502721172018906695923750928384,16927715410765514699647554704066701510901051565277184,26405975841753553243026485492240243378545953240776704,1.050026766005292e-06
365,318,55298108833824178184481057503799636821145277972660212465664,17001008224866307472102006090821163688998086322946048,28375560528839967240611696251289574432582869763227648,5.853610809025604e-07
366,320,74591315041485281080616112193890043945141603565359543091200,42005762388147175122980026420167984860968610124791808,65230206532178220189972985954390854727259660283281408,1.0255446916007225e-06
367,320,140578687015404016491773397477104342360219618691963779284992,42186867105793131782019284782542591458962822150488064,69576749854807773214159612484723936098699617499086848,5.671310688168593e-07
368,320,186476641359202561937589489913905548129704181586997240922112,42549076541085055733921767786618787885407728444637184,70872459857403056935358067413732873769717687646158848,4.338839552793489e-07
369,322,354701817915777796037943125201613418583153682899990332047360,104751023144148495670457870279163125411184412249292800,172933836929144122375460347906295086193117015283073024,5.584589604048828e-07
370,322,477122057834121043967131970546222707308141595517177028411392,105646532968351209582519488464286682749527539828391936,173340093086740490777038056834864559975888782524153856,4.1711556538171246e-07
371,322,891741052563775616387024616948752347173771803915278302052352,106094287880452587806198230115502427879612068103454720,181742856382540455880609570646075766944755528635514880,2.3025582410678324e-07
372,324,1212143363398864143164537875158310405009034250427159768203264,255110978041734296392488179962321184254570873405571072,418011421581973090593664201050376642804634410203217920,3.961344076056193e-07
373,326,2368784789580673345403540361502941742973528448913085657251840,632093540924246532899342931400141052092875109824462848,1036664261678376189272400892777299369484405269417951232,5.025394867037996e-07
374,326,3109352018477750850433580910741684523198410050935635008552960,637451656214889391991135334245261329462123991480139776,1054199652801875563754124770195806202402839570755354624,3.880998453298263e-07
375,326,5941253940337993760539329350535380453951667846603813565759488,640130713860210821537031535667821468146748432307978240,1077924477321243073405680060887528073212211168226050048,2.062821020439029e-07
376,326,7961458768863437705457825966362861823425831743470528425361408,645488829150853680628823938512941745515997313963655168,1144748813050338652216123338253223391902869742294138880,1.6040599543242236e-07
377,330,15377161591941737411755708720806877783796870951068045506772992,4041111343976360433835761866515613776464864189983227904,6643954656594087315155504748440420931557570276713562112,4.956824247962287e-07
378,332,20435503717234811398263832483992856514765003729717004163088384,9716656274986847980896104147834819623539977559283335168,15247886463232652916075853482659232979964048005337710592,8.714463930069078e-07
379,332,38151815486743123300229004051522239100587029221208393246572544,9757487660421184829749769999501598779254141830272385024,16195320528701668231496803498036882436768320932286562304,4.85256811077944e-07
380,332,51152779080055881749405541166817734266945199187430454467756032,9839150431289858527457101702835157090682470372250484736,16162032880192933176784194268746893328591551246226161664,3.6259882983421873e-07
381,332,96976177556453847691317484752062041975452028124268280693129216,9879981816724195376310767554501936246396634643239534592,16854398541349571459124199779818386170796152620171919360,1.966561874909073e-07
382,334,130230392267644681753091062184169182082863800822866722567487488,23913846840035781095809548206207570307472037219747758080,38870280641123539724002162811072536375844772044783747072,3.4390622509875915e-07
383,334,250169746034037039991710697502523290611359115361787625812787200,24012669110856376431886766333547829024889327842943303680,40824017024876264505517378784598063094469895078872612864,1.8487942384338837e-07
384,336,327764507436624171409693883800523455305799670477637060218847232,57540205375758990175969661129034611019036096445735239680,93682065504398876111164558887407396171338247334073991168,3.291215789918889e-07
385,336,617985913439073463313661823746629300563276574533488807627456512,57776966606836642397193478305573327801230282757333057536,97606297005944900435229839657780176721311886148930371584,1.7936108465474318e-07
386,336,848162998003223504084782781964573829730266511102024963491627008,58250489068991925061569629718589099709643779747363160064,98963773224440030984489234224622144446080236124312174592,1.322254911253133e-07
387,338,1608178086741090223831881364973766396491497008424541322586619904,145456711183675514427991262940782675161039011362101002240,244614448620714923751463188980324695813244450920325971968,1.7302635593154669e-07
388,340,2157555094938323393256473658646329296729918305552696342965387264,356987488050207669713746919696702630199654342532540661760,570508978354932860642615938327603319600448533004734693376,3.066570121070754e-07
389,342,4096036881599793685153991334713596800092496187735000517309366272,882960763203148282245260908478788466535189462200828821504,1421134988761999666611512756202114842258697825177848250368,4.0127229418657696e-07
390,342,5557377332909830884326367398376008511856063134289668250273841152,890200793796455719653030511321254551592003202277558976512,1448096776175792199954722523025271380573489513327134507008,3.0014590680405187e-07
391,344,10530595423473866871707629887790734651909392343056735039152717824,2199318004621609707906228870356639117784297870256831987712,3471414622723087093999899685822833629006454120262498516992,3.8413931447017634e-07
392,344,14493837485670533584100142020112701363928956378503225553945886720,2217278954906648857732312500029347009660262662243027517440,3601088278056003487096216410990621369539644323114340319232,2.8636522405355363e-07
393,344,27085689617498718618801535135340260564285938396246618512457465856,2226259430049168258420782451345207662350446053170801016832,3661775831544707113172389803259862496361363263583795806208,1.5507188583059903e-07
394,344,36551638467763142981250036303792581367619553150047963883545559040,2244220380334207059797722353976928967730812835026348015616,3795844757508221699672458094206324503182270732012032622592,1.178792446937932e-07
395,344,70410728564374814958845193786900769104755313909498120716819628032,2253200855476726808935336032333776206916594236084770045952,3958524785302066307559441745497368111537316116354335506432,6.293264876377969e-08
