d,betaprime,total cost,preprocessing,single enum,probability
755,661,126236654656791631236186602432872572895173734428820075299366353495342028030763926081125377148680360782999263936136131584441206478113517707585346348754435137601536,980721279210979022889278729135174009338497820073197594967098340551625158052699859865351007326381742906242074888713509030064774139992766152704,487941716401406600186918640734728148742186884519217274091174922147411884181418208794661408891528224193989942269715392442045006385471545147392,8.299258136222413e-21
756,662,224802792345883900941242688145142550544795257061975409999831535157271939427078333806121126065702301748353046307328456625346175952520505751202024070511490324496384,1925694879004850240057872029401402248960894842289285034612224898958358233901436404021313557350337967975920032749800720333869659008233325461504,867227598867442070889418327021575704779727973870562373325387457355765608953138492017845730618455662645609674520861183939338285228267195596800,8.86257201545446e-21
757,666,423816326681159624294379545482615993250429551649331351658173194958294399460838669246173672880909198153545802898761363359327922226053455476597231714759424373424128,43092500464768549620746998520710611569475307908007096710922526707054684325115825207344931389826338455403358097166319163356806230804478501584896,23392777618368436173094544048734054035724459353349063608387498287268412816612418114139717287020793743826457703817562563360116494255131721728000,1.1190523507554193e-19
758,670,93659276563634313030245316573107194227586019818223809124519666855814153704956624247509282817015865934663713184055560336238729029843686286938489709973423802810368,92417458710628712801691079845061251031033117512438662158340047409290351398073606898133584381588324715307650182480872863554287293793250301706240,44152641787168241584674512585785206697182798293436975137255819995618368931246513241090729085803324035339878018068541500545267703377653235974144,1.040177433052524e-18
759,670,237811196995564037760583571863016947951780343899124305936946969166437093766442027667762192535196653889299678230075995355559465587670807091848135643076623670968320,92635128254808852783786759937062691540645886160189284506102398686790379842420774143115734853171845477848887147979365252887232115415563450187776,44761510374005930582383311416973787796326721582081325144562133238581676157615654666156424939505548466418002587019904923507219823716901737988096,4.1214155598583445e-19
760,670,409563342400995286059246720748901613776012075827076505035547736348111124321743601594278390791766763302622116562243594291022059631786933055447581199326270065737728,92852797798988992765882440029064132050258654807939906853864749964290408286767941388097885324755366240390124113477857642220176937037876598669312,38955147801813218098061879832793105857163063040472613760718722015884401136633027578000170794619062841113304067219774954455591730927153948131328,2.2957421595517953e-19
761,670,977151788500098895354595338054830597617734856948764106667111425232578303689918229668471008836308602934756822649177135076196647655606420322700221979405930178019328,93070467343169132747978120121065572559871423455690529201627101241790436731115108633080035796338887002931361078976350031553121758660189747150848,34744289349880747014055090422312536359710216324483181343373644199594445082226762439241066584658879298596057511885734394319392087211780744413184,9.330857644545298e-20
762,670,2121286442719416144592204619920102977342253969258724079796923297226218830801088402511584830939396370494475957158278341749263504682072006194018766518795215877177344,93288136887349272730073800213067013069484192103441151549389452519290465175462275878062186267922407765472598044474842420886066580282502895632384,53553262300387063230888186338203351284258306063438217737869967246310507484578891866641167774779076242576733240049773188269033378064305003429888,4.9380080660892165e-20
763,670,4722156686766276274537819593297253086520159439315358808700844741152585293536232773428348875450950917873291274439392655901357303296342765352343033681960035378266112,93505806431529412712169480305068453579096960751191773897151803796790493619809443123044336739505928528013835009973334810219011401904816044113920,35162469525582860943595754132084976792774952521981002987070438775738655396450534172304224044481448491057147817388700715166390100190946618507264,1.943719921124584e-20
764,672,9991836964151517504878665806326542080038971544716368804955422823828482035585836067504296978695331002055406091308540089680308097936779434863787307703132734103748608,477372285237238464487872802102652775055325249296711808359232517452262285414707186472311034255893631709493328567527527328181191679383665314365440,201350430930812212228307720374727884733099747216372301182756607286848162042563608791906212681376815768938831369622908285643994940187295940083712,4.8456232344007385e-20
