d,betaprime,total cost,preprocessing,single enum,probability
113,84,2122559471171133,54229486362731,62426139565458,0.038447033687681494
114,84,2718100918541776,55152938148664,65281492419100,0.03111303079482745
115,86,4717683536096067,124364150643501,142639134992610,0.039568812794137924
116,86,6197067526140009,126458932060134,151621799399408,0.03150321657097479
117,88,10298134613725168,298793400360628,326556228726768,0.04239303715520055
118,88,13746544137186166,303801047828485,347680747674070,0.033242284080595055
119,88,23797836884950900,308808695311174,384291350160762,0.020561623859091386
120,88,31198276878217048,313816342808839,409851662994717,0.016410554135514954
121,90,51908858087300960,733617382975906,883610309672672,0.021979369864803054
122,90,68120630151742648,745433004788029,946130361618482,0.017557851954027964
123,90,126724994096092064,757248626615488,1060618991313225,0.010180811592176172
124,90,176367620720156704,769064248458426,1080061266282229,0.007451214670772877
125,94,309160528603176192,4563223670001102,5547874990619077,0.023060073284278386
126,94,406150798955659136,4635092559476740,5708551660368237,0.01800320665870636
127,96,736503484366775808,11967255227151280,13794196982027196,0.024642866870766344
128,96,976683752100408576,12152938500702452,14443525988275368,0.01923805556328889
129,98,1657893301002902272,30776794523523804,33772113005167184,0.02739163000979026
130,98,2215683282492865280,31250746497132032,36047950766707376,0.021434092941642755
131,98,3996168793651340800,31724698470756600,40331334173415136,0.012780240697772081
132,98,5448124010206528512,32198650444397656,42045205480478168,0.0096740188361815
133,98,9779339189881284608,32435626431224416,46944539790146232,0.005773621892804423
134,98,13593890792885182464,32909578404890480,49167636684637840,0.004297802966185539
135,100,23957570380327923712,88937778228929824,124378315655390640,0.006331475691866783
136,100,33421032524318715904,90219371510348736,131591838395184704,0.004723224251568224
137,104,4678899313146051584,30775126324351356,39032966895801224,0.010586578489917184
138,108,5901288510307646464,117064473671259616,121606462787209648,0.028438423301400065
139,108,9974987074519420928,118722226335329344,132641732794490288,0.017815403805480457
140,110,12496434831502581760,245434372886314880,246184570210880096,0.027673581682945092
141,110,20318747681600028672,247178954621280704,278062708710307104,0.018271186475454483
142,110,26284696828357029888,250668118091225760,289792067282167616,0.014560696979575388
143,110,45952765783536885760,254157281561188608,320968873608412992,0.008888261279096345
144,110,61015146989239828480,257646445031169504,335545873346328896,0.006911230214250236
145,114,102038357970602131456,1164667467796757760,1286328269214484992,0.016988937071188714
146,114,131785431789386498048,1180976073309169664,1352911223188452608,0.01362220885383088
147,116,226781186900890681344,2685323201511119872,2973374193425833472,0.017642195351689916
148,116,294768600337313955840,2722505606669158400,3112851999534439936,0.014022516549832805
149,118,484078585134080000000,5992125476649718784,6659119870170670080,0.01847047138031354
150,118,615506911823914336256,6074604741474062336,6750114153195046912,0.014753463068825608
151,118,1083299971139689775104,6157084006298423296,7466167129918303232,0.008930753134679963
152,118,1425525239084750471168,6239563271122803712,7725978268898528256,0.006964161154414436
153,118,2438254686810633928704,6280802903535000576,8453426460799682560,0.004301453462339571
154,122,3243757624146839732224,30702372377139208192,33688641148602363904,0.014060739790386157
155,122,5657633766889713827840,31111096158050983936,37146308003446988800,0.008569392513061451
156,122,7505771733596232482816,31519819938962780160,38418580877903200256,0.006624915959953215
157,122,12970682905939719225344,31724181829418680320,42187065056635936768,0.00405665337258696
158,122,17611440217171460882432,32132905610330505216,44666043360934428672,0.0031059015724036847
159,126,29904647425728010256384,188921150631132659712,216256442174824513536,0.0096186086928163
160,128,39170163166611148636160,454223738974541709312,466341574734094991360,0.016625183619909584
161,128,64629037021179953545216,457153790230843621376,501126455956987904000,0.010521379365726247
162,129,84044325587433973350400,779776332983104176128,815198382363238727680,0.013446573329446232
163,130,145577955332776775385088,1050769404126424727552,1148217480329099214848,0.010717460561758754
164,130,191497824274461807869952,1064063503821383270400,1205533700985209225216,0.008418853745821754
165,130,327893116551583991070720,1070710553668862607360,1320836366700524077056,0.0051894327500722325
166,130,440932355942336321028096,1084004653363821281280,1377988555160058068992,0.003975143897057368
167,130,819034701745648052469760,1097298753058779693056,1526261225509825806336,0.0022824180806405832
168,130,1119238239584485159993344,1110592852753738366976,1592128955176690384896,0.0017211051415351002
169,130,2036597080725253366218752,1117239902601217835008,1730400938710797647872,0.0009969333445299453
170,130,2858649650576962774630400,1130534002296176508928,1788632715261394026496,0.0007281861124384313
171,135,5318795692282886211239936,11977926584389460819968,15224452391227231305728,0.0036417001838137245
172,140,985157646853080851939328,6425997907645257744384,6912902565736258469888,0.009612165359044625
173,140,1632167571621636034527232,6463487212139766087680,7572425853328581197824,0.006115713264014193
174,140,2095750853005531922038784,6538465821128783822848,7715648049327251652608,0.004840052137276598
175,140,3727062250605725958012928,6613444430117800509440,8589592020715947687936,0.002905591665782168
176,140,4894634499446313886679040,6688423039106818244608,8893694739128462082048,0.002268379816593404
177,142,8437948198948525827948544,13698663328566267084800,17789686186592050348032,0.002658506411099735
178,146,10824735213989399164354560,66786194060903933018112,70222626973264254074880,0.00898824131328698
179,146,18582300155356467804766208,67576906651640241586176,77372649575036735193088,0.0055489687378075005
180,146,24171547286759257652854784,68367619242376550154240,80180858250885639176192,0.004374362140003418
181,148,40135051702581986328576000,151680429256878527086592,171825000854760095481856,0.005733401669104684
182,150,51239103130883268875911168,316631294736998722437120,328857125478447483715584,0.00894622065912747
183,150,87678156238183650583117824,320324336207942199017472,359834515263018873389056,0.00551849245423741
184,150,113950660196819145079128064,324017377678885675597824,372144621146602899243008,0.004348606005314956
185,150,192826953923234027211325440,325863898414357447442432,408031962443313538138112,0.002711314359759639
186,150,255030835607196163444310016,329556939885300856913920,416335789447775579537408,0.002084170823354102
187,150,463947616340458451903709184,333249981356244400603136,456617512581654770614272,0.0012137359009940665
188,150,622670799806389862522683392,336943022827187810074624,476832622652550071451648,0.0009318507480721252
189,154,977860146002228363090984960,1743692349290816525565952,2106200388338313982902272,0.0028045601926309336
190,154,1299462183067224912401793024,1763154895035697419255808,2180672116106767603073024,0.0021626526488431365
191,154,2340525523110285533843030016,1782617440780578312945664,2390821998755905196261376,0.0012711802951795518
192,154,3168933970044991444610973696,1802079986525459206635520,2503994123949384602222592,0.0009688586864698634
193,154,5628040219851657816261525504,1811811259397899653480448,2641164334106748062269440,0.0005642520753712363
194,159,7228541795372416279099998208,16400448461782355900628992,18754849703615197609984000,0.003463295543153979
195,160,11005624402406448021177892864,21638847940858985331032064,25552983016323940133896192,0.0030541523092753576
196,160,14495395484510335272723939328,21873868919858652138962944,26234087123514498853371904,0.002364696670475792
197,162,24177023364827261299891109888,46703671199953855918899200,54723327969583324339372032,0.002988158734219302
198,162,31936399730046931665745346560,47207937153478451940818944,57088419077270351407742976,0.002326912242662238
199,162,57480109178568868316523266048,47712203107003056552673280,61843204779442217322283008,0.0013587001642744719
200,164,77149787275625099948252463104,108682482713186740457177088,131895362952829400430673920,0.002221982076176934
201,164,132878520853027790230426484736,109256976186010127222964224,141598056434111172323573760,0.0013457928952119113
202,164,177557809796960946719777882112,110405963131656917934407680,146755308584768151998169088,0.0010326283732136796
203,164,332417747132933965776733339648,111554950077303691465981952,160740601431676820098383872,0.0005841603315470817
204,164,451225554857653103557376737280,112703937022950482177425408,163848309720856899948118016,0.0004371104266903413
205,164,820443314834774693597235118080,113278430495773868943212544,174076663835271117714489344,0.0002498150882717125
206,166,1133887161075402112315884044288,260755804343958913425604608,379613278930271898007764992,0.0004027871777817091
207,166,2181648471243469671816973254656,263401398479612949068513280,409516469138957668441915392,0.000220004774285746
208,171,2874869177963132933130413932544,3120172825112062215627735040,3769762237013215777698873344,0.0017081596266509604
209,174,1234187902435288914690041708544,1255594586266873135856877568,1536933485232101379188719616,0.0016127550809750353
210,174,1623364155542759301642044047360,1268169091384906319336046592,1591711386571990948529569792,0.0012559191020706359
211,178,2717473161380438778161508909056,6340955765599619731481952256,6855814699299830472567160832,0.0034582227929755164
212,178,3491571857519218716826729971712,6405904176883555885949911040,6980522066963601120590561280,0.0027311937830935924
213,178,5853618017725898297599204524032,6438378382525524512939704320,7741760179586009425283907584,0.0017265672697177417
214,178,7705460889643747811395339550720,6503326793809461766919290880,8017621790336552733060890624,0.0013434053835237147
215,182,13429178455796059275242491609088,30361924516984447151141552128,32740200888458016665563561984,0.003346335470911046
216,182,17085946629117278345578816733184,30669359135769744616913371136,34064358711213055485010771968,0.002699027787495244
217,182,28271019959598867018100800225280,30823076445162388951752769536,36057937226969754622360551424,0.0016861552746558677
218,182,36909109876384813254929916362752,31130511063947682019478077440,37589627577060435663802859520,0.0013272864983035163
219,182,65915658340976880219887056715776,31437945682732975087203385344,40634103235589840107114332160,0.0007796712381392132
220,182,87690817709098340383599131361280,31745380301518268154928693248,42043137902413106532952571904,0.0006000769276438326
221,182,153770282810340007845418636410880,31899097610910916887814602752,44584257049679862576615260160,0.00035474809229838183
222,182,207099937013935318868343134355456,32206532229696205557493399552,46283539244144079479966269440,0.00027032029277999036
223,182,389811525327162351669273532825600,32513966848481503023265218560,49621491626593800148310032384,0.00015029549710901424
224,186,522959437736850832164459529633792,160098282717953502893018447872,211711755922458034803828588544,0.0005070439172984066
225,186,927953834255553964537447547142144,160863375224775070836227833856,229403624089748257984613449728,0.0002999666071200412
226,186,1255874579014909019736789953282048,162393560238418241907018694656,236895424103024421335153508352,0.00022677459941630528
227,190,2021939222758419708789519386935296,819547064233100242937937133568,1035660357034609705943497179136,0.0006543119504698132
228,190,2719387545545795967887871058116608,827343837331503495655324647424,1079708410716656101378129657856,0.0005001329405523245
229,190,4795906063669796670546685154295808,831242223880705262751506759680,1156418544640578232460404326400,0.00029560378982941435
230,190,6513044032202351088335561221472256,839038996979108515468894273536,1197134565190202521015403151360,0.00022298977594520185
231,190,12304648085339086367064166961774592,846835770077511768186281787392,1271307764728041490327548198912,0.0001227897518410384
232,195,13327804943776603690672193863155712,7067256293004001199292799778816,8706941932462061157752181358592,0.0008439329452643409
233,196,22161306094294485168974224806641664,9319767574429265165029994397696,11637128646320023457738914791424,0.0006743536811535579
234,198,29282157290216051880678623014813696,20528263531138615433693958766592,24346603887696573605289480159232,0.0010926104282199395
235,198,51111672050677294335711195921645568,20719881929518902046257546526720,25902116730720333462453763440640,0.0006504772450143136
236,198,68020861799660220558252854420176896,20911500327899184155221506916352,26604388876590076274463930843136,0.000498185549637157
237,198,119552792785459397700492015368667136,21007309527089327461503300796416,28579148081932728551343992602624,0.0002958296563153379
238,200,156639511191269669192175857799528448,50709474345986712712203709972480,63671404134527068921013603401728,0.0005207647728322429
239,200,287198334904500795414665029161582592,51172373069640470982086340116480,69013146813677672292817706156032,0.0002984750303208988
240,200,390152514824231678548672987181088768,51635271793294220244769715519488,71727979441231588546971336441856,0.00022553036121291547
241,200,697187805153255189440969459810435072,51866721155121099379711030591488,75989358961211873807076885004288,0.0001308114602813886
242,200,946291901476261464239098930952929280,52329619878774857649593660735488,77891969908208357932057118113792,9.816103993937891e-05
243,202,1827051538983203417400564143150333952,120433895937498124039962266435584,177289097330676112206015653478400,0.00011623553906693606
244,202,2492934541908857591011090015568527360,121499242796279888453643538530304,181411300295749027011132305440768,8.667369074730591e-05
245,206,4489196780861695025048947821983563776,765030491793248799019631070150656,1011667973941861999569845706817536,0.00028228407447218585
246,206,6166696408053924273739591155923812352,771833814759701112614334572265472,1049398988426774834090505005957120,0.00021065401745833307
247,206,11722695853587081860746069445829459968,778637137726153570324226150236160,1130690739453937328031794309627904,0.00011617973571029774
248,206,16054991984986699808359027299368042496,785440460692605883918929652350976,1154500677653120793540340626751488,8.619108349022255e-05
249,211,10755997961564850524469472452650467328,1867898235570374553128902569492480,2440529280523100193052386025013248,0.00028569894115978365
250,212,13450024587297667639571673841089380352,2409041990520752129052214038626304,3136417204829220071105107830243328,0.0002940716568189143
251,212,23830434535682386410679378991942467584,2429991421665867316378284758925312,3330785576882214047709557164081152,0.0001724305661444408
252,212,30668385982386150377219049435680473088,2450940852810982503704355479224320,3475962428068550948936308534280192,0.00013785089221419528
253,212,53786611515681038147653272312846745600,2461415568383540097367390839373824,3604517300044674802931254628974592,8.04467572023976e-05
254,212,71379223731426115592012133135590359040,2482364999528655284693461559672832,3703546685355261779263817731014656,6.18188708154625e-05
255,216,126774987555456500653999998905018744832,11973756772763118016606166461710336,16639315207923694500498939125432320,0.00016098986910590394
256,216,162143727235752754238668920115404210176,12076272452537824447386210940223488,16922781730387699254818000263446528,0.00012757294319962987
257,216,286143566623820400206160271977385820160,12127530292425175356933223965786112,17660885517546981793662125658341376,7.4259136180969e-05
258,216,379543946588083088686892820047574597632,12230045972199881787713268444299264,18108982105799852513367361018920960,5.702034096332995e-05
259,218,686382545016055492433919404474934231040,26400916451031333112994338409807872,38657548535609827000146532713365504,6.761226680221098e-05
260,218,900283891586828975038346999408883662848,26622371110289641425070364859301888,39858857012079997185401423157788672,5.267574817453941e-05
261,218,1655527861970510650471597452639957155840,26733098439918793275265368870354944,41383068499961114033291874405449728,2.9350123360019935e-05
262,218,2207241958594053533933791518407503380480,26954553099177101587341395319848960,43705237546864897243212756778221568,2.283600038061073e-05
263,220,4191872851508511666583483660000066273280,63978202166881232892562344616394752,99640184258887602317947087376875520,2.7843290300926047e-05
264,222,5658917813821132982664859175735714119680,151035378725836581276108560340615168,225357253559290871962228883112067072,4.7446045551191426e-05
265,222,10299577424747680914738048398861084393472,151656678536878387773145545028141056,236955477821215455797339294529486848,2.6914959331095316e-05
266,224,13445826745142882650651186336402109366272,382761410448739921967422689870086144,566610351195536400511884459151196160,5.0366347678609866e-05
267,228,24494175716202230034590026133458393235456,1975238072666060696196698151105593344,2667041294945225423901027143379845120,0.00013518910191764804
268,228,31732167180529440849033075426347265818624,1991554397939335459321888826778976256,2734033154356984465473199050621714432,0.00010622716949917197
269,228,56975237614184270577393134240247366811648,1999712560575972398162626395586428928,2914782178066627086947720771315695616,6.152929874759051e-05
270,228,74533257228245274750795175076102357909504,2016028885849247456435722250612637696,2989460029365865742293331361782562816,4.790585519353109e-05
271,228,138077583351217283036867375925943544578048,2032345211122521924413007746933194752,3120429820198313535830695676703932416,2.6620414962906104e-05
272,228,182348905735713148757448001167495689928704,2048661536395796392390293243253751808,3170186218882574433823573653967601664,2.0415951732845423e-05
273,228,340261183950401164130424468369506475966464,2056819699032433626378935991414030336,3372713950329330222441500745574383616,1.13828298933357e-05
274,232,399400623173368267998332235272507510226944,10012164875223120544592950294506110976,14725398588050547396407885410055749632,4.4181574264696074e-05
275,234,702139128150895759295760739985870764900352,21988670354088308767160354742804152320,31287740490492865072208320444623749120,5.4125588014652365e-05
276,234,929619862007201408148910537965955889233920,22164363297829607209043366994346246144,32615865864449140786094661713491132416,4.2035084027047276e-05
277,234,1649096705725506181465630906927364570087424,22252209769700256429984873120117293056,34140809290388753462959694160085385216,2.4393635029961377e-05
278,234,2178007536278786945697099028926888234975232,22427902713441554871867885371659386880,34855853102463038828556935039322947584,1.8761632719329145e-05
279,234,4036759014134958458621058575818256589783040,22603595657182853313750897623201480704,36478671872862198563297519430778486784,1.0440580860553345e-05
280,238,5367661162327593833764091853688268635766784,119896036776120064187874622919713751040,174698392047452363936962807132795699200,3.915015920474999e-05
281,238,9636344288726304813035575661748083797000192,120365955309693879891619249249679572992,182183316316598826335969511446761439232,2.239657132035155e-05
282,238,13035223178190865395108186362990894625325056,121305792376841511299108501909611216896,190551708960778674175026719696583917568,1.7066191523078174e-05
283,238,24398312776834565777083031027236523766448128,122245629443989142706597754569542860800,194697858008270836119696554182387433472,9.26664707303338e-06
284,238,32443481714258723470697634724026787733438464,123185466511136774114087007229474504704,202716946663440428992654108972545998848,7.165741919717954e-06
285,240,61051133896105433647632163836663083510530048,305486665338661001841203875302715949056,502381773166507952543682985194833313792,9.439466612614096e-06
286,240,82372514498743324058287500639767232923041792,307827580427606348968475709629966319616,502655146648043783558947082557380886528,7.018794278852394e-06
287,242,159411320165330783285797577993088038852362240,746546741136076840938684849044708130816,1230343130855132940481898650338265661440,8.846347482957765e-06
288,242,212471554758768946832429890892342735312781312,752224492544934416217373356576187875328,1240044151136043419933715997275556151296,6.688800588811156e-06
289,246,390783951420313376881907097748570493211901952,4844889804851911659910319914748213198848,7198932052514717723389445015769997901824,2.1984947177618844e-05
290,246,511667276727449884083638007542649227965366272,4881889983300234475947135858323570556928,7398480484375220753051787100528276668416,1.7120746828747145e-05
291,250,666302904602724614173487385773992669884710912,10659986931286609040143899680649775153152,15852718521178661203729529076261576507392,2.8384338287840833e-05
292,250,847287183939015718842625100593007303298383872,10740687078810393827610777143327846301696,16053152119285185336421650945166702280704,2.2558073541913685e-05
293,250,1485644438510136068214688701780879446401613824,10781037152572286221344215874666881875968,16433205236789946325789123881152576225280,1.306715753477388e-05
294,250,1983820880530649653097507776009482835358384128,10861737300096071008811093337344953024512,17295319145034661265806507074764331286528,1.0124770624615515e-05
295,252,3604262787280999017443661273392941274702544896,24662175986560417783199931157043180732416,37654130895128218432860907617544772255744,1.2333467068897437e-05
296,252,4730339210658334235542463009754807972795514880,24846186302454738095011846085541107859456,38231926345297593444326422544119758848000,9.512330631811834e-06
297,252,8712912360531075511727712424696272170109632512,24938191460401895833066164320531722010624,41379135881696468842233120406492258762752,5.4295656419692164e-06
298,252,11364307186296040303205583467201053385392390144,25122201776296216144878079249029649137664,41318842520511189873613479778440164933632,4.170567716011909e-06
299,254,21573403182780357474678735581734476008097054720,58351345345512497526903625766690449522688,95844539754425120677864702267586546499584,5.0986548575665295e-06
300,256,28041072419281672931850425704301501356062015488,132465055817877228219328704267389751001088,209641200758054196496959344096419795435520,8.702962361006295e-06
301,256,50310681432553295900875028950286271380606418944,132951486999584487690970530642365138337792,218579884313163619947888266724343449387008,4.984314110346347e-06
302,256,67642765445280762501339081037685924885702901760,133924349362999025977067297226382708310016,222944473620351595146317145683179551588352,3.7634749872765423e-06
303,258,124686795390024133899559861947593442320732651520,313319990894137946677459054914835662766080,501680707097944037675026877749714441207808,4.662717485890988e-06
304,258,168096316486547865634495783234301741192016035840,315597254573666414835319194017563095859200,536482490847161083458243229284256257671168,3.615961994977475e-06
305,260,307044320719650352474156719659812644423412482048,745704636997686800788243599189817071501312,1208226262393422924412054256631067411742720,4.539518011793895e-06
306,260,402014917995471281684789392371559983832633442304,751106340347207885255186175924839859093504,1235097621194560554220973777590364443508736,3.524386317683761e-06
307,260,778258833502942547431589098516708772316308307968,756508043696728969722128752659862646685696,1324794178634171251231849004638030627078144,1.9077140237103876e-06
308,260,1026579463757743354408337638121020684355768418304,761909747046250054189071329394885434277888,1313989401562246645655612858500633791037440,1.4425004679384946e-06
309,260,1939595108210918708623984635625404740283326791680,764610598721010596422542617762396828073984,1375211668260687251994925991120059150368768,7.869897006442496e-07
310,262,2605984776556772506881561902321967505678998175744,1874043684468757962826617728056859482390528,3179644911378015189437140617577820585984000,1.3833717418782114e-06
311,264,4890580177459824319052536077190104344717917421568,4803003774855490435495203798218282159308800,8096382940296505856280011586481367608721408,1.8815287913376225e-06
312,266,6577003745194899645932859147823924830879411601408,11415243489675441941830480099537452544294912,18578116221732335165520739350839773227909120,3.253111266877452e-06
313,266,11982638318189910146074597451089770178464352043008,11455580969910871290959409035031580201975808,19385820363217981234616693742610650463469568,1.8360472378103962e-06
314,266,15850679760230374455162459964221579777841196695552,11536255930381727513337188335259285719089152,19854339910880137798707672958283373902561280,1.4127130536620457e-06
315,268,29873923656986614508215792161789859763221059076096,27230037988715162599145546209321770746380288,45602332076971679508801754370471027686768640,1.7391394059341174e-06
316,268,39323726047983281887469118466350106708182894116864,27420430991798343925200518209724018803605504,46278387277884371708307188109330396603219968,1.3369284625272413e-06
317,270,73466779410653168079949830206108053427582683578368,64186288695438213394847823820385684511784960,113283472502601373012508664948073633121566720,1.7231996038338912e-06
318,270,96253453877743671281777267709941214447265334165504,64633488238807688409002076677969921041235968,112570237688904569662693311096339603969277952,1.3132845620016383e-06
319,270,182624230200216893470621339380935199937679859908608,65080687782177163423156329535554157570686976,111401374853187437579186797422121421195182080,6.893576830548894e-07
320,274,237064935363096570414510896401280203437061653397504,346549953108355007399146728207815514446102528,561837046109794704672405692640333466668367872,2.733415118626777e-06
321,274,444209412197702882453406618148987578455674736082944,347748154977875095026723679828981722751434752,606940522166145743930006100172386230132015104,1.5331204608673985e-06
322,276,583940621920682103033186119299066047573691329413120,809162196584282468735077835647451601819402240,1309783574673503743302859380497627256776032256,2.5885299211189203e-06
323,276,1103602818312519046235759783873056056860449991294976,814739915756325711536807389044549965605502976,1374333763984595945445500292648346436994334720,1.4149785894786504e-06
324,278,1442964184009120974171843975204222671048896667451392,1908573342075793780029106913338740211491799040,3083643935168209770316284956185007490651389952,2.4679706398672692e-06
325,278,2709326379651765032305081813627896732153806059470848,1915107364684629876256514813175487116508921856,3308015676604575787645759787591130005840592896,1.3752169919010958e-06
326,278,3500724079501987723786304366767791026341384913158144,1928175409902302702536630726963681674894770176,3289769605784945167281218869443654530480734208,1.0632710343615054e-06
327,278,6769998265924783578891759015486526886478949499535360,1941243455119975211904096583694525859104817152,3509609625948262501712888322039846558706434048,5.743523358258081e-07
328,278,9182409491348959382246448524845937873692140555468800,1954311500337648038184212497482720417490665472,3962422889329058287436144268901756922734051328,4.596506883538161e-07
329,280,17140565211464169710462247887429826752054510099628032,4798834197311394827178899635149921206824599552,8424616798363225049784622294951395957414035456,5.50328683630433e-07
330,280,22906306822549055676974431455455335927832499349094400,4831040164285361043813824928952835965376790528,8773203052425517974096774815802551724972965888,4.2366425075569784e-07
331,280,44012310015567734142959805721153616108818912505757696,4863246131259327260448750222755750723928981504,9257615181783157012790584080559836406499770368,2.2887037008760253e-07
332,282,56775079219262824695044065384360913149212753953554432,11809063961889374469077345360278605395793018880,21089142610633432920647132800605930912902807552,4.133490862958073e-07
333,284,109035089480223731394505322029480567342806712555929600,29291466807072605579067406149900257947618902016,51401836915208694772230460388573379536304996352,5.279267824949356e-07
334,284,146244817746061359854472415802098996585948339551338496,29486127697358151730191395531343044178398412800,51515404332608815849398623366161293882345652224,3.951074866575855e-07
335,284,285027883293831682087379895092561659370243238528024576,29680788587643702951917785825703436395990745088,56749666313738194176941201967514722925776207872,2.1631269169950993e-07
336,286,376143325636025764074220690465875702400450713192759296,75346763235571690329078034089908034665065742336,135989506094054613773899374318255531409983668224,4.0079582314662503e-07
