d,betaprime,total cost,preprocessing,single enum,probability
133,102,29789930496325726208,94194079152575328,24845026743683896,0.0028464524280249477
134,102,42566629769461301248,95607220172625424,25430264701826076,0.002026342415451146
135,107,75617436114939445248,1094313801265076864,260575932639227456,0.012700244221749913
136,107,99618116273772855296,1110950841981984000,272327902058400160,0.009856547317037521
137,107,167044720388572971008,1119269362340439680,274498726520127456,0.005934287031679918
138,107,228029380015290646528,1135906403057355392,292734373850637888,0.004459279647275349
139,108,420888612783899410432,1582734127692826624,403716791535325312,0.003361107330241653
140,108,585815157490920194048,1605697501996791808,418069426050941312,0.002461316540614722
141,113,316501276367172796416,3416440590064464896,820157864452024576,0.009503259975432037
142,113,411496356529015160832,3465701040224346624,845718368839431040,0.007446203719002557
143,114,722607496065158217728,4653172070895135744,1160936456118074624,0.0057231815410173715
144,114,972792640435030458368,4719048733909203968,1205389377271026688,0.0043349735881003755
145,114,1649376408633143197696,4751987065416239104,1227731161963953920,0.0025828671676853296
146,114,2269214561827293495296,4817863728430316544,1265056764998724608,0.0019103986703421995
147,117,2826826358490784595968,15203657627477860352,3736812018360261120,0.004768224981284944
148,117,3748362546015680069632,15414880254229395456,3854423694770354688,0.0036604204220767266
149,117,6311033105607579140096,15520491567605166080,4047156617128532992,0.00220932994126672
150,118,8705627754969260097536,21008306644459520000,5476527822685176832,0.0021678468579803636
151,119,16167517060941029048320,34010904856982044672,8882866917528413184,0.0018907869800606472
152,120,22060449351038572429312,48710740800550567936,12791859083337080832,0.001986780717797593
153,125,26818843177709662633984,310337006354891341824,73102394412139487232,0.010147206130955778
154,126,33867419667494034472960,373577515703884644352,87485433598516445184,0.00966437159851995
155,126,55236674065157519835136,378671289248965591040,89883444994809724928,0.006032843878488225
156,126,73262133717038857715712,383765062794046537728,94230956131650863104,0.004643410229125616
157,126,121159157639723593236480,386311949566586978304,97614302781010591744,0.002845161884537061
158,126,161202096225288047296512,391405723111667924992,102118511910642335744,0.0021815554011569305
159,126,293024108566768913481728,396499496656748871680,103615812648513241088,0.0012167603325070604
160,126,410157139884055057137664,401593270201829818368,105932292282714292224,0.0008823046782723359
161,126,720963350125569432879104,404140156974370324480,107168155475575095296,0.0005057808830636367
162,126,1006259089268026160185344,409233930519451271168,113526795361155465216,0.0003705230777845607
163,129,1928373401990561919926272,1491331443708570632192,393916581229775028224,0.0006971536896019068
164,130,2725365062657108810399744,2054712618104493703168,540147307901217865728,0.0006789602608338549
165,130,4854910914587957401747456,2067535594544192290816,551207488300962545664,0.0003847075182460529
166,130,6979043255158726365020160,2093181547423589466112,559349917355296948224,0.0002710868050686662
167,135,9864093689756670987599872,24138178125743704244224,5826133354026384752640,0.002164607946964396
168,135,13195687432074753818492928,24440647870203461369856,6002159127436363563008,0.001644363991035132
169,136,22477096567649796888723456,32272100393260010176512,7988849518878547509248,0.0012769355342672343
170,136,31128953863019656262975488,32670572858355098845184,8296852200881214455808,0.0009383673663144372
171,136,57807121290930477108035584,33069045323450187513856,8720475893279182815232,0.0005155569838057076
172,136,83664283312435374401257472,33467517788545276182528,8853919879725706117120,0.0003607817493160699
173,141,56956451209380289277067264,105943508702521511116800,26648725580416498532352,0.001659270564903386
174,142,76854069816580792112906240,138177909940751278538752,34032054509047549788160,0.0015971545943622516
175,142,134769974733404497076289536,139823895366867343114240,35733558697662212997120,0.0009288101608568904
176,142,183010986524249877863464960,141469880792983407689728,35794160928239520841728,0.000690710492543768
177,142,326539337305813946030096384,142292873506041439977472,38455732942089758965760,0.0003947810594279709
178,142,447201127692545850114834432,143938858932157504552960,37768251776280345706496,0.0002898068802277248
179,147,632185720833891290325188608,960241076375195993767936,233529828839080861892608,0.0013461282328659251
180,147,846579630094613188137975808,971548381809159249592320,250258308437903862136832,0.0010289961317167017
181,147,1427640651472505090363883520,977202034526140877504512,248060988800253699293184,0.0006120403883473409
182,148,1985663606575227619141222400,1303674716093616851255296,335233155773609818456064,0.0005886045530937459
183,148,3591283709059830916929552384,1318668166277679342944256,335350012619712318406656,0.00032848974793804576
184,153,3320031584924915177973874688,9254127385414704243408896,2235079765335408560308224,0.002465553908963474
185,154,5239782577123303201748025344,11704281078296764720611328,2744938046426120028422144,0.0019651993899798383
186,154,6822509434967569760773996544,11839750756966738979454976,2784672437097106637848576,0.0015279361276853308
187,154,11630634932445691990713040896,11975220435636713238298624,2926933603988565781381120,0.0009135866886482827
188,154,15479556364869597822093099008,12110690114306687497142272,3010913749669689392365568,0.0006966114892592311
189,154,26598447492658190702558052352,12178424953641674626564096,3107184572911458443067392,0.0004098642642492785
190,154,36284157769440745615773401088,12313894632311648885407744,3128583703805974154313728,0.00030355446621284127
191,154,67075652335714556552599830528,12449364310981623144251392,3288059243795965024403456,0.0001673535706532078
192,154,93208501881275885391007711232,12584833989651597403095040,3364066335911453430644736,0.00012205380092261267
193,154,171761368732880755864260050944,12652568828986584532516864,3541904980093032814608384,6.725573786876889e-05
194,156,238002998592370276690049368064,27328031786684388432936960,7389237254313778958303232,0.00010405025008328765
195,156,465518932899633507021166215168,27621080321552543494701056,7525811949261115443118080,5.385679235170826e-05
196,158,673352165413715325528324440064,60723588957334964807925760,16354923392579536064348160,8.165371125899362e-05
197,158,1234722156296532902415517614080,61045993149785533654761472,16780787609776231785955328,4.496272859608673e-05
198,158,1796082757375700368365329580032,61690801534686688528302080,16844363848536120570675200,3.1191312020407545e-05
199,163,3592257305545888882190408744960,723294526270154279124729856,189448794264151850483712000,0.00018123599907854024
200,164,4657284959764950431064318279680,1029082900967406946647801856,255718234280827773371023360,0.00019677184857275678
201,164,8068892008367862750247609434112,1034533631092721169637310464,268912815279436827673493504,0.00011522769226010217
202,164,11873276352142311662418734874624,1045435091343349615616327680,278504560213305250222702592,7.95395149281202e-05
203,167,14206482313189171588912342106112,3767542420726483238166462464,965444328816610874484588544,0.0002376291559052585
204,168,19579172996732341181394037243904,5073004417566358789148377088,1282000792955133870643085312,0.00023151220293452895
205,168,34378767687269907968147675152384,5099395792430508064857128960,1283787690542039774338744320,0.0001324405146356556
206,168,48697358213501936896848938663936,5152178542158806616274632704,1314373550932995834260750336,9.47216831637815e-05
207,169,92831495860097964610172298985472,8806148036490256049701388288,2299853064233552223410323456,8.533877985081934e-05
208,170,130603177538256339891803853422592,12270280767955086202642628608,3200960145663368757742927872,8.449979460991128e-05
209,170,239272640337205854910071191896064,12332538675681124845153681408,3258912371900559432580333568,4.648212745149948e-05
210,170,341431015500623023970274959687680,12457054491133202130175787008,3369709238404461661700227072,3.306622116680019e-05
211,170,690155829703410734841159854587904,12581570306585279415197892608,3471022826777090197402157056,1.6591934778561585e-05
212,174,364641475485033425762216948269056,31023314028094803109776195584,8113511315877634778341572608,7.656063041326223e-05
213,174,660160471419761624005725946642432,31177022167727962598057967616,8209438928734391641653116928,4.255893974904343e-05
214,174,918436988975515382011181985169408,31484438446994281574621511680,8450382195000618239236505600,3.101688887776382e-05
215,174,1839536925336913009088209138745344,31791854726260600551185055744,8743627064940083405400309760,1.57190397899676e-05
216,179,1786580984337054653484830302404608,255800141706430915436890554368,65924657136825344652646285312,0.00012845071732425523
217,180,3173662954772513533032057549094912,342822076852387106123568644096,88869980969302094049093615616,9.702748700989673e-05
218,180,4348779823347144141528997239455744,346208395372765558326364733440,89906188454547901956571004928,7.153527531519551e-05
219,180,8118211763480923180274305063714816,349594713893144010529160822784,92265642902302920851679346688,3.8825658430336825e-05
220,182,11364188441369543412811796697841664,818889416860369562481750704128,207877041005040319627966545920,6.444984067086873e-05
221,186,11141004073450927492741161319137280,2779660981190021697342036508672,706836429751610645016754520064,0.0002232128213028655
222,186,15013630662050048672125748370210816,2806951018929892244665969672192,694651753081702923001380470784,0.00016635950512092725
223,186,26783332714371345319234285282000896,2834241056669762791989902835712,729931577499604682143921340416,9.492401494274327e-05
224,186,36558456361318544135984149126184960,2861531094409633339313835999232,755938087687879489811940114432,7.058367392594856e-05
225,186,65746427846792966727455464772075520,2875176113279569175925756002304,758638952048852897691779203072,3.9426179551778256e-05
226,186,91647547506389951522564376748883968,2902466151019439723249689165824,762970528486740856597511143424,2.8529967425271125e-05
227,186,174223882374875792627544096617005056,2929756188759310270573622329344,768827265445089031319699062784,1.5143527277242373e-05
228,186,243403441291948002111258009081479168,2957046226499180817897555492864,800560886498893442870876831744,1.1012473114947415e-05
229,186,453797180889043502615568692512030720,2970691245369115528609568653312,809002271084437339829472067584,5.9414999692516315e-06
230,188,656802157935945584931400704516423680,6730127713961821414838918709248,1835158774946540934037006974976,9.302676099250553e-06
231,188,1309001069623013092965403790590083072,6792045939421300281116314304512,1894311819093709309699724148736,4.733684189382403e-06
232,188,1894824986214274866371379050305290240,6853964164880779147393709899776,1910626920726816413688577130496,3.2996238695946872e-06
233,190,3648241030743481302716039842989342720,15977967272259140481554690605056,4426803891285514782469578031104,3.989789068713384e-06
234,190,5317381260314518961145526487751852032,16123103903336903903822435319808,4593607455142902445588860633088,2.7792333227872095e-06
235,194,10058273102917499311259130591061213184,104664041232495363991241511403520,28378204576622372230180561223680,9.435538527941711e-06
236,196,14106514601151469204721430083246489600,295883321829586310359173210046464,78679711275904780639124238368768,1.894103361074509e-05
237,196,26150256817223829694379371208418263040,297230026160413752269228927352832,79695624817412675907761186275328,1.028205919432246e-05
238,196,37745035970727292800923386181352161280,299923434822068636089340361965568,82365587064954774834962751291392,7.2249194826934364e-06
239,200,57360782806815666265933776523758665728,2056785418855522440646584350801920,531574474427307157511727476637696,3.218883063172134e-05
240,200,78829944081335375129604624014437777408,2075414558694582336946433798701056,541071352054214816416426807525376,2.3676888987159228e-05
241,200,143059640213939905913249980150873849856,2084729128614112285096358522650624,570853564818548494027213443694592,1.3241659712803809e-05
242,200,207429838340213127243557480106775543808,2103358268453172181396207970549760,573060305858440062161266606604288,9.204144007345235e-06
243,204,253756915971890470309434648078084734976,8787659288294600419769491591790592,2262745657824095271776757850570752,3.1063912733587655e-05
244,204,361170162806804691077581338590299815936,8865975980281530324927023025225728,2294950502482430271978046071242752,2.2043786342939885e-05
245,204,652990464080927288387802140242677334016,8905134326274995277505788741943296,2331153555511610096135164850601984,1.2274843121782175e-05
246,204,915773670205609148703954070133782085632,8983451018261925182663320175378432,2373088714909426188290670127480832,8.846236549863556e-06
247,204,1790550159501545423734170358347376623616,9061767710248855087820851608813568,2438881627388025416521487398993920,4.581814185657311e-06
248,204,2577001220813457311439925349537003077632,9140084402235784992978383042248704,2527473767597082983425432510005248,3.2297376518058016e-06
249,208,4767557259427171382980487460778214948864,60040529024705778710017358998536192,16477456759210404609148186634747904,1.1449004415050646e-05
250,208,6775787378793281074246110138740821196800,60562941734858813076783829153218560,16052828169199533982757862883983360,8.066019105316157e-06
251,208,13131964139911623563548847491141326602240,61085354445011847443550299307900928,16686798128510056166186229088387072,4.224702301691408e-06
252,208,19413679260226604655982424382263737188352,61607767155164881810316769462583296,16567708820557423128160810293002240,2.872530558430548e-06
253,208,37527235436090709827259369980079321907200,61868973510241398993700004539924480,16949650599529228741529839660433408,1.4982509075930103e-06
254,208,56385395103667052642565197850057952460800,62391386220394433360466474694606848,17574767065772664918549176552259584,1.0116771820223672e-06
255,210,115265856127464389353659140537927967178752,163063533050307107924844734584979456,44417150548020011218866772805419008,1.284042233588514e-06
256,212,69746050418613389726704808455853127499776,176128464773325070776214256504274944,48544306660408529296466061427736576,2.2979095046393064e-06
257,212,130974416359588779932642841709661164404736,176857747724295150453990429151985664,50218433017000502837343504704733184,1.2367657165815848e-06
258,214,193940472465552129561896993799463038353408,442514016039572998662413877583544320,121248115507099447413997084061204480,2.0736220307811643e-06
259,214,388725233393339190126757895270004907048960,446187763995474989862246824506556416,122178119078737522994541988679778304,1.0430079981804055e-06
260,218,316814707190725030094451938885249513029632,2090793640907308140630542701083754496,568691725954797926253918606833221632,5.988162370609761e-06
261,218,586576325384495045004751442474559852249088,2099491200554002388561348034323021824,574876073143294530758547263868370944,3.2523584909838834e-06
262,218,814837330619078704481658706373335115104256,2116886319847390884422958700801556480,577404723026372618956394151310000128,2.3587161196808625e-06
263,222,797544650962232088766881766492244795195392,7267234269657313413969494821398642688,1892433091008222166938325115721482240,8.192670982313535e-06
264,222,1102753892549300614952112808230105166905344,7327288792305514623228921868904824832,1905060373069120121466653875088916480,5.9722079607019805e-06
265,222,2052746509683857399995657436393011643678720,7357316053629615227858635392657915904,1998597500015246724617691965301981184,3.2512679979953556e-06
266,222,2906998887074989630713377652180280355586048,7417370576277816437118062440164098048,2009931631245759800025885811616514048,2.3133676534803647e-06
267,222,5680700075940059075467105293874043023261696,7477425098926017646377489487670280192,2015602395860746402944452403782483968,1.1920794923521088e-06
268,222,8058151352638527612985709317738699153211392,7537479621574218855636916535176462336,2121488121803983501123278420089765888,8.550621984420178e-07
269,222,15768843338802874109107317227115085582827520,7567506882898319460266630058929553408,2217214806092737232124823116634390528,4.4264049207580615e-07
270,222,22402978953278620915350007034629102518665216,7627561405546520669526057106435735552,2220042363895801002549736236480724992,3.1356481466507106e-07
271,226,45704728482163632516183778923156298323197952,46019401166548600239543615924576714752,13159814124393273224224052574311940096,9.236564464580122e-07
272,226,65288021002035323618403070990084350660313088,46385991356574150674687883987120029696,13171619192773988723249451542343843840,6.507380731124131e-07
273,226,129386735341054918326753620763955197296771072,46569286451586925892260018018391687168,13016687303381723125822754254170882048,3.285162161579912e-07
274,226,190555904602960853081994859800623470419640320,46935876641612476327404286080935002112,13102978976691930264929990668974030848,2.2475664661153915e-07
275,226,400046542154531021498280385897113925854429184,47302466831638026762548554143478317056,13740901016504058386289383190252486656,1.0885052775522014e-07
276,230,555618653357651141681298225351155035395850240,335960562843952745270483967366261637120,95862240099023765410826829292925616128,5.544102250892958e-07
277,235,943522722458857103157341402999849558527180800,5057094119080929326374007016612694065152,1243058784540623203892283395827948322816,4.763216144105063e-06
278,236,1188556354941855863880993269270808937761865728,7129544443606008518802418374096430563328,1837105703922366236585355611497104932864,5.381605709669999e-06
279,236,2231115952889163058687839191622112582983221248,7185970502010613422813808623282502500352,1831955392697442379982178550104167809024,2.883277824969647e-06
280,236,3264588571714623613954927480293317394424659968,7242396560415218326825198872468574437376,1996991343420282583472774025552758571008,2.018909742295936e-06
281,236,5975841444751336097003406207124362486536470528,7270609589617520778830893997061610405888,1935987592986032514590706228617331867648,1.0990120001956342e-06
282,240,6537878717390367597322671914382934776771248128,40364410887538229316369130466763784323072,10408354556297866759591505106840233967616,5.5398161666043795e-06
283,240,12760893308435488929745132409585767136123420672,40679730663863571232455799455350314237952,11139749763459763113578056446690241544192,2.8967695379198853e-06
284,240,17347256597845418008602751057001562428728672256,40995050440188913148542468443936844152832,10708184991746395467887944451010483716096,2.1261262714253685e-06
285,240,33213773450777901035807368534061860694486155264,41152710328351584106585802938230109110272,10886139868178479962216899379430200180736,1.1176654547559857e-06
286,240,47181803721519367697560307984825675916217679872,41468030104676926022672471926816639025152,11099260322302575765840754835785001205760,7.947736812241705e-07
287,240,96249649116161216378940498968606062466822045696,41783349881002267938759140915403168940032,11856568282577185949242542775490152759296,3.9754972982434573e-07
288,244,87558660574298672269785650153638650380778733568,190215776956586292844398294576044689063936,51206724274836355009377237716257659158528,1.9668933225676733e-06
289,244,168002818101850147913023862818611785964502122496,190938117282199918093704839695233206714368,52330603761423924521580461214805279113216,1.0329328234838035e-06
290,244,237186312295431358587400959005419886386907971584,192382797933427168592317929933610242015232,51856620409460648466294976722661116215296,7.345621929583586e-07
291,244,473988149276858484176697286094739529295940550656,193827478584654419090931020171987277316096,53283096638487475763115079937839847178240,3.7190015956961423e-07
292,244,700835489073219420429151585746948501568644710400,195272159235881669589544110410364312616960,57270589518709322746981059866218865885184,2.5705222004729403e-07
293,246,1351663299932121490762971782231667358483133497344,492736413115004207969191781635707507834880,134778579667095276967438616435512953536512,3.3117543077606834e-07
294,246,2031698477366668694863174396680103909758580293632,496399507795826634288138131191894651174912,144308739883813728843092822649739596005376,2.2495912180243392e-07
295,246,4161124585959822104143807460637327055894102409216,500062602476649060607084480748081794514944,147384356714025985771078392245635935895552,1.1099311750294755e-07
296,249,5143393872686256305544750142401260584549478301696,2588760843416931181611142060679290469482496,719060031943484863063175500020430464352256,4.587696699301196e-07
297,250,9581297613600007220830871237200202060456565669888,3682740222393476177913997476677401383534592,1027322161362619110513872418708330345660416,3.5067503585929645e-07
298,250,13921556129559170162787331457746727175702687252480,3709843371908649282868168803398297873022976,1016810955250591286385215118132373893414912,2.4219691352180746e-07
299,250,29377306048308397780379885524631130000777375907840,3736946521423822387822340130119194362511360,1064145953194082278346796858673050257719296,1.165817782334458e-07
300,250,43271731566368882477735574984084014400179338739712,3764049670938995492776511456840090851999744,1122424265646659636831743650561422813822976,8.055525786008336e-08
301,250,86415724365263668831542330063670560029013354479616,3777601245696582045253597120200539096743936,1053941239399361375413717342453763909091328,3.98837161477593e-08
302,250,133457415249234228614972354548494280267762008850432,3804704395211755150207768446921435586232320,1145115950164970090742531429200591031631872,2.6457531303778047e-08
303,255,278596998544034919273245171156966911772945966694400,63917035742842686533449585253136518902448128,17523866038828776250123810930450775400251392,2.085300717554048e-07
304,258,190314339007135279571616334860133345390726228213760,107589515662347692366743778549037060132438016,31283713065132646786752035673775800873648128,5.205344845549776e-07
305,258,360164418413210602324665981103358213969059002712064,107977396607278791287251153118433550706671616,28788200909811324633798441660097256937750528,2.7088103502930945e-07
306,258,511959745484395351000902665661763845810716846063616,108753158497140989128265902257226531855138816,29036061185826894969557379335117386087923712,1.91991491211798e-07
307,258,1103141360434376814617334834859797640995764420214784,109528920387003186969280651396019513003606016,34571144667146672464664555692302614581477376,9.318276346717081e-08
308,263,508344063975582900402981911144543405387451480408064,447363780577479718276512660462198383733374976,118899708988107840955319183857384260903108608,7.946268382465554e-07
309,264,915474749413298822700964032514615735709958288703488,618044789718638110477754826131440516366073856,172103611314035268860999862110109372711436288,6.156937699546924e-07
310,264,1328667741894168780595921629198040876383874855206912,622455805288835322222113572004712998777126912,163751348050865451912176947169975504849600512,4.221075357156066e-07
311,264,2590746015225332545503453023232550224184677981224960,626866820859032533966472317877985481188179968,167142395763671766826154543151695722081943552,2.1862672774831092e-07
312,264,3736496022154466515434554612926663410441904275324928,631277836429229745710831063751257963599233024,194010119748554370515073686123932004011474944,1.575591198642727e-07
313,264,6984233584072448250033281200975540998929374951505920,633483344214328351583010436687894204804759552,172708476012931400950176146318015479437852672,8.234215164295158e-08
314,264,10445159581357853938225631528291007688934848469139456,637894359784525563327369182561166687215812608,167712129203016863169808316572771767690461184,5.501871735968777e-08
315,266,20999583087630745123946949342678690783525728149307392,1676233497457683757867632176001031042420965376,513088293779447791060428916468191526748422144,7.437063820340049e-08
316,266,30509411216319535930852572545019364694265740981698560,1687861493005983968930253700827328243264651264,481352753215291384571760745347869682541002752,5.071906137785035e-08
317,266,61898710841921922734310554760754598064048561308303360,1693675490780134074461564463240476843686494208,484330790688826016841806284105617096117846016,2.5100369556179242e-08
318,266,91266221754862774075836094618330712377630543969255424,1705303486328434285524185988066774044530180096,536906124617238330579621808059070587611381760,1.7525431970288157e-08
319,266,185618915938639653334750276442144596157091467392712704,1716931481876734496586807512893071245373865984,483471456719752499314602378150323080656846848,8.456342797601255e-09
320,266,279880616603306358082039124638546144692846195529220096,1728559477425034707649429037719368446217551872,486378444280078830140925735393561121623375872,5.645355983631623e-09
321,271,499897155806312989519147988506729616633242719220662272,26723217455885404111469495349523119645554376704,7459424729283080739370968990037893527740874752,4.877839990128377e-08
322,272,734596709730145621026562349449203943681249633711947776,38342679201419204879181592439656788996093116416,10871010459662887403020840567343666877199024128,4.779027553198421e-08
323,272,1549550729191069095672248240927878952110273416260485120,38603831285427346094427042209352788805190418432,11614627730681885111364301516358494018525462528,2.311852785428362e-08
324,272,2145255236643288517298027087433955257679015734650339328,38864983369435487309672491979048788614287720448,10864640702123254724194995076264701017980928000,1.653631738376863e-08
325,272,4620881982794693372835111868208297599611163052387336192,38995559411439557917295216863896788518836371456,12433559404417356172994456562579369802229350400,7.939383895085823e-09
326,272,6696611261242647924388071547801578264153876594369232896,39256711495447699132540666633592788327933673472,11423103365452809835716832609611471435899863040,5.398617112557147e-09
327,277,8058555308215085030208426051918212487653558302126637056,561461718344790484906900557872863843767331848192,169240454978455971901040120401246387301538332672,6.468235020027327e-08
328,278,9670446867500806911048689389966832163263686014949916672,710785786929531033065592376266595115863818371072,201955732952459971187097804521751098911145066496,6.732926077469015e-08
329,278,18815049839620003579831150357900160662285246305677606912,713162899639414778703007918910273223776152846336,201154574098213393414047469436781054955683315712,3.466524200732551e-08
330,282,19315976385263610253999623485975983577231676954376142848,3900527717437764092404339776258957163926741057536,1100052478495254551472692234555508454823850672128,1.8467422622399498e-07
