d,betaprime,total cost,preprocessing,single enum,probability
467,413,658189320736728899879379382706522574553578380684915996585200196061322132716519424,420565444815628960637856130350248555081734741995921592852610026209017856,867049830567873478860304256912276810739010666402016258978322719596085248,1.395525850609516e-09
468,416,787436007610663632593786239659995794287076660232913521831226916771813656792924160,1270670981975182188708548202668249491570428356130678139765980217733021696,3980625455097275517126922725774042575563949347554891224846373288620851200,4.7572268469831205e-09
469,416,1615273106064656223163500856048938632864439537881140077251742518791575891823558656,1278061272042275625700275892748732995611786681428168983754537351971340288,5133208856546514910077651276294729992096338535626921605526257783420223488,2.8313966249638155e-09
470,416,2023674137787410301374784426733632404301752069921909474688951048999282128185196544,1285451562109369062692003582829216499653145006725659827743094486209658880,2739670477918938103810907902835636728838959380524746716175327425864925184,1.4188649745011137e-09
471,416,4005424509341070840278021563897427079654059210990537292520356368347281580349194240,1292841852176462499683731272909700003694503332023150671731651620447977472,1554356395222198329358297444373938453182361444977715813080953238186885120,5.070744799446809e-10
472,416,5927089034047801338261958883925067572256059299879284791534927795335217259734892544,1307622432310649373667186653070667011777219982618132359708765888924614656,4114805245415539571912577968197533598394151788519220767780114524599746560,6.526117884255596e-10
473,416,11807965034310421736317474019975950535936454941742639566758620770345790522624311296,1315012722377742810658914343151150515818578307915623203697323023162933248,4770754385127718923270785101928907066320095988377719035845007278858043392,3.67657023913508e-10
474,416,16436002433154959702498726079828928864445805120248955343869414405649042809278169088,1322403012444836247650642033231634019859936633213114047685880157401251840,4387390986805358949300222549746814690958226339841498016260500919819436032,2.478145720182896e-10
475,419,31188741246098398244427183293513851576865243019468830725588795698415242596071768064,7444599307360007598565065556732317321289391938433367030385572954196934656,15054779461811761204853302192100964567271843773108933425539245631795625984,5.14606511097314e-10
476,420,52517056002635281565064079651350282409004818067964881380200821699015367696096165888,10697853999293974118026262740171454082714071596613390684207110337568178176,44215577054488914631735285192158316114026347371965676690757535586079211520,7.459003389033817e-10
477,420,84011538363673672297935935834505839165308052285351327915874086935963357626345979904,10758058598576278655279950085934770266344400603044242759885033107705823232,16623807876340951927592835731221061117383751849500359373874657850464141312,2.32502008151932e-10
478,420,123440122057879317449119957766913662581623625314324597900248626338244932225697054720,10818263197858583192533637431698086449974729609475094835562955877843468288,25220003640404083434676247133453143625657381053305857860542357746904727552,2.0826205594354305e-10
479,420,246676604832636877429513885217847776536496189377269988953453947507549610001460887552,10878467797140887729787324777461402633605058615905946911240878647981113344,20748799897314357908370619751396288102059683418757833026879652324710547456,9.146107665129283e-11
480,421,326560737437252972673224486136950498938072258412723987224260530636969700261214814208,19155548715560667331067971516425809840961926475374440709094961871182626816,33316304144649900023159677733284651271102658671855781505383283316605583360,1.1462122068364387e-10
481,425,688618222183520618681838510704977855901104171464215978863446203825937563473223352320,149495416744036227578881347032757207014445116435459124353256610592685293568,223232288259360909600199610629455739416062111621385768511872847500432900096,3.861141891926397e-10
482,425,1024082083495357321959734930736007003426937593989706853117421417012403159274889412608,150332802976947359525930875543905467601982856629367228701667297809617911808,452429656539892193198071538782428850884679788198943887806058663919447179264,4.198692075104191e-10
483,425,1970649760025292423062412405936922683329585812300696093856910887740126714001249796096,151170189209858491472980404055053728189520596823275333050077985026550530048,209432674311887335546921005802322680820348532383009555480937923059944259584,1.305336023999717e-10
484,428,2535986713692146255898037766362256521078573902758738886768281419829477550766514241536,645504619631244868769646453004335338908026034610640380494261075225163595776,1364556885981645269502779339769215699541553060031038578129095640198659702784,5.654119327631706e-10
485,428,5403413491788871430020933101635212607520553726186844820469454429617026031478682681344,649098541480163764490313286759245587742865779170357702115757713478882689024,816121281735595328060385826417406948282595407231269440574043917959475232768,1.9343594527682122e-10
486,430,6987658671452924985862393789667401078134972998591663990949360533617561710104221319168,1764324677983442814042916091668722505903532508595431741266927900292710137856,2571573779863209560486779140725854345803766512393557955817888184246672031744,4.426393479556315e-10
487,430,20409534306327375857770818454166975110117890679553199909925014769863214250082579775488,1774146122677298150106188366736100741113746221586910183319422996028833398784,2886401234773863228808541618086373540537590927961044610976775003144730968064,1.6289450237891644e-10
488,430,18873516649443323130262979234246106372842666306352786472734478514828230292400349642752,1793789012065008822232732916870857211534173647569867067424413187501079920640,4091600585374911508024343373667686670829155743071091620406839647290265698304,2.2244619733365073e-10
489,432,43209573552315879523652164637894839475469937946538723320172947932573912855095248158720,4772104663870572343299157445131906222044252357032866727269531070245160091648,6612762076629988767484320182544674422441671402511338019782157163741046636544,1.8795356548103338e-10
490,435,74555223287169629516114900956992018887859163873926550737160049851551534470148105699328,21706889353422927848840964872357411465960122745888464254713342820437379252224,64531735352859554172884536981975359074696614100341685149095401115261333405696,8.251375360060072e-10
491,435,128823884564871386821428356053675767436887735474754231091232271805277741791276624248832,21827786980531913975632004921009718021516460533075778384065319434662405210112,59303202613873823993503008967933558702861999016532664213130625496484319068160,4.4925506254558736e-10
492,438,166862920939961517657951329717347553030197903992605789405128763553496813549070250409984,81486365715205061984784001181014636141477838636488963220455697302183837958144,237838209320461123206992066292477170152034200828179445515723630192035759128576,1.365133418254677e-09
493,439,353280853313779705628535005414193090527404982047302107890342811310296436005354776559616,180483177927655279970895220324705450198729719333547554304145112095796452392960,536430578526272471473414931141613294829846307581345339978491519789446304104448,1.4476027857638624e-09
494,442,472329065507943259736899250963508448560160238125032949633927568119614159631008583909376,537617742525792802968624449795143781471999716634825259764899869912549109530624,1547320618600185577047142280517292651628951108867750871052590828143180620234752,3.148843999679725e-09
495,442,920308049364972201775698173950880090958046038702564989495458862152277130240660288307200,540640856474217177131311050961700440687847842919653013394649105714019905306624,594802318597883171474877194956711418453897860864126027912069958450748197961728,8.801055927212394e-10
496,443,1373027800748132799079264348302773667963915601368236449866000304311561532705717299970048,1168227326087063527882295590682860607360378618895958535896037138504638869274624,1627882353602109270699992641668688250579390878390399105463522879876899784359936,1.4527051265558956e-09
497,444,2854067643877758780830621224522113934872869782364835673977019994737223696831104887554048,1424277178975098672034169887345013748626473341359285532569197344498922052124672,4850771708967626615963631190011399333303243246924541404951278943821154291286016,1.5683949981813983e-09
498,444,3447444328212114137109207949769815473635234184210860451702402387948318766781273548521472,1432193973718718832659941364456461929679813996842559734738714207189233697816576,2048709730370443769255452027298613761502552906219040748520978445299593127133184,7.202733473633108e-10
499,447,7486937407139680027732423598261094000900438323024389414128311504274478676162638598111232,7762281907492511107786634009374724294400520447263440624418775613125641747038208,19764748038400782105767480220657919200421091714272364159232112377732736384761856,2.6227551576731795e-09
500,447,11080164956496112548791398440380905790810088298260818163130544136751331320128451637149696,7849251345554994172077770152050062215287721209770090978312567913797962587701248,26094687204801297991907058149840609763304188795493803598857994297893969790500864,2.1853379284179545e-09
