d,betaprime,total cost,preprocessing,single enum,probability
113,86,6394550928335745,251532624963111,260899301943892,0.05556159173866298
114,88,2146084277507910,188873347833612,165516102796965,0.11112409751792658
115,90,3352247340685388,320405249734345,276641057112153,0.1193103344578863
116,90,4202496536437268,325872315654334,295440392045064,0.10009339997037071
117,90,6618768189863141,328605848616153,323474375199443,0.06786641476030807
118,90,8253575688848399,334072914543469,340298194413885,0.05661928548260166
119,90,14243787912965712,339539980475728,379948740469150,0.035391592522798235
120,90,18632564931337092,345007046412980,410630999906475,0.028515232227964062
121,90,31679623324181360,347740579383493,453128302385875,0.01787203192879423
122,92,42801133569701744,638181217494463,776127502098699,0.023296091433046638
123,94,78544720169733408,1199724991150118,1480817843137925,0.024050972658110844
124,97,86764577716819184,3966330172301436,3669838332992464,0.060851881742451895
125,97,133781676222463248,3998452978350967,4203422632402364,0.04279145333096812
126,98,172518639536602912,5045365104613052,5180076470592718,0.041399940719619194
127,98,299863926738474816,5125589034024724,5791457707992905,0.02563635541467491
128,98,399732081890761984,5205812963441724,6128744167709457,0.020024111119927603
129,98,686185347828522240,5245924928152237,6761115844686773,0.012404790930656644
130,98,940059068664476416,5326148857577319,7163522565615134,0.00943283108218916
131,102,1727098751879629824,22814715967603116,26255579534777320,0.020063673976452628
132,102,2348148920722185216,23164410302093640,27908268536398768,0.015395748502885232
133,102,4080107921068203008,23339257469340976,30876940456782500,0.009434161445433449
134,106,3164264416896556544,72189353610335808,74577664958393824,0.03254567970823376
135,106,5528376848310830080,73281269066803952,83749489479031248,0.020058442301860397
136,106,7388926794752993280,74373184523277728,86343509814661936,0.015396333348076384
137,106,12771951248262678528,74919142251516768,96486628785644976,0.009527820889773862
138,106,17503022220300431360,76011057707999136,102015469196734912,0.007229357276465947
139,106,33864031866473517056,77102973164487280,113243103511024816,0.00400163494202048
140,106,47780631011442630656,78194888620981280,120107450387958688,0.002956213714417442
141,108,88157727224942739456,175371641568110304,259623799337417216,0.0035136848894225313
142,112,120073074282999644160,1028541439901727744,1211378107123041536,0.013219132372692627
143,115,50206270410196926464,951085279966769280,973462474361985024,0.0269742283978698
144,116,64244124975089180672,1197462548965903616,1207788094308220928,0.026353786020606323
145,116,104915543804855795712,1205867542038969344,1337712940459322368,0.017145817727797646
146,116,138166429656501911552,1222677528185105408,1414736569467248384,0.013524613643223786
147,116,244456149100153339904,1239487514331247616,1643001384441621760,0.0083761421385525
148,116,320120997855530254336,1256297500477395968,1618076031233392640,0.006384714979806386
149,118,572789477319296614400,2428143674446905856,3044859836767918080,0.006792881610348485
150,118,782952676658884902912,2461157977202707968,3292266847730585600,0.00522824279477894
151,118,1473495065681345380352,2494172279958516224,3616153257198472192,0.002953765863906742
152,118,2032512197242167492608,2527186582714331136,3799284698740339712,0.0022179355064208222
153,122,3332262557715359334400,12711171133505329152,16570092577524211712,0.006248744337137217
154,124,3187481604026471022592,25791188531942899712,26716535821859360768,0.011682314380908842
155,125,5670639800958914134016,39961273803470061568,44361898347959894016,0.010551545953901594
156,125,8119037825596823437312,40496400508360368128,55559669192742117376,0.008404105473089805
157,126,12214267547735700799488,52307578928419086336,64129714013251715072,0.006777217781612086
158,126,16385368781421371457536,52997653486565949440,67495702046417682432,0.0052320377484470545
159,126,30713668978707590545408,53687728044712820736,74649044533695578112,0.0029762877432456566
160,126,41799374655397493211136,54377802602859700224,77638780079722872832,0.0022504644579745686
161,126,77111084573275312881664,54722839881933144064,84468956911558197248,0.0012868260564231574
162,126,108916349343887731458048,55412914440080039936,88084023383572201472,0.0009393946612991767
163,128,214237853577557326168064,128157127356545155072,200279402177822687232,0.0010930005814995829
164,132,250764415930644545142784,741970403244914245632,924835675825936269312,0.004730342129096784
165,134,241742968464987436089344,1003126422901102739456,1198688270284987039744,0.0064761875343667214
166,134,319185139480406916071424,1015783480568689459200,1239516929930187243520,0.005027710762280636
167,134,586977785192592044982272,1028440538236276178944,1377946927100125773824,0.0029201933254691453
168,134,803548407472505969704960,1041097595903862898688,1437962965646704377856,0.0021983654104790413
169,134,1453181659515267917545472,1047426124737656258560,1563981836630107095040,0.0012810883437449961
170,134,2045978139005092624334848,1060083182405242978304,1642772267639078649856,0.0009419325609792751
171,136,4086286035379454075731968,2463157724872569782272,3700296266372769906688,0.0010753859806325703
172,136,5793345833981870287618048,2492713432051582763008,3870239973601556561920,0.0007831803182384043
173,138,10756475018236511383453696,5855908824978772983808,8778375755906790981632,0.0009700483739876497
174,138,15443050203785154233630720,5925920913859975053312,9222423384148580237312,0.0006994919878920036
175,142,22077191016849991272497152,40078636830315734106112,51611845090091137499136,0.0029582839751585766
176,144,8717880246209958190776320,21995642248091779727360,26563731329296023683072,0.0039655391503070824
177,144,15136951586499542430777344,22124130498041958367232,29152507349955384442880,0.0024135655023699867
178,144,20310885957177924112089088,22381106997942315646976,30651008473760037601280,0.0018608368255430697
179,144,37700351576272952633589760,22638083497842672926720,33045118988779209621504,0.0010530588263478193
180,144,51597617459518947509403648,22895059997743034400768,34272979779950640889856,0.0007900501071001598
181,146,94310530061144626512789504,48386319286395731968000,72307402767522515124224,0.0009124915927719702
182,146,129636128245408577647280128,48938985005021736730624,74114122575721997008896,0.0006768962432107947
183,150,247891204411694341119016960,271454281869073334665216,362228909683971123576832,0.001821871542941577
184,150,338175777434934326507601920,274586092575708866936832,375535601391737182879744,0.001370430460935996
185,150,613342038740650047236472832,276151997929026633072640,410233898793146668548096,0.0007979852765293257
186,154,497170758284135670139060224,1115420583231441107681280,1341009566471673081757696,0.0035183279771548465
187,154,890289221696719039640895488,1128170509647547117600768,1440837060856650613653504,0.002056316494954478
188,154,1192936361549153544901230592,1140920436063653127520256,1523371387505363570917376,0.0015919198657671394
189,154,2124434025988151635999719424,1147295399271706132480000,1627639873865229241679872,0.000931343502072429
190,157,2922263172109117956980473856,4352303406710462984749056,5356013827572827156381696,0.0023670788186756224
191,158,5314142026236828583381172224,5877730313626148904370176,7621286895553606171230208,0.0018104151180223967
192,158,7213781542559336520648491008,5943271788751834658635776,7634757986632209010786304,0.0013417908887001467
193,158,12767710730083327712744701952,5976042526314677535768576,8369815354251081934700544,0.0008012020464847899
194,158,17635832480000348102158450688,6041584001440363290034176,8801517680439368328675328,0.0006002068244934742
195,158,34395420818137652892922806272,6107125476566049044299776,9554198778592251665711104,0.00032475804739236415
196,158,48625252334365432872406351872,6172666951691734798565376,9988037107665316557619200,0.00023705522145546978
197,158,92622056891079439917607026688,6205437689254577675698176,10580143492573913480691712,0.00012926962434732826
198,160,133176968586684144231674544128,15804473961641943219830784,25581471286513476076306432,0.00022165534827215934
199,164,174585989687451004320062898176,93838471059161906585534464,127733087714022476574883840,0.0009049209566034545
200,166,150213991700339483434628939776,120139153541365481934422016,156287637551372292656726016,0.0013118594863224637
201,166,266104467553208104719654846464,120777523820326301806362624,167197623461672336631005184,0.0007716810192692916
202,166,359371717686931582784163020800,122054264378247941550243840,171726002914689533373054976,0.0005829814015052696
203,166,689142001013672649735710703616,123331004936169581294125056,186070492778727085061439488,0.0003202187408546499
204,166,973736259257045796618082713600,124607745494091221038006272,194518609903902815432998912,0.00023376159496348945
205,166,1838213731185875260908498845696,125246115773052040909946880,208267254579661971447087104,0.00012941712166181934
206,166,2594785129096630818522156498944,126522856330973680653828096,214559479100793347987472384,9.376485005207665e-05
207,168,5203775957444699124978874843136,317236856697236945035591680,526276685200265959606059008,0.000115624790132125
208,168,7524717459840177044590832910336,320451050327126943681478656,546795243860544442207305728,8.221233811643888e-05
209,172,14047189092797257521179180138496,2268449149850663721245868032,3417398600179312228571283456,0.000288699277701495
210,176,5284925873992370720479303958528,3476437104956032717164642304,4438270666499875269039357952,0.0010677427243143101
211,176,9636035763354317914760724611072,3511308625940872206330363904,4755046781812555134095327232,0.0006117660759932936
212,176,12902504412310370604239428780032,3546180146925711695496085504,4937161839122552732042395648,0.000468914554164289
213,176,23363496845589906573413471748096,3563615907418131440078946304,5286970691188151364228218880,0.0002701955110836179
214,176,32357755780763588578059489378304,3598487428402970929244667904,5463104781120370758469550080,0.00019974933399388408
215,176,62745642200127369539680294928384,3633358949387810418410389504,5875434140807505422244118528,0.00010809881958240466
216,178,86707613451706427902491113816064,8341456908862355658506240000,12815006068685609571748675584,0.00017404062396566801
217,178,163653520680103650222515238731776,8382078680776711523910287360,13636674924515938306246049792,9.597301427138319e-05
218,178,229242105892733673086454375383040,8463322224605423254718382080,14222820970343927324554035200,7.05916848764088e-05
219,182,438598883968626396514460752674816,52957315335330081899127242752,78705898300332765449728032768,0.00021411792545076495
220,184,522985868911204388336504649285632,137962388273212870905374441472,189960774374865932714718003200,0.00044718539758564855
221,184,938825918543963286337878797320192,138638739828082744506191970304,200361667610225631549127131136,0.0002575501542664725
222,184,1300895921387126922288013208715264,139991442937822491707827027968,208388225350253417449857744896,0.0001910167116826677
223,184,2522333667371663128751579345190912,141344146047562238909462085632,221762779722275810636218761216,0.00010268624999728042
224,186,1874263840828422399413863355252736,209071103751482822744246059008,307588684842196343728138878976,0.00019662278035848115
225,186,3467530732439788065046758124683264,210065445268051106041713131520,326798248056974420981921611776,0.00011043896567959544
226,186,4796444243452152646429541998264320,212054128301187672636647276544,339273121300367651269439913984,8.199263623112884e-05
227,186,9532749499307977405346547631128576,214042811334324239231581421568,362970547784551507888147791872,4.31778395865501e-05
228,190,11690027188657642687547610375389184,1240002602842715844668475572224,1833482806973548716429976535040,0.0001875329159196502
229,190,21536119853896140617229354842193920,1245847129186934077283901636608,1913508855983478830306970042368,0.00010464319164571458
230,192,29672572528227313373375076971315200,3073340691913614413116435595264,4520102329198114986595438297088,0.00018253514524230183
231,192,57093415137275443309317173863776256,3102195818083851609665448181760,4808686682839118407956118372352,9.883711189366976e-05
232,192,80038476806995784748345692721774592,3131050944254088806214460768256,4984345018280718646935449239552,7.232655686274903e-05
233,192,151824803809779274780903638978002944,3145478507339207404488967061504,5215663329598923186134119874560,3.9284110949041565e-05
234,192,215883047291996776513278317732823040,3174333633509444601037979648000,5377095311862680932212226916352,2.825638590540512e-05
235,192,439469310929270284595629217372176384,3203188759679681797586992234496,5723297130277397864718830403584,1.4489434001487739e-05
236,194,626307560637312597320818798935146496,7828854156699026555151740567552,13414036139302151667534052458496,2.4194870128715288e-05
237,194,1235617043928218994969572974107033600,7864125821659027590005638823936,14291154854165637959883832688640,1.2790666807814198e-05
238,198,1707605865044523763399868616915550208,58787157231513840559486295605248,92449725627479717411815105232896,6.317699399129066e-05
239,200,1314867515044815305270741529947799552,66864899271843213814884718346240,102020801812832723677548705218560,9.16206959918018e-05
240,200,1818434927416366935469792856354324480,67465755238644575126322954633216,104555603257932075443397930778624,6.747960822808985e-05
241,200,3386592041351287597078895101030170624,67766183222045255782042072776704,109590929592688985338521277431808,3.7357707032914103e-05
242,200,4807558255079098836568245428469891072,68367039188846617093480309063680,114644364202606796142278069977088,2.7155030598582445e-05
243,200,9743467082626808396376302441442836480,68967895155647978404918545350656,122332076075954899794543907962880,1.4005574837220317e-05
244,202,13731214544246680271786627199789957120,164339824220093821470539413192704,276262213973373326531402267623424,2.2889440435348583e-05
245,202,26758061484062239071075887952674422784,165058567655467679147345693376512,292429109870962673670787516334080,1.219620462980339e-05
246,202,38752822244246907863707432393933586432,166496054526215394500958253744128,302240860747998205016617301049344,8.628325991431323e-06
247,204,79453818323564298213826980828780953600,449972042002730718845383796064256,797728862374787161864604481486848,1.1202008082857778e-05
248,208,113699098252637552671952624758705618944,3441443584184416188839700344078336,5343416466656930948012916772700160,5.5114827940947166e-05
249,210,59497646346682125412379733558856515584,2457152165566785987388992810647552,3746889130587113381438260586217472,7.438088463550381e-05
250,210,81063404826908793981640011503598829568,2478291869062755330659321577996288,3880699494136102125929372642705408,5.5956924939806906e-05
251,210,157573156880312969428414025234143772672,2499431572558724673929650345345024,4045687656644536729529680513728512,2.962998895099817e-05
252,210,217013067861734506131913230626886516736,2520571276054694017199979112693760,4142056554150098056666221444595712,2.1900675464784e-05
253,210,412488094034039062975785014725089165312,2531141127802678688835143496368128,4363700943317651800772057101238272,1.1923751415732507e-05
254,210,598659441186375779925656382887058997248,2552280831298648032105472263716864,4551626949910891996322659701882880,8.464829955872871e-06
255,212,1188693983622293489035174179921176035328,6162384667582795545099691679023104,10669713304198452925828801088192512,1.0101098115592394e-05
256,212,1682680083250982127718536209084083863552,6213994685232036712264675478208512,11082134386986133631220734433951744,7.332437474376215e-06
257,216,3105575686115876588231926583376604037120,40940109487672969091768418520006656,66484732620722436183091615755141120,2.4675152489446736e-05
258,220,3244535818471639178450215460593857462272,244862793815058902021214742092185600,338789040166772750945847397446582272,0.00012831458220649466
259,220,6106672435967103084780463399183065284608,246954737290703693633826907035271168,362383819809562315348229800310341632,7.117724528338789e-05
260,220,8499995414110240654089432339207432437760,249046680766348485246439071978356736,373997075252628475327413270802857984,5.228668397852733e-05
261,220,15616957113943507803963515454106164527104,250092652504170881052745154449899520,399036237860360288218591089127325696,2.9650408389233423e-05
262,220,21926433516238186992579402314826792304640,252184595979815672665357319392985088,405866143931161159404054603563532288,2.1408652544348362e-05
263,220,43686287443811047678647912995294453694464,254276539455460464277969484336070656,426231720666462905501176402498551808,1.1111903125052205e-05
264,220,61485366047079124451681871506439185367040,256368482931105255890581649279156224,436240473266639605971511366463258624,8.035579324455097e-06
265,222,119130744729285073278124838100306126438400,634754600166538079129136742327648256,1079363252244213245434016469683798016,1.0264012915826124e-05
266,222,169628489647651401648435306268835656499200,639958183852086531478056574033854464,1101272716203676313269444304848289792,7.322486465821342e-06
267,224,208527231672349281224290958933145883246592,927408187716957583007499239645249536,1588302602283608230998574660036067328,8.605946923752082e-06
268,224,293955359383228705418815714681071297626112,934905243080271267993468674638872576,1624492768762377537233730972613083136,6.210945154398964e-06
269,226,577548223086013675887060337924451778691072,2373708701830790263551581070844493824,4040264311742370058715405142582099968,7.92208966070041e-06
270,230,597242622656084339000928570358363490091008,14539431952828273543573232080671211520,21570611659455704904344533787748597760,4.312910548840387e-05
271,230,1163675405357426109825381928656594232410112,14658122242941181063072789459858620416,22618710074793704994679361191754596352,2.2850977352179266e-05
272,230,1621254297819048826185318119601913324371968,14776812533054088582572346839046029312,23843272529919948569772619992565547008,1.6992645333501107e-05
273,230,3112282949222965304522022544845929466298368,14836157678110539981138884093817126912,25363387823216498657205930667641143296,9.213882424422522e-06
274,230,4333573540657144992327408445544399137406976,14954847968223447500638441473004535808,25612021678616553510406229833168191488,6.677693368238119e-06
275,230,8818985955011235759689839813984169765109760,15073538258336355020137998852191944704,26800024939588051904695578692922900480,3.3870618660696385e-06
276,230,12906893028996249112231623515921378629910528,15192228548449262539637556231379353600,27302264636315343759174856957447110656,2.3486214911091122e-06
277,232,24905607730367873101957173189366333090824192,40791562943780622163059459191677648896,73074742187909793648539492585945694208,3.2613692636284627e-06
278,232,36651697508856515165259796043278245678809088,41111716851008602461254254611293798400,74085888078142308130961781128312127488,2.2420818685734387e-06
279,232,75281797695760304744877054902093677722599424,41431870758236582759449050030909947904,79976282112043413042684801836371673088,1.1504300517645128e-06
280,236,102554390914313860611621159113097067873959936,321483380882145444145090316065101053952,547308867667356303410818377913303302144,6.043144276285272e-06
281,240,86254458686596434241932636067635971445751808,928326524344272065361743563299477258240,1454950881579035240864953745842387288064,1.9710214884602983e-05
282,240,119286893308124295813613943486126275724050432,935600264053937396154994731505183358976,1469612316959911371072218162963708641280,1.4383355439954123e-05
283,240,233980197522846512294690066494208290611789824,942874003763602726948245899710889459712,1527210063451773177644363531677111156736,7.53066958825424e-06
284,240,329179028739597380040759275350050887104987136,950147743473268057741497067916595560448,1601802932865000949073822550430123556864,5.530208598376526e-06
285,240,651103832580671403599155364582434079068127232,953784613328100723138122652019448610816,1695886640731232774869392514077551493120,2.902977764669737e-06
286,240,930822888714717270526417877779599121191010304,961058353037766053931373820225154711552,1699988593699472807177526860906223370240,2.0393306057662455e-06
287,240,1904630338284961605865978761560919805586833408,968332092747431384724624988430860812288,1803072774966143495196590687936715948032,1.0379863671533774e-06
288,244,2556826939858703686040167963151511931368505344,7219041417636133268080382909963917328384,11883266662078862491513039491104470204416,5.329493679407504e-06
289,244,5060821665036688143321605370879415480955699200,7246503846724626600289757267145625960448,12639558361906836408918625664773222563840,2.8030429254708833e-06
290,248,6033106249281741621617641389450368222586994688,59492270350103331550838025926474517708800,89675101117578190209186467706249332916224,1.7637280852266157e-05
291,250,5048915111814710421943487551676691687340507136,42868103257922607752227636074314479960064,66724517951832680261348296544063059918848,1.5483975679339127e-05
292,250,6928765654977342289916977954558604520674295808,43192356877230240623639352479942010994688,67033482810570087277067227052383211094016,1.1348218159505977e-05
293,250,13319778288138563227258109395821767844656316416,43354483686884057059345210682755776512000,72056409329244495746311610760117260124160,6.180890656017026e-06
294,250,18281868049597635131962116734639797761877213184,43678737306191680259350370171349909897216,72946067679429234253175212846002930188288,4.550634652923134e-06
295,250,36682233678454167161687308438774672062981079040,44002990925499322802168643494010838581248,74908973099246916077281773351560215003136,2.31244746081215e-06
296,250,51569126529513618427074069465348885450229547008,44327244544806965344986916816671767265280,79308968773030470161698858105520089202688,1.710244276468947e-06
297,250,103808518111997800163453710262724728983214096384,44489371354460781780692775019485532782592,83796598792103925433724348459196323201024,8.815533036014245e-07
298,250,147342757214410638354173617937680239311133343744,44813624973768414652104491425113063817216,82874152317501460294034552691602359320576,6.181914549568789e-07
299,250,310197412752758411539567560430164639947876728832,45137878593076047523516207830740594851840,90260422326149550163849981933361939087360,3.113705781274068e-07
300,250,450017274460793543451053199883602344831312986112,45462132212383680394927924236368125886464,91399201562302246120460042955385120751616,2.1694724192450165e-07
301,254,878438793491969335591094173950946734662834192384,329319463082897700993703141389941765832704,598191458332743670097414727334836924579840,7.531993891042088e-07
302,258,617102441072737672777090414884551123104679591936,1774141040195114700835073836873131357110272,2862575135364681270774951771248514792685568,5.359875248643126e-06
303,258,1232077787752412721886820784156797116532446461952,1787119183469001056867188642687063785734144,3047454455896915770529223654113394554830848,2.7991233760800786e-06
304,258,1744414461277439021428936616774350879305018376192,1800097326742887412899303448500996214358016,3121171666109396861222612293293138262360064,2.012470791613047e-06
305,258,3320299988519630858153294788419261503927278895104,1806586398379830590915360851407962428669952,3259806092228453140150782112448646108676096,1.0884885584602506e-06
306,258,4779588234028967526629555128497569226657884012544,1819564541653716946947475657221894857293824,3238321482151374650739143863946820777410560,7.548853351970907e-07
307,262,9944890484320883402680884368296950270687122030592,12185930249111979370459949734876139879399424,20329348745947758895705987329227239081377792,2.3323277026615454e-06
308,262,14304055682304185512836457622339613421395708477440,12273635983176930629033657578912303810609152,21340422643476274867894455257918680825069568,1.6763472812728533e-06
309,262,28470459733071104500345387837664917425084413509632,12317488850209406258320511500930385776214016,22093656517447631389537925566033941552431104,8.621980936601857e-07
310,266,40930109150684908956044685935963020910729225043968,94549179876419899469240604465247448643665920,151817118860357798239811789800195550542299136,4.293782692520333e-06
311,270,40285407130605305134646516536269416324500992032768,331557757680044893499784814065031160065425408,487069871143715517777965482737300447258738688,1.4495663226889677e-05
312,270,54518126221517955112907790771423556881225296642048,333946728170669215691023047100556246511517696,493665055989733157972921738408566789985271808,1.0828941083827222e-05
313,270,102143086302440840414029070913989211103206930644992,335141213415981376786642163618318789734563840,520511426321950356927818368337261301459845120,5.975714196481503e-06
314,270,143612176940638447310607797630151884445910279651328,337530183906605698977880396653843876180656128,535910365582864202864346154298847586739552256,4.338541338996725e-06
315,270,280751405531404163049028280010211973181781670100992,339919154397230021169118629689368962626748416,565760641852603795358901293092269265661198336,2.301202505182594e-06
316,270,401245647567804542831846082298221176773833081749504,342308124887854343360356862724894049072840704,600577611474920293835659399694448032334479360,1.6762969882605889e-06
317,270,777356026240591125079116336461517537389902374633472,343502610133166504455975979242656592295886848,611353223348009346291000091694585064644935680,8.762342869137418e-07
318,270,1085874407019674531674492792316262426970676430635008,345891580623790826647214212278181678741979136,612287850692270212943097316229788895052562432,6.294622751517298e-07
319,272,2299406597906633952069172738660483783004080163520512,937196118223364857821912630407902140722839552,1696249509449484739629492026211217351244775424,8.169792056639327e-07
320,272,3213513634119712251893123605910860187054776894095360,943681135414641100168375395730760240187047936,1718482519550519905388952523618184852985085952,5.909586203357776e-07
321,272,6464108383932205353208690480748121203585891736485888,946923644010279221341606778392189289919152128,1770505971870817997584229888923759943197130752,2.9988324854879814e-07
322,272,9673928743284397903671371303222311074271525389467648,953408661201555463688069543715047389383360512,1892366780822337559330911869737282449073766400,2.098458065348478e-07
323,274,19472485588585540820680983895940512524413157720981504,2546870173513085459346715361700507668529020928,4752033552168350877089241926840367503227486208,2.6738607326531995e-07
324,278,28635083692809957691215695120672299668937359772090368,21375977901416129287794796342613151826650857472,36054472573343169951358883553721377489877467136,1.4306916836743618e-06
325,278,56509619796039285992020356071129390396738578228969472,21449281296433841674396495506301965370463879168,39484402531286050879853203675326497089728282624,7.691968193379382e-07
326,278,81111091063176367509580499278768579992603640366891008,21595888086469266447599893833679592458089922560,38452931413414155953067500408704706658405711872,5.281128238427731e-07
327,282,68634025424104939995798229961292022894189476118003712,70144449941218603650891609048224669038496710656,113032745582397845952563292091775271981639794688,1.9038560931419794e-06
328,282,95579597810624826230468232292635384726097270342156288,70621597514451094812805713738079517032052686848,120525561954208872797717302231694591332924260352,1.4266089273854736e-06
329,282,190500521807514855903947696080747455615591508122533888,70860171301067340393762766083006941028830674944,125961101648112047729251455078884421611450007552,7.370183552172662e-07
330,282,265537747125876170858865251560962451244396986249510912,71337318874299831555676870772861789022386651136,127324145675070568609109513805442152469463302144,5.336909617548312e-07
331,282,545958712877566336694078561750105932533900481249935360,71814466447532322717590975462716637015942627328,137281834922975382857182308625046044514159951872,2.7320527952853434e-07
332,284,799077855261350649387758628176519286303628028656222208,197616713346353668526380249112001794302290165760,350203821567969939051772525821518096820248510464,4.890482435822995e-07
333,284,1557788332567688236077138317667000380979209375921995776,198275071403832872793841269374422407301774180352,350695698810813273165938383088483290424878825472,2.5138729053931873e-07
334,284,2293041230742971108880955240259105868103703411262750720,199591787518791281328763309899263633300742209536,375360528806122235007016576390399799371197579264,1.7886382861618872e-07
