k,alpha,k alpha,c,log(total cost),total cost,speedup,log(speedup),k pre,single enum,preprocessing cost,solutions,strategy
118,1.3,170,0.0,50.20072754817509,1293971753693767.2,0.8819657635147042,-0.18120544110707865,98,965479325743495.5,328492427950271.8,1.3588132395559784,"Strategy<118, (98,98,98,98), 1.00-1.00, {'alpha': 1.3, 'c': 0.0, 'total_cost': 1293971753693767.2}>"
120,1.3,172,0.0,51.064777484012865,2355210585473463.0,1.0243364841208045,0.03468970384571173,102,847334886311919.1,1424995555619766.8,0.9648098798243486,"Strategy<120, (102,102,102,102), 1.00-1.00, {'alpha': 1.3, 'c': 0.0, 'total_cost': 2355210585473463.0}>"
122,1.3,176,0.0,52.70895344792902,7361664615753324.0,0.6752845318942305,-0.5664325834500543,102,4481764156741277.5,1503177529141274.8,0.8129875508149741,"Strategy<122, (102,102,102,102), 1.00-1.00, {'alpha': 1.3, 'c': 0.0, 'total_cost': 7361664615753324.0}>"
124,1.3,178,0.0,53.452892018435854,1.2328886444970164e+16,0.8496854875415663,-0.23499917073237364,104,8308316766188930.0,2784617488866263.0,0.8997515148321279,"Strategy<124, (104,104,104,104), 1.00-1.00, {'alpha': 1.3, 'c': 0.0, 'total_cost': 1.2328886444970164e+16}>"
126,1.3,180,0.0,54.26852755233481,2.169974417116969e+16,1.0064909024164876,0.009334131923499852,106,1.5403928037324314e+16,5306165954320405.0,0.954393463272262,"Strategy<126, (106,106,106,106), 1.00-1.00, {'alpha': 1.3, 'c': 0.0, 'total_cost': 2.169974417116969e+16}>"
128,1.3,182,0.0,55.17156862521249,4.057860043321394e+16,1.1194687073122491,0.16281420086901663,108,3.008566260377426e+16,1.0492937829439672e+16,1.1168611357872207,"Strategy<128, (108,108,108,108), 1.00-1.00, {'alpha': 1.3, 'c': 0.0, 'total_cost': 4.057860043321394e+16}>"
130,1.3,184,0.0,56.181323727624005,8.170782275336616e+16,1.2347555520503146,0.3042254557764482,110,6.081081843121569e+16,2.0897004322150468e+16,1.3661471919996766,"Strategy<130, (110,110,110,110), 1.00-1.00, {'alpha': 1.3, 'c': 0.0, 'total_cost': 8.170782275336616e+16}>"
132,1.3,186,0.0,57.041439229088844,1.4831470210365162e+17,1.414407178254873,0.5001975016791065,114,4.954968465175723e+16,8.124738923613738e+16,0.8818887947904543,"Strategy<132, (114,114,114,114), 1.00-1.00, {'alpha': 1.3, 'c': 0.0, 'total_cost': 1.4831470210365162e+17}>"
134,1.3,188,0.0,57.922401223476065,2.7313678247164934e+17,1.5240842485995894,0.6079426545880418,116,1.0378678916549136e+17,1.6934999330615798e+17,1.0824897127746742,"Strategy<134, (116,116,116,116), 1.00-1.00, {'alpha': 1.3, 'c': 0.0, 'total_cost': 2.7313678247164934e+17}>"
136,1.3,192,0.0,59.538406464742565,8.372328110013665e+17,1.2053026382307015,0.26939543679171635,116,4.43176051631417e+17,1.7839145638590397e+17,0.7424070101527669,"Strategy<136, (116,116,116,116), 1.00-1.00, {'alpha': 1.3, 'c': 0.0, 'total_cost': 8.372328110013665e+17}>"
138,1.3,194,0.0,60.271057662060144,1.3912213270815662e+18,1.199365196376122,0.26227101386423535,118,7.429368927397871e+17,3.603655696486121e+17,0.7930459668145338,"Strategy<138, (118,118,118,118), 1.00-1.00, {'alpha': 1.3, 'c': 0.0, 'total_cost': 1.3912213270815662e+18}>"
140,1.3,196,0.0,61.438915770293754,3.1257666120090675e+18,1.4140730043918093,0.49985660413261646,118,2.2385212153831585e+18,3.694954799345442e+17,0.8343606606129228,"Strategy<140, (118,118,118,118), 1.00-1.00, {'alpha': 1.3, 'c': 0.0, 'total_cost': 3.1257666120090675e+18}>"
142,1.3,198,0.0,61.9363285452458,4.4125812314280837e+18,1.9883519739105402,0.9915731623672788,122,2.8441518532935204e+18,1.568429378134563e+18,1.2092843247225211,"Strategy<142, (122,122,122,122), 1.00-1.00, {'alpha': 1.3, 'c': 0.0, 'total_cost': 4.4125812314280837e+18}>"
144,1.3,200,0.0,62.66683760401402,7.321462667212308e+18,2.628410526105346,1.3941906248694038,124,4.0178905882104566e+18,3.3035720790018514e+18,1.0167048249682493,"Strategy<144, (124,124,124,124), 1.00-1.00, {'alpha': 1.3, 'c': 0.0, 'total_cost': 7.321462667212308e+18}>"
146,1.3,202,0.0,64.28938581247975,2.254413271244899e+19,2.4908276047970603,1.3166251732001288,128,8.580596628201161e+18,1.3963536084247828e+19,1.1936990470912965,"Strategy<146, (128,128,128,128), 1.00-1.00, {'alpha': 1.3, 'c': 0.0, 'total_cost': 2.254413271244899e+19}>"
148,1.3,204,0.0,64.9712752461587,3.6166185510481207e+19,2.928827329739169,1.5503231410246974,126,2.0195245713546965e+19,7.062497361453635e+18,0.7536803422938014,"Strategy<148, (126,126,126,126), 1.00-1.00, {'alpha': 1.3, 'c': 0.0, 'total_cost': 3.6166185510481207e+19}>"
150,1.3,208,0.0,66.77036295250015,1.2585836049514817e+20,2.1667494531667333,1.115532340523654,130,9.327837129353149e+19,3.257998920161669e+19,1.1175027936428168,"Strategy<150, (130,130,130,130), 1.00-1.00, {'alpha': 1.3, 'c': 0.0, 'total_cost': 1.2585836049514817e+20}>"
152,1.3,210,0.0,67.78850917956237,2.5490281077249488e+20,3.1135307144357633,1.6385515112195521,132,1.871070395528222e+20,6.779577121967266e+19,1.3130448404523847,"Strategy<152, (132,132,132,132), 1.00-1.00, {'alpha': 1.3, 'c': 0.0, 'total_cost': 2.5490281077249488e+20}>"
154,1.3,212,0.0,68.73256260899564,4.9041418579530665e+20,3.5884783261576825,1.8433722070859238,134,3.55684271549329e+20,1.3472991424597765e+20,1.4658123774770027,"Strategy<154, (134,134,134,134), 1.00-1.00, {'alpha': 1.3, 'c': 0.0, 'total_cost': 4.9041418579530665e+20}>"
156,1.3,214,0.0,69.57820370190254,8.813052529169277e+20,4.830319331932199,2.272118568639988,138,3.38156383792385e+20,5.285109490354078e+20,0.9833906356047616,"Strategy<156, (138,138,138,138), 1.00-1.00, {'alpha': 1.3, 'c': 0.0, 'total_cost': 8.813052529169277e+20}>"
158,1.3,216,0.0,70.63960313507926,1.8392443282187375e+21,5.295267972551905,2.4047036951504444,136,9.051403914044055e+20,3.3346913489538286e+20,0.6734339246267248,"Strategy<158, (136,136,136,136), 1.00-1.00, {'alpha': 1.3, 'c': 0.0, 'total_cost': 1.8392443282187375e+21}>"
160,1.3,218,0.0,71.41384728009585,3.145648100653651e+21,7.358259123334423,2.8793644821503954,138,1.4509213965889663e+21,5.552082680779337e+20,0.637747643879821,"Strategy<160, (138,138,138,138), 1.00-1.00, {'alpha': 1.3, 'c': 0.0, 'total_cost': 3.145648100653651e+21}>"
162,1.3,220,0.0,72.2461942748831,5.601077079916419e+21,9.174699007073828,3.1976608284599495,140,3.619005604308504e+21,1.4600363646271493e+21,0.9067973706606166,"Strategy<162, (140,140,140,140), 1.00-1.00, {'alpha': 1.3, 'c': 0.0, 'total_cost': 5.601077079916419e+21}>"
164,1.3,224,0.0,74.1344859887681,2.0734997901661287e+22,5.678231111783905,2.5054415699215924,144,1.4366516779108088e+22,6.368481122553198e+21,1.0397794949801278,"Strategy<164, (144,144,144,144), 1.00-1.00, {'alpha': 1.3, 'c': 0.0, 'total_cost': 2.0734997901661287e+22}>"
166,1.3,226,0.0,75.47927192378876,5.266534092946384e+22,5.660732141356088,2.500988658780523,146,3.418415404187695e+22,1.848118688758689e+22,1.3603498599318864,"Strategy<166, (146,146,146,146), 1.00-1.00, {'alpha': 1.3, 'c': 0.0, 'total_cost': 5.266534092946384e+22}>"
168,1.3,228,0.0,76.41692478960265,1.0087569457815114e+23,7.424580700327311,2.8923095526959703,148,6.58194868243526e+22,3.505620775379854e+22,1.4460707361738798,"Strategy<168, (148,148,148,148), 1.00-1.00, {'alpha': 1.3, 'c': 0.0, 'total_cost': 1.0087569457815114e+23}>"
170,1.3,230,0.0,77.05134725276213,1.5659097542799312e+23,8.917653383960351,3.156664125312314,148,1.2068737157391047e+23,3.5903603854082656e+22,1.0085221083261324,"Strategy<170, (148,148,148,148), 1.00-1.00, {'alpha': 1.3, 'c': 0.0, 'total_cost': 1.5659097542799312e+23}>"
172,1.3,232,0.0,78.73489289519533,5.0299592522317186e+23,8.400533313488532,3.070480921260614,148,4.662449252688051e+23,3.675099995436677e+22,1.3855736286074765,"Strategy<172, (148,148,148,148), 1.00-1.00, {'alpha': 1.3, 'c': 0.0, 'total_cost': 5.0299592522317186e+23}>"
174,1.3,234,0.0,79.61213352235312,9.239324256056996e+23,11.381402019436454,3.50860638204861,152,6.566756890048804e+23,2.6725673660081926e+23,1.628633372034854,"Strategy<174, (152,152,152,152), 1.00-1.00, {'alpha': 1.3, 'c': 0.0, 'total_cost': 9.239324256056996e+23}>"
176,1.3,236,0.0,80.45531276710513,1.6575340299058642e+24,15.203228167848646,3.926305784823528,152,7.138206934402903e+23,2.7360591844510864e+23,0.5957202652071508,"Strategy<176, (152,152,152,152), 1.00-1.00, {'alpha': 1.3, 'c': 0.0, 'total_cost': 1.6575340299058642e+24}>"
178,1.3,240,0.0,82.18561441485916,5.499651256886981e+24,10.941225588279607,3.4517024464638317,156,3.7755158834188755e+24,1.471568769488969e+24,0.9540758873277905,"Strategy<178, (156,156,156,156), 1.00-1.00, {'alpha': 1.3, 'c': 0.0, 'total_cost': 5.499651256886981e+24}>"
180,1.3,242,0.0,83.33722505281877,1.2218123096558295e+25,11.94116671286184,3.577871897036822,158,8.848514473963771e+24,3.369608622594523e+24,1.202795699631351,"Strategy<180, (158,158,158,158), 1.00-1.00, {'alpha': 1.3, 'c': 0.0, 'total_cost': 1.2218123096558295e+25}>"
182,1.3,244,0.0,84.52016865341244,2.7739971034465354e+25,12.476530633908808,3.6411449126534765,160,1.9733999314014754e+25,8.005971720450601e+24,1.5028772283798553,"Strategy<182, (160,160,160,160), 1.00-1.00, {'alpha': 1.3, 'c': 0.0, 'total_cost': 2.7739971034465354e+25}>"
184,1.3,246,0.0,85.54628954162492,5.649358948568656e+25,14.95467327030988,3.902524485688802,160,2.1773185143771714e+25,8.191143671134076e+24,0.5304022825899153,"Strategy<184, (160,160,160,160), 1.00-1.00, {'alpha': 1.3, 'c': 0.0, 'total_cost': 5.649358948568656e+25}>"
186,1.3,248,0.0,86.41588841385008,1.0322253357273864e+26,20.78610134998634,4.3775472859609605,162,4.724866427571167e+25,1.820442808771773e+25,0.6340969369571428,"Strategy<186, (162,162,162,162), 1.00-1.00, {'alpha': 1.3, 'c': 0.0, 'total_cost': 1.0322253357273864e+26}>"
188,1.3,250,0.0,87.28765968251369,1.8888775972302322e+26,27.77384738821555,4.795655136049545,164,1.1002664122346637e+26,4.170530368309519e+25,0.8032915691787264,"Strategy<188, (164,164,164,164), 1.00-1.00, {'alpha': 1.3, 'c': 0.0, 'total_cost': 1.8888775972302322e+26}>"
190,1.3,252,0.0,88.25173708952822,3.68485186464195e+26,36.04565225621427,5.171753350284975,166,2.6306355317407314e+26,1.0542163329012188e+26,1.0809143448413052,"Strategy<190, (166,166,166,166), 1.00-1.00, {'alpha': 1.3, 'c': 0.0, 'total_cost': 3.68485186464195e+26}>"
192,1.3,256,0.0,90.4372668670666,1.6762162741919388e+27,19.883937629573015,4.31353157795127,170,1.1802096883976668e+27,4.960065857942719e+26,1.4876699060943779,"Strategy<192, (170,170,170,170), 1.00-1.00, {'alpha': 1.3, 'c': 0.0, 'total_cost': 1.6762162741919388e+27}>"
194,1.3,258,0.0,91.59861005396398,3.7491186709320694e+27,22.261026715490384,4.476448228590923,170,1.354472842430353e+27,5.071779781296567e+26,0.49655692016203484,"Strategy<194, (170,170,170,170), 1.00-1.00, {'alpha': 1.3, 'c': 0.0, 'total_cost': 3.7491186709320694e+27}>"
196,1.3,260,0.0,92.46280721988555,6.824619716211187e+27,31.492574883876518,4.976939814263908,172,3.7791286851107725e+27,1.5254769249339203e+27,0.7772749003793052,"Strategy<196, (172,172,172,172), 1.00-1.00, {'alpha': 1.3, 'c': 0.0, 'total_cost': 6.824619716211187e+27}>"
198,1.3,262,0.0,93.38323448685979,1.2916792193569843e+28,42.53151239961357,5.410460252287617,174,9.043465619508846e+27,3.7985959931132104e+27,0.994214462861376,"Strategy<198, (174,174,174,174), 1.00-1.00, {'alpha': 1.3, 'c': 0.0, 'total_cost': 1.2916792193569843e+28}>"
200,1.3,264,0.0,94.76667785996995,3.3698659490309227e+28,42.695069576990754,5.415997572051184,176,2.458835540882363e+28,9.110304081485597e+27,1.4541865560621228,"Strategy<200, (176,176,176,176), 1.00-1.00, {'alpha': 1.3, 'c': 0.0, 'total_cost': 3.3698659490309227e+28}>"
202,1.3,266,0.0,95.99780447860613,7.910768325154645e+28,48.594429396876514,5.6027190354236795,176,2.431210287416651e+28,9.311903025906658e+27,0.42504096338096037,"Strategy<202, (176,176,176,176), 1.00-1.00, {'alpha': 1.3, 'c': 0.0, 'total_cost': 7.910768325154645e+28}>"
204,1.3,268,0.0,96.8517682689951,1.429839801497929e+29,69.93861690352703,6.128017360666304,178,5.78160631924791e+28,2.224369472045098e+28,0.559921173190576,"Strategy<204, (178,178,178,178), 1.00-1.00, {'alpha': 1.3, 'c': 0.0, 'total_cost': 1.429839801497929e+29}>"
206,1.3,272,0.0,98.67818471108521,5.07099889260533e+29,51.99884296275007,5.700407616785825,182,3.259759099415639e+29,1.2796921237402232e+29,0.8951789024792365,"Strategy<206, (182,182,182,182), 1.00-1.00, {'alpha': 1.3, 'c': 0.0, 'total_cost': 5.07099889260533e+29}>"
208,1.3,274,0.0,99.78741324243845,1.0939678921676296e+30,61.91245868931994,5.952157848118614,184,7.816868659866507e+29,3.122810261809788e+29,1.0815854141615862,"Strategy<208, (184,184,184,184), 1.00-1.00, {'alpha': 1.3, 'c': 0.0, 'total_cost': 1.0939678921676296e+30}>"
210,1.3,276,0.0,101.13726355087199,2.7883674745732423e+30,63.175692098373126,5.981297659066063,186,1.9958543856688326e+30,7.925130889044099e+29,1.522047384177462,"Strategy<210, (186,186,186,186), 1.00-1.00, {'alpha': 1.3, 'c': 0.0, 'total_cost': 2.7883674745732423e+30}>"
212,1.3,278,0.0,102.24508521967117,6.009489218331618e+30,75.28419641666265,6.234275142464617,186,2.0259727581375534e+30,8.096778412599724e+29,0.4718621660469127,"Strategy<212, (186,186,186,186), 1.00-1.00, {'alpha': 1.3, 'c': 0.0, 'total_cost': 6.009489218331618e+30}>"
214,1.3,280,0.0,103.15788605380745,1.1314047337630619e+31,103.04074128237005,6.687071067227241,188,4.748730191970888e+30,1.9802456191641736e+30,0.5947452410557299,"Strategy<214, (188,188,188,188), 1.00-1.00, {'alpha': 1.3, 'c': 0.0, 'total_cost': 1.1314047337630619e+31}>"
216,1.3,282,0.0,104.21226304661143,2.3497253000192918e+31,131.24327822623263,7.036099725178175,190,1.3915507323101135e+31,5.0116621957201905e+30,0.8055056273457126,"Strategy<216, (190,190,190,190), 1.00-1.00, {'alpha': 1.3, 'c': 0.0, 'total_cost': 2.3497253000192918e+31}>"
218,1.3,284,0.0,105.09446527550556,4.330982473014839e+31,187.11280785916318,7.547764504112275,192,3.0734237587335998e+31,1.2575587142812393e+31,1.0322273717878947,"Strategy<218, (192,192,192,192), 1.00-1.00, {'alpha': 1.3, 'c': 0.0, 'total_cost': 4.330982473014839e+31}>"
220,1.3,288,0.0,107.6513440465547,2.5484940944968076e+32,81.22476623300992,6.343847781334241,194,8.050034573178036e+31,3.2158055016920557e+31,0.4420587082857062,"Strategy<220, (194,194,194,194), 1.00-1.00, {'alpha': 1.3, 'c': 0.0, 'total_cost': 2.5484940944968076e+32}>"
222,1.3,290,0.0,108.74032769873823,5.4212617400983905e+32,99.81128159663345,6.641130986438426,196,2.1786102130283502e+32,8.27826631620331e+31,0.5545640459326204,"Strategy<222, (196,196,196,196), 1.00-1.00, {'alpha': 1.3, 'c': 0.0, 'total_cost': 5.4212617400983905e+32}>"
224,1.3,292,0.0,109.61689648264169,9.953455356195767e+32,153.68783407127913,7.263859155586022,198,5.070811287336362e+32,2.115914886951361e+32,0.7220332956850177,"Strategy<224, (198,198,198,198), 1.00-1.00, {'alpha': 1.3, 'c': 0.0, 'total_cost': 9.953455356195767e+32}>"
226,1.3,294,0.0,110.5416318469194,1.8895002580617512e+33,220.350738743481,7.783657923148731,200,1.3355433600943725e+33,5.5395689796737855e+32,1.0280839414054495,"Strategy<226, (200,200,200,200), 1.00-1.00, {'alpha': 1.3, 'c': 0.0, 'total_cost': 1.8895002580617512e+33}>"
228,1.3,296,0.0,111.90954950023512,4.876757952157916e+33,221.30971505379355,7.789922973730149,202,3.3972289968653e+33,1.479528955292616e+33,1.3847173873375394,"Strategy<228, (202,202,202,202), 1.00-1.00, {'alpha': 1.3, 'c': 0.0, 'total_cost': 4.876757952157916e+33}>"
230,1.3,298,0.0,113.27374416433359,1.2554363949219713e+34,229.62099641966674,7.843110757073916,202,4.0130719141023735e+33,1.5102824971207583e+33,0.43995493786576284,"Strategy<230, (202,202,202,202), 1.00-1.00, {'alpha': 1.3, 'c': 0.0, 'total_cost': 1.2554363949219713e+34}>"
232,1.3,300,0.0,114.22395747620205,2.4257018743438175e+34,333.6310145699446,8.382109598720511,204,9.925670254172026e+33,3.9295287629667065e+33,0.5711830940018849,"Strategy<232, (204,204,204,204), 1.00-1.00, {'alpha': 1.3, 'c': 0.0, 'total_cost': 2.4257018743438175e+34}>"
234,1.3,304,0.0,116.11508561173729,8.997538594713008e+34,229.09448509046828,7.8397989193540365,208,6.194491258369691e+34,2.6619772804170053e+34,0.9843212613715037,"Strategy<234, (208,208,208,208), 1.00-1.00, {'alpha': 1.3, 'c': 0.0, 'total_cost': 8.997538594713008e+34}>"
236,1.3,306,0.0,117.42990365179574,2.2383262458177388e+35,245.74937961089708,7.941043964292109,210,1.5460141023955275e+35,6.923121434222114e+34,1.2978359603178622,"Strategy<236, (210,210,210,210), 1.00-1.00, {'alpha': 1.3, 'c': 0.0, 'total_cost': 2.2383262458177388e+35}>"
