k,alpha,k alpha,c,log(total cost),total cost,speedup,log(speedup),k pre,single enum,preprocessing cost,solutions,strategy
160,1.2,202,0.0,71.25899658980956,2.8255007990360493e+21,8.191996917265431,3.0342151724367032,140,1.2968315937848885e+21,1.1417918873740153e+21,0.8630765498246777,"Strategy<160, (140,140,140,140), 1.00-1.00, {'alpha': 1.2, 'c': 0.0, 'total_cost': 2.8255007990360493e+21}>"
162,1.2,204,0.0,72.14224233903957,5.211693879251614e+21,9.860171666688982,3.3016127643034867,142,2.632672150627879e+21,2.2742853940513813e+21,0.9415283511210155,"Strategy<162, (142,142,142,142), 1.00-1.00, {'alpha': 1.2, 'c': 0.0, 'total_cost': 5.211693879251614e+21}>"
164,1.2,206,0.0,73.20455346145734,1.0883445606701817e+22,10.818091479731955,3.4353740972323625,144,4.937341053246315e+21,4.982926835602045e+21,0.9115006632402932,"Strategy<164, (144,144,144,144), 1.00-1.00, {'alpha': 1.2, 'c': 0.0, 'total_cost': 1.0883445606701817e+22}>"
166,1.2,208,0.0,74.4251298378954,2.5362760015607235e+22,11.754414265302293,3.5551307446738876,144,1.3677641530602984e+22,5.136877311929951e+21,0.7418166962489582,"Strategy<166, (144,144,144,144), 1.00-1.00, {'alpha': 1.2, 'c': 0.0, 'total_cost': 2.5362760015607235e+22}>"
168,1.2,210,0.0,75.39126699456547,4.954875841515044e+22,15.115610543089717,3.9179673477331383,146,3.4661398605091647e+22,1.4887359810058798e+22,1.2016784386577761,"Strategy<168, (146,146,146,146), 1.00-1.00, {'alpha': 1.2, 'c': 0.0, 'total_cost': 4.954875841515044e+22}>"
170,1.2,212,0.0,76.51557407317684,1.0801471683951014e+23,12.928090567491116,3.692437304897615,146,7.701751143908494e+22,1.533658819474981e+22,0.8550140419388946,"Strategy<170, (146,146,146,146), 1.00-1.00, {'alpha': 1.2, 'c': 0.0, 'total_cost': 1.0801471683951014e+23}>"
172,1.2,216,0.0,78.58358805160243,4.529154861908072e+23,9.329409470900988,3.221785764853521,150,2.5491533323145446e+23,7.466860884543491e+22,0.7276941330684376,"Strategy<172, (150,150,150,150), 1.00-1.00, {'alpha': 1.2, 'c': 0.0, 'total_cost': 4.529154861908072e+23}>"
174,1.2,218,0.0,79.66264982297251,9.568572036690776e+23,10.989776044209304,3.4580900814292153,152,7.403939218225734e+23,2.1646328184650422e+23,1.0491442725103757,"Strategy<174, (152,152,152,152), 1.00-1.00, {'alpha': 1.2, 'c': 0.0, 'total_cost': 9.568572036690776e+23}>"
176,1.2,220,0.0,80.77515242348662,2.0689204092093635e+24,12.180201780822795,3.606466128442042,154,1.5871682359823808e+24,4.817521732269826e+23,1.1326683728668812,"Strategy<176, (154,154,154,154), 1.00-1.00, {'alpha': 1.2, 'c': 0.0, 'total_cost': 2.0689204092093635e+24}>"
178,1.2,222,0.0,81.97173264644387,4.7418774208647903e+24,12.689683793532568,3.665584214879134,156,3.5768116290116836e+24,1.1650657918531068e+24,1.3011953672668095,"Strategy<178, (156,156,156,156), 1.00-1.00, {'alpha': 1.2, 'c': 0.0, 'total_cost': 4.7418774208647903e+24}>"
180,1.2,224,0.0,82.96221708175058,9.421408798249092e+24,15.485862882988865,3.9528798681050117,158,3.1260300510194507e+24,2.668379628480684e+24,0.6150258208280897,"Strategy<180, (158,158,158,158), 1.00-1.00, {'alpha': 1.2, 'c': 0.0, 'total_cost': 9.421408798249092e+24}>"
182,1.2,226,0.0,83.9918458085136,1.923379485220162e+25,17.99429603231072,4.169467757552325,160,7.398913046299901e+24,6.33942416429933e+24,0.7142811554437815,"Strategy<182, (160,160,160,160), 1.00-1.00, {'alpha': 1.2, 'c': 0.0, 'total_cost': 1.923379485220162e+25}>"
184,1.2,228,0.0,84.99122110129203,3.8450936303456713e+25,21.971979198579497,4.4575929260216895,162,1.6167575592343641e+25,1.4093372381825462e+25,0.7870015891251174,"Strategy<184, (162,162,162,162), 1.00-1.00, {'alpha': 1.2, 'c': 0.0, 'total_cost': 3.8450936303456713e+25}>"
186,1.2,230,0.0,85.98202798402548,7.641339775599416e+25,28.078767695904535,4.811407715785563,164,3.6676884802555027e+25,3.2286254868056145e+25,0.9025006307248186,"Strategy<186, (164,164,164,164), 1.00-1.00, {'alpha': 1.2, 'c': 0.0, 'total_cost': 7.641339775599416e+25}>"
