k,alpha,k alpha,c,log(total cost),total cost,speedup,log(speedup),k pre,single enum,preprocessing cost,solutions,strategy
142,1.05,154,0.15,59.324383177058074,7.218032123898004e+17,1.7213992412445738,0.7835817380318479,112,2.507513715132584e+16,1.0788873709351988e+16,0.04968668779117311,"Strategy<142, (112,112,112,112), 1.00-1.00, {'alpha': 1.05, 'c': 0.15, 'total_cost': 7.218032123898004e+17}>"
144,1.05,156,0.15,60.79465545048401,1.9999303295405932e+18,1.8443078438921237,0.8830794842861076,128,7.449228199419447e+17,4.2077735704265075e+17,0.5828703929163223,"Strategy<144, (128,128,128,128), 1.00-1.00, {'alpha': 1.05, 'c': 0.15, 'total_cost': 1.9999303295405932e+18}>"
146,1.05,158,0.15,61.720772672527886,3.8001779175766385e+18,2.801501242371656,1.4862001323550136,132,1.9141133747369533e+18,1.106298958975071e+18,0.7948081377300702,"Strategy<146, (132,132,132,132), 1.00-1.00, {'alpha': 1.05, 'c': 0.15, 'total_cost': 3.8001779175766385e+18}>"
148,1.05,160,0.15,62.63879725379318,7.180536029839104e+18,2.9134266737335865,1.5427170008269337,136,4.635725996722964e+18,2.5448100331161395e+18,1.005115547847238,"Strategy<148, (136,136,136,136), 1.00-1.00, {'alpha': 1.05, 'c': 0.15, 'total_cost': 7.180536029839104e+18}>"
150,1.05,162,0.15,63.444574334237515,1.255220249399998e+19,3.478503161742627,1.798466632025566,138,7.321607300762285e+18,4.393894744826292e+18,0.9333423398155541,"Strategy<150, (138,138,138,138), 1.00-1.00, {'alpha': 1.05, 'c': 0.15, 'total_cost': 1.255220249399998e+19}>"
152,1.05,164,0.15,64.3656063820238,2.3767210361197314e+19,3.934475347615395,1.9761712688058328,142,1.4935441329173123e+19,8.831769032024191e+18,1.0195509858135121,"Strategy<152, (142,142,142,142), 1.00-1.00, {'alpha': 1.05, 'c': 0.15, 'total_cost': 2.3767210361197314e+19}>"
154,1.05,166,0.15,65.2798474124252,4.4791146960901775e+19,4.328852949336853,2.1139847931892635,144,2.710715092958002e+19,1.6223072099530201e+19,0.9673836454095094,"Strategy<154, (144,144,144,144), 1.00-1.00, {'alpha': 1.05, 'c': 0.15, 'total_cost': 4.4791146960901775e+19}>"
156,1.05,168,0.15,66.2026590929998,8.491534525103645e+19,4.881223526436338,2.287242818746022,142,2.5932015326483513e+19,1.442619821949121e+19,0.4752758576987841,"Strategy<156, (142,142,142,142), 1.00-1.00, {'alpha': 1.05, 'c': 0.15, 'total_cost': 8.491534525103645e+19}>"
158,1.05,170,0.15,67.14203982833591,1.6284257395519698e+20,5.214627718788882,2.3825642599495542,148,1.0100952090719532e+20,5.6818280032267715e+19,0.9692047792298243,"Strategy<158, (148,148,148,148), 1.00-1.00, {'alpha': 1.05, 'c': 0.15, 'total_cost': 1.6284257395519698e+20}>"
160,1.05,172,0.15,68.22295828756613,3.4447430888478304e+20,5.541267161017389,2.4702159253492764,144,6.979645878374803e+19,3.4260446692429787e+19,0.3020745024877368,"Strategy<160, (144,144,144,144), 1.00-1.00, {'alpha': 1.05, 'c': 0.15, 'total_cost': 3.4447430888478304e+20}>"
