d,betaprime,total cost,preprocessing,single enum,probability
91,56,56418784442,423073734,728582351,0.014455847509583996
92,56,66421309874,433782717,750006578,0.01263315325679887
93,56,114988804112,444492252,838182755,0.007925687065386327
94,56,136558045688,455202345,860470196,0.006849227038640125
95,58,236161281063,847492374,1612345321,0.007402661756017419
96,58,282455289495,868064745,1645499159,0.006327979683579892
97,60,497342812716,1697543028,3213030756,0.00701859926798694
98,60,594556922123,1739023252,3241725373,0.005958086114922609
99,62,1055513761769,3579389523,6660672452,0.006896668770041016
100,66,548354786681,2774617737,4792134586,0.009795232235695806
101,66,914319837968,2835450913,5305981953,0.006331793284645847
102,68,1078803978934,4449912286,7851915197,0.008101482682261525
103,68,1809190146358,4554233964,8574233869,0.005163080067231899
104,72,2193013007827,11121557983,18878396053,0.009711016143681658
105,72,3615282928341,11413655036,20791496227,0.006334414889426906
106,72,4271552645727,11705752720,21557690822,0.005539599231794565
107,74,7412731489177,20010317091,36795506637,0.005451683994176403
108,74,8793134672333,20533174392,37860142644,0.004726000401207281
109,76,15459790375453,36828794681,68364915034,0.004842115982169836
110,76,18095525047758,37806018491,69743240258,0.004230761155467787
111,78,32604072334317,71233458056,131948806529,0.0044355919274692585
112,78,38771038850137,73145732216,137146583199,0.0038617010668011305
113,82,64245136892805,174196251036,303861510739,0.005294080896696901
114,82,75525502199200,179028367189,317635872683,0.0046800836185283455
115,82,127513567106898,183860484027,353766980033,0.003003133984241243
116,82,151922774734369,188692601554,367999373183,0.0026105209874205814
117,82,259669643027729,193524719778,399038346660,0.0016265318017648406
118,82,312601527073652,198356838703,418353206061,0.0014063291041257352
119,84,545034619285550,356553379972,748822368522,0.0014456871629001957
120,84,654232586671771,365561709132,765984826349,0.0012330337297988218
121,84,1156795138783702,374570039011,846775165307,0.0007528718143248701
122,84,1393020869777656,383578369616,873479848412,0.0006435178387979574
123,86,2460873555138546,697176534367,1569994381431,0.0006569840987500473
124,86,2989746554462416,714052559266,1632393033656,0.0005597023698317864
125,86,5359425364509669,730928584909,1780712528668,0.0003342484194324743
126,88,6512869080834813,1385516905059,3163985279774,0.0004981795846497856
127,90,11736898164982932,2686243179962,6040486796878,0.0005302560471273994
128,90,14260524990342138,2751936609665,6305570237676,0.00045297827413180963
129,90,25883032406896976,2817630040136,6889605026059,0.0002675006823371038
130,90,31502314926174352,2883323471381,7086154585694,0.00022572701042273662
131,92,56836176810184704,5682130643880,13773968466751,0.00024416335609855195
132,92,70251181302981456,5814973315504,14422813871785,0.00020547896407167938
133,94,127225999954526544,11655889841572,28103705618149,0.00022290523777135338
134,94,157272258575120160,11929005986415,29232945005702,0.00018668347821871874
135,96,287219695585427456,24073108107341,57891326426461,0.00020354930454485995
136,96,352684766799054720,24638018741412,59778292883171,0.0001707281727725275
137,100,517766704582949056,48011386418722,112844498118950,0.00022159364857458465
138,100,638816462307092352,49108096048804,118424190663061,0.0001870614908434237
139,102,1146003166470478848,91250874393453,219182293928828,0.00019321593344257516
140,102,1405391849262341632,93408482409701,220598783931852,0.00015937135150222517
141,102,2543928140894955520,95566090426789,242911015641829,9.490879227797204e-05
142,102,3150160337830030336,97723698444723,254651612569876,7.979176708786565e-05
143,106,5762772614952360960,351292353431288,829142345074920,0.00014611047450213587
144,106,7137454667862882304,359835458784520,866028934630930,0.00012251099321599487
145,106,12958780130115540992,368378564138615,931222084965284,7.153735209290974e-05
146,106,16134480911140868096,376921669493581,976337994560684,5.9829551163928915e-05
147,108,29794223618543665152,753473694664772,1902117555527220,6.357962277045938e-05
148,108,37220445460910858240,771059964074706,1967894071287109,5.249215179846781e-05
149,110,68439865832381259776,1546170774925746,3984311860364643,5.7642653352840676e-05
150,110,85486330394293256192,1582361825088312,4044312418391962,4.6951286775524766e-05
151,110,157876704651920605184,1618552875251778,4419243133748202,2.7280797159059675e-05
152,114,198536955637256486912,6296949489096636,15146775174680604,7.704504812992021e-05
153,114,360919494655000379392,6448000493564805,16258871062396250,4.487865311984858e-05
154,114,450853454772610859008,6599051498033892,17005902821396188,3.734756137887009e-05
155,116,836023450256010248192,12965860435132784,33120583725101804,3.9323195264570954e-05
156,116,1050133457063825113088,13269705984674062,34231561801043116,3.226682964623427e-05
157,116,1927347171956994080768,13573551534216278,36696188351251440,1.8605667018816783e-05
158,116,2437775385284208230400,13877397083759434,38015555638382312,1.5184971991819618e-05
159,118,4551898044090855981056,27893751566390104,74970563978776352,1.6120232881134415e-05
160,120,5729739044885367881728,56997567692083176,145392178970809408,2.5197113348098996e-05
161,120,10625419060510181031936,58306032865504000,158010391106262048,1.4522549691699127e-05
162,120,13594397452118970597376,59614498038925792,164572195877591008,1.176386175783839e-05
163,122,25307189425362591285248,123986304097466864,339940788973947840,1.3076923336086771e-05
164,122,32234238547495340736512,126772345837102384,348428858452876416,1.0516238591296909e-05
165,122,60868085066017112326144,129558387576738864,372984775293454656,5.889589804251091e-06
166,124,76531112864737025589248,271798543569987424,752359302345399040,9.546175013843371e-06
167,124,143776791555718439239680,277778036678995424,806043633045191296,5.3773768315864635e-06
168,124,185602367548823078699008,283757529788004416,843027470152288256,4.3307109897797995e-06
169,126,349726592385402636599296,604511162837879808,1743784416660967680,4.78989134055002e-06
170,126,444610971153441956560896,617536900999635584,1793417049217666816,3.86821404613602e-06
171,130,840890187376486437093376,2794359786809349632,7398859435216449536,8.64714615549119e-06
172,130,1078944840661933618102272,2857364416661787136,7749775762159493120,7.012940272761998e-06
173,130,2058121425057612723912704,2920369046514225152,8479251344576252928,3.9511283268751746e-06
174,130,2642272228848474911670272,2983373676366664192,8736072146576706560,3.1639632158376954e-06
175,132,5041258602289068576342016,6506946271146146816,18891584091989975040,3.593945016217111e-06
176,132,6468541606553976446124032,6647448633752202240,19564658396623839232,2.8906634173608554e-06
177,138,12095811254135966046093312,54455000514651389952,138729780306183716864,1.1392998271568104e-05
178,138,15429811168487803373748224,55732633439265660928,143446845186002059264,9.208408515537056e-06
179,138,28534834631234494631247872,57010266363879940096,153057460672701890560,5.251524951493517e-06
180,138,36421962312574243153379328,58287899288494219264,158174778278637535232,4.239565625910181e-06
181,138,68508390291074385184817152,59565532213108498432,167309889584785653760,2.3623583162603784e-06
182,138,89769675392168751878111232,60843165137722777600,174363396896928038912,1.8690545234030243e-06
183,140,169045875119141995272994816,130593805522725896192,372609587870605246464,2.1234455019235345e-06
184,140,220832331651125342864670720,133404589221250695168,390888873713437704192,1.6936123596278462e-06
185,140,422107235609376599511662592,136215372919775494144,414949010761665871872,9.314525670770615e-07
186,140,544389730125546581007532032,139026156618300260352,428189388050650103808,7.43259786933457e-07
187,142,1036458270025869574226837504,304632713848317804544,911363422520476041216,8.369177704880692e-07
188,142,1353593939097851623217561600,310933034523977973760,943001555767667195904,6.608287596445946e-07
189,142,2632147207686139775354404864,317233355199638142976,1006325286433294647296,3.5870343289093314e-07
190,144,3464468826770514866817990656,703564567452630515712,2177906571840491880448,5.933078365382912e-07
191,146,6697977277660433807390539776,1557208542094436335616,4688301833340666249216,6.651609074861493e-07
192,146,8680837571415190149963710464,1589477503916718161920,4813925822548809875456,5.262010497928683e-07
193,146,16935281907327332956913008640,1621746465739000250368,5167237064463967322112,2.859663024281151e-07
194,146,22190372810234814380856311808,1654015427561282076672,5310368011776324272128,2.2388274554658572e-07
195,148,42936184589960198681891176448,3737856471576284233728,12031289575293484793856,2.6199153926516917e-07
196,150,55899511174612525122886565888,8411729386978998747136,25350381089257301213184,4.3084799899562123e-07
197,152,107846491765735647924562427904,19128140318635479531520,57104684575946178560000,5.042413757766283e-07
198,152,143537378238112306674639306752,19525214229909991325696,60031304314677282996224,3.953787024754199e-07
199,154,277444873561219896277070774272,43460171139672510038016,129193996873425953488896,4.439181105627328e-07
200,154,362788475312536074952676212736,44361878049217727954944,133168495104344257986560,3.4907737786057247e-07
201,154,705283892324959148800372375552,45263584958762945871872,140716592308238709424128,1.8810712617513284e-07
202,154,920955251144105839638733651968,46165291868308163788800,145963635267093544304640,1.48818455903937e-07
203,156,1802934366524949203640718983168,105368218988776727248896,326122304096128932511744,1.7072373554084436e-07
204,158,2383828683189169156480074514432,239661254585406566957056,717707205493751281614848,2.864881149572865e-07
205,158,4635176072362588304912876044288,244536805355974975029248,767793512958557325099008,1.5579681365643218e-07
206,158,6062787530102653250647674060800,249412356126543383101440,795115836889836877250560,1.2289957711471489e-07
207,158,11922979211109266334977439563776,254287906897111791173632,828791605818097374593024,6.480046725276454e-08
208,160,15776576540354780545699777871872,586004141626206950785024,1838686405713843483312128,1.0963421822495804e-07
209,162,30911105061512537591792378314752,1362262186841654545088512,4262339737678490401505280,1.2980153520313967e-07
210,162,41242011759062606693512136097792,1389450981745892398202880,4365517964810427201224704,9.954185243005819e-08
211,164,80804119912027870126228230897664,3229490105752743435042816,10045314077965580379357184,1.1719179085771671e-07
212,164,108302227273898396721842613125120,3293958582847733873246208,10224898104073226182197248,8.90441010793006e-08
213,164,211679404110192400448305097605120,3358427059942724311449600,10873517510029271107633152,4.796099961867006e-08
214,166,278984477037638150713810115100672,7821256913164443928494080,24294457922186465867988992,8.211833460955068e-08
215,166,549668966632311212491943140392960,7974319138893917644128256,25671397749088291957768192,4.36647678922928e-08
216,166,730841496200712964710711615815680,8127381364623391359762432,26355659832233433663275008,3.365774013293267e-08
217,168,1457603271244962995505604409163776,19322060416143417711525888,62016149048352590065041408,3.9806854575213226e-08
218,168,1962199308517999558857324780060672,19693265151241067627020288,63455035976522536914518016,3.022823937034906e-08
219,170,3803396640244320887481429439545344,46293578696473783637639168,147867251497485574250430464,3.6416029414766814e-08
220,170,5138709399760956830420626699190272,47182800638780667953414144,152939108882643877892194304,2.7780699127027753e-08
221,172,10070660309913528762192991625412608,112297967964382941467901952,358618771127444136311914496,3.335713717771657e-08
222,174,13614322903168260176205026269593600,269620294856779336628830208,831422862124434238145036288,5.7691373673954635e-08
223,174,27146142722525589389812327249870848,274904839314476293968363520,861285393331914886648692736,2.985695504701225e-08
224,178,36080034569134591475014107408629760,1513575633651136745359540224,4425704237383994084717232128,1.1742739251538711e-07
225,178,69683547832966358002946708919549952,1544435255988112270502658048,4652704455462901969892409344,6.344006462896414e-08
226,178,93010312477671960321134230239182848,1575294878325087795645775872,4749216906192102316845301760,4.850633809049661e-08
227,178,184869733494561680950602441424896000,1606154500662063320788893696,5086473304083971954744229888,2.5824590873962278e-08
228,178,244317540365492821431793262098644992,1637014122999038845932011520,5250681049737204954174586880,2.0110453479724033e-08
229,180,485929310914070337185261351715471360,3793298906670150198249914368,12107952533587620741349638144,2.3343222038384563e-08
230,180,656494379972106629963999659784404992,3866142831295298590067392512,12426245481758777147492663296,1.770338578373076e-08
231,182,1315143706936119344838866453741436928,9337930919836891395322281984,29310058068092929399312089088,2.096313747072232e-08
232,182,1754605806878033279595284206710685696,9517470270621228692920074240,30331220994823747524681007104,1.6200823629202805e-08
233,182,3498683442773854833547440290531377152,9697009621405565990517866496,32272758989097341933716504576,8.557255920447151e-09
234,182,4780238362254041416468531565771620352,9876548972189903288115658752,32957383013870291940049682432,6.3920621036860676e-09
235,184,9399647078527400612207726802409357312,23845156973359686279000752128,79322040078498290595648241664,7.829475675697653e-09
236,184,12720835293449768573929439009408286720,24286821636661935590340558848,81105979262148627256854970368,5.910141963775233e-09
237,186,25754496076892445737547525889433010176,58781005549220523669622620160,195031088690744735058781798400,7.030105648001708e-09
238,186,35232764580376460870884970039926063104,59869785009471619305538846720,204632127354143740506912325632,5.355310923509638e-09
239,188,70127300350605601346100772390052036608,146099939282642825832992604160,478404123515705127565902479360,6.352588785451065e-09
240,188,95978220238864019123075205414174851072,148807127160838520833090519040,505913137085844710616041783296,4.8661521832012704e-09
241,188,192074749507163109292684114653253468160,151514315039034215833188433920,521483467074464451104381861888,2.4994586380786572e-09
242,188,262572439465065006041656824280251367424,154221502917229910833286348800,552899926121598461473034600448,1.9210888723269506e-09
243,188,531317252353080847248037530605545586688,156928690795425605833384263680,568916407296183646250409656320,9.745241977267393e-10
244,192,735562552148552627177396460329610772480,953791326688906382670278164480,3219961125283981898954819239936,4.047712636975209e-09
245,194,1511460677535239324302637996695959371776,2392653555340802109334423076864,7733849289296347977868753502208,4.779310344567051e-09
246,196,2047559755485796237767018647345646534656,5916858037687243548807617576960,18525186818736514779482016448512,8.515370473011308e-09
247,196,4128615542148526984923625953358400978944,6028657060036468950897111597056,19659253919233291213516027461632,4.438405123734684e-09
248,196,5708659544929936396085312544033480900608,6140456082385694352986605617152,20143271682841340499836006301696,3.2843952377906703e-09
249,198,11463038493589482818933325077662593449984,15470487240521154259585828126720,50217862647804649311280478289920,4.08781467131275e-09
250,198,15810561729751081022901056758696961376256,15757561996997379471069432250368,51618508759785305661167491874816,3.0399117544622844e-09
251,198,31662610141482963497089063900432809590784,16044636753473604682553036374016,53399199410069495402042140655616,1.5645505054995497e-09
252,198,43187932554351694690063243270506917396480,16331711509949829894036640497664,56412159106841896817786812891136,1.2015354486297939e-09
253,200,88161732567496446623149929502301141073920,40565719741110012313033282420736,140945033015522483679028276363264,1.4686720787081352e-09
254,202,119570024932184231522387020919162110214144,101141965763906242491500497731584,329690497667303636343757767442432,2.5703288868757806e-09
255,202,247094320034408063129796338410048737771520,102983876266194454452252941746176,345556944458595353434954066296832,1.294916629086311e-09
256,204,333261835852213216277938410810988652658688,261654328796020902033654949085184,858223221577903630187310807515136,2.3971077336095203e-09
257,204,673051642379871687740036978440312700534784,266421986162399234154165610479616,914065335916273626908153209683968,1.2511677340852578e-09
258,204,925710433223359194872281682712581772410880,271189643528777566274676271874048,928489239297468361041866848731136,9.244692135288919e-10
259,206,1894895977622190172141528980670214609829888,677787551140158843784717773307904,2287838989723753316917341981769728,1.1164356166323447e-09
260,206,2613760355407399993531254050354739017678848,689913126200364132271614611947520,2424439834450919602464865482964992,8.499720832291093e-10
261,206,5341833923611231281707152211846611741966336,702038701260569420758511450587136,2487030564081297107590072024170496,4.258691368755186e-10
262,206,7400524057324669282441806668561489154015232,714164276320774709245408289226752,2478565449346478224786852912562176,3.0775298800942835e-10
263,206,15151719613503118639150177683602642523127808,726289851380979997732305127866368,2672971803366300890871821334740992,1.6003879308359688e-10
264,208,21054647505936483681214281643362419170344960,1857507756971942312053294759936000,6620186536483508891716935919599616,2.8723170364748194e-10
265,208,42757502395117684768848739164730989092012032,1889060910052651994741884254683136,6968055663249229848509984842711040,1.477687601027222e-10
266,212,58619252920927654245407225444546928172859392,12309690658046228858005309769121792,41842155043902705073863226657079296,6.589850795134236e-10
267,214,118754051028056377102795732288761359555887104,31166732440750522870647504483909632,102859729603589417266588617864642560,8.050905279085494e-10
268,214,164772107206699945384861420757382250895507456,31724701394825799892651065093390336,108289862226186917960841419194105856,6.061667531185674e-10
269,214,343177894883032852445013107995092046762213376,32282670348901076914654625702871040,112749246694208320400746919590100992,3.0147192837412575e-10
270,214,476965017554438399824182897143036622548238336,32840639302976353936658186312351744,113653047868179959080120113264852992,2.190962679876739e-10
271,216,967154269707655703561896188483806828246859776,84547963382505425281046069387460608,291885363744833414408623015763902464,2.7764823055945233e-10
272,216,1339232840257192086490939612268194208325566464,86009646374906833628414547364675584,297899033460183382079174089103114240,2.044911127141659e-10
273,218,2707285516945532926536450554000259584138149888,226836927896932515746159562344890368,781018543537545942188426665417244672,2.655625285729608e-10
274,220,3887080815155776735140814489250409139983613952,583859831214146897232639639840358400,1917637634279322607497807805640867840,4.590701919981625e-10
275,220,7884832624002721882129348631039141291468259328,594137250013668825881460453127749632,2056743606240055032424316811658395648,2.3982824386174326e-10
276,224,10745806323116983397628441040453712901346164736,3955025132239441410828347640142364672,12655184839285648477139302114591244288,1.1026526123764173e-09
277,226,22631399327555510658274004307821390482152357888,10015141130393270540306254004064616448,31460233711582857590987909055775768576,1.3073188071864472e-09
278,226,32440027262125272904976827843666770800037330944,10201161755348614682309451349057601536,32573866303718066298781516909661650944,9.406145441550042e-10
279,226,64667863634673713112936298148341761739017158656,10387182380303958824312648694050586624,33272371406971106484716336588575997952,4.816076493167769e-10
280,226,89053958612711192511109857557274846295461199872,10573203005259302966315846039043571712,34827953160118235285511601986551676928,3.636773722214676e-10
281,226,173537491744947342323709457682103729312208257024,10759223630214643566544181231802646528,36838034762802919954433090322612355072,1.9565512093786955e-10
282,228,252198840617909813786869017059675574929002070016,27772758164864038260146394155481825280,91994219055479756800848459728173400064,3.3876349132993066e-10
283,228,525382656649212436914904865316337762577426677760,28261393245595021836974644424209334272,95336749701645624683356884391499399168,1.6781810417610974e-10
284,228,728415649605535006441374655135292198744485789696,28750028326326005413802894692936843264,95531799338670427227630807992047239168,1.2171131670859517e-10
285,228,1417478565247718411349305066382282199224069128192,29238663407056988990631144961664352256,104438270208971033654667958875871772672,6.727327519546972e-11
286,228,2010920490825137128304383515260832466202567639040,29727298487787972567459395230391861248,106875492294790509573107413715074940928,4.845819908382129e-11
287,230,4177543091021863403495657896060311768111387770880,78511670503983226487194306259523207168,278820969054416331966014624796155838464,6.10174910951821e-11
288,232,6007409306890758967497384608989942612684001247232,206326660585131175841223151637397241856,684447963979637900301598417483844288512,1.0577504312797398e-10
289,234,12677425990269725061247543016354049901837850509312,552194873672791762600964735628356878336,1845241538651014540828827858209289011200,1.3490206901005122e-10
290,236,18017351603020839413354452522821006750073246187520,1444459830261374632684696342239840829440,4851302963853298947731425353019401699328,2.492642526869541e-10
291,236,37851788283831989931517492434237909403386890944512,1469901500848274283169350809130142531584,4997147939087155362701100925717460287488,1.2187717415098578e-10
292,236,52823826764877892350284424350346439446871142301696,1495343171435173933654005276020444233728,4938269799239038057917073842138305789952,8.688157167230353e-11
293,236,108067352860482160106842293670685667418683285176320,1520784842022073584138659742910745935872,5294191049769331191022940025877851799552,4.498548506563267e-11
294,236,148900359362397099903006901442656833983168221544448,1546226512608973234623314209801047638016,5444168252883293267394924138065846861824,3.3489491519379956e-11
295,238,307908864591428735871215309497627855297897077669888,4209119302046256784283759330203292139520,15145464243853963932575083545549707673600,4.483985876922927e-11
296,238,448175108313772792980501517339106872008454401163264,4279584831207009904364921550808243240960,15747422013994205921235915559894001909760,3.1876520632903654e-11
297,241,957216279358956878809172843888655429038496068665344,22421316624878876391493051898207290785792,77067668849774644244501993424408784404480,7.414255081232468e-11
298,242,1343289013715692876143931232389437700817701818073088,30842202779094000705574014805553937645568,108364574781013788038865510864145203855360,7.392537134352911e-11
299,242,2764772390093884102887378840827762929400699059961856,31367347658024132531046057876058202439680,114901148763808759167456171923899875852288,3.773931477846097e-11
300,242,3862823140808328086239420903894167336123045704105984,31892492536954264356518100946562467233792,111086735651734072405297967562314164994048,2.6404060625596644e-11
301,242,7871972753514139990732464780817061312022843901345792,32417637415884396181990144017066732027904,115472114380647699551721417692593719869440,1.3401613695179548e-11
302,242,11625273124942544392182802769060946434003929785171968,32942782294814528007462187087570996822016,122176932526075839749231565671921084268544,9.518454318043104e-12
303,242,23551442852588010842142535921948009453866640929193984,33467927173744659832934230158075261616128,131231275771718499477545647397568467959808,4.988575803603066e-12
304,242,32739067195451177857751029285958297571802591520620544,33993072052674791658406273228579526410240,134787738846334017055802618238109164240896,3.677556596578374e-12
305,242,70620212679800103933553575131015523369405207585751040,34518216931604923483878316299083791204352,135972291335582734712047252670788365451264,1.722161125567568e-12
306,242,104059626496370202926234599979122426414924435193593856,35043361810535055309350359369588055998464,142942573084545401756729581648320284065792,1.2201297561405602e-12
307,242,208015773225543940909777783507187551092979253324546048,35568506689465187134822402440092320792576,146868316015787290577248056011577807077376,6.25631821104088e-13
308,242,313193520225610808543423798189051409880083730387697664,36093651568395318960294445510596585586688,152568931595847189056135213000372472774656,4.2971014358761035e-13
309,246,653562655957087834859961275954522097925523766121594880,269078419225262435742121769847067991080960,1083955989387917311976193579207760447275008,1.4768085888634738e-12
310,248,947315804594746923096982112344173490790530661797068800,738634223779521661035695749724592823861248,2987295777243488770452293637121388998295552,2.805708229054977e-12
311,250,1956988860320963777430403526558516545950400239730950144,2014196171684520766352798374388494325776384,7531215569656850347644899062049382162497536,3.4794364615348312e-12
312,250,2891215452515825406179161135799628823949035845028151296,2045817295144022822013128361818520874385408,7909287030052665005982254705186832644046848,2.45622392063496e-12
313,252,5943237431608371833600253097970144853342583757771636736,5503936497677467687128945350691639949000704,18534025379491222135139080489537365801435136,2.8852082063320552e-12
314,254,8506884261134061376248729801600501431939671263046270976,14998875232908016321178622146810684297445376,55369284157921618775622708871346289528274944,5.9007642599279885e-12
315,254,17529437075787149866655002043403768129585879730937135104,15238015282772384668166517505644607746080768,57765097713033350238921507250624365963771904,2.970817730485968e-12
316,254,26184301846273013296003487175681334664044679049039052800,15477155332636753015154412864478531194716160,62156355766845610800874642428225569486274560,2.1150022163441295e-12
317,254,54032151276933768142994771572398838970131325495166369792,15716295382501121362142308223312454643351552,62421415284537567651560934972427452970696704,1.0315992575905485e-12
318,256,76328291721254162057877327231659517291375869671661109248,43135652198493567013881285295980813148487680,162414842135939426182965857733028232409645056,1.921036338949721e-12
319,258,159781008429573428709133633363172580332744121943834230784,117945381557275364383853422302863470507327488,440257796169485296805262846509911154093981696,2.4921245532083677e-12
320,258,230775276522753363950502242164004902822332276049488904192,119796802423722090510723231201915352171675648,470883390216608939810284773288408592389505024,1.8258526456558722e-12
321,260,495246307742416677524456156551242159480549733515845959680,332904784729787241448689709257279228308619264,1286717616342529633354135643679309953109065728,2.332894642817478e-12
322,260,698189228866819925850335896770826106263853214424205623296,338132305440602025342531706648045132655362048,1246119858126375967885089435218408306122948608,1.618653019158496e-12
323,262,1514730734889581605869898918778421632224851591029789294592,942374672325565363509858153725800740110204928,3419508827244738006720332798048013580041715712,2.0541928896535294e-12
324,262,2178109086480210337373485957390079750405964819823820013568,957175720440214667412420667072276021242757120,3527217152153297378988991794530572685428129792,1.4686781175088768e-12
325,262,4530686961721098143993556225376615257001781412103746224128,971976768554863971314983180418751302375309312,3778798488492882561813704046089840727869620224,7.480024609021743e-13
326,264,6504428155808455187724705444901436233373723296689412898816,2722699762306958867404456796884563665847582720,10162456575416828553379552290650096827700871168,1.4131334236637313e-12
327,264,13774457537351382967336382025092730947005888327031269097472,2764809057318831839718645517312809603784769536,10960913814357951543975161114353412519632044032,7.108260230933939e-13
328,266,20136639634773299807232399067051898328208288540356956389376,7583464344397958032879239670835219744728023040,27779613143738942856425204043705454090434641920,1.252753578486173e-12
329,266,42094533625444687928297488675082609334747896290581694906368,7700702850239813519633419778819073186547630080,30154095135675388798114364787845193866617552896,6.41501724170314e-13
330,266,61505259148876155748685046651930672307865005122999363305472,7817941356081669006387599886802926628367237120,30343031389516609206204968848748819209307291648,4.4259834046823797e-13
331,266,125025181109076122472964535444418587784926672772948994031616,7935179861923524493141779994786780070186844160,30464249354137245842762408665145294044195192832,2.1909369202940573e-13
332,266,185503798094029813985345455439348977894054427565861237686272,8052418367765379979895960102770633512006451200,31834124849745432109169346790773902144740261888,1.5338263380249643e-13
333,270,388454807800974562506797339731510287555505832959157242691584,62619607335406689381606819625467826196533215232,229929296402452271462287204781060534888229240832,5.372303894535484e-13
334,276,556053800354387588405206099335110893425979285112823539040256,1304098333383490171698252107146255818760594128896,4664629662381406903083862906657988344209450467328,7.657157353874879e-12
335,276,1119468943893337220310037555659772861410417985451121572839424,1325589946029724158775918592878833668510537744384,4571240210384738764728338220499378482585872105472,3.757588054451292e-12
336,276,1524053323434687261278814479637619578992867642672860188639232,1347081558675958145853585078611411518260481359872,4609045366765121486489025404352242122266400260096,2.7878305890676415e-12
337,276,3481236329892533880727234384266835914270231572308563108823040,1368573171322192132931251564343989368010424975360,5542829413694227537096930734370657390080729022464,1.4162348636773503e-12
338,276,4835859812093208132167128956858679000683111567776481418412032,1390064783968426120008918050076567217760368590848,5244238380330220166701934355050235905336800182272,9.786428065098789e-13
339,276,9632692368453232729561928361097762622426785267407632780492800,1411556396614660107086584535809145067510312206336,4864228005176311474887568981395134816519683309568,4.647537706094685e-13
340,276,14543200177051546612294474870113340138547466101545600160890880,1433048009260894094164251021541722917260255821824,5838333131569825205112226881086788001728905084928,3.56664204465113e-13
341,276,29651359025605608893606047388710032319895981260040324438294528,1454539621907128081241917507274300767010199437312,5686920545596123573882455603269749793357387792384,1.718086447697093e-13
342,276,44617904705336863113023713583337339444494694559240364031475712,1476031234553361257023199846940061658870091612160,5858297566253084668004012974573237961388040650752,1.1726105612228865e-13
343,276,94435455750882541373891678516977726933741869681491185804247040,1497522847199595081841589503459276117042024939520,6348705811567953631264605707134826933409812578304,5.926911973356266e-14
344,276,137555651949124117533380447651967579010507439359820459956764672,1519014459845828906659979159978490575213958266880,6243721589998337781622324011111669790800317775872,4.0256774711275965e-14
345,280,293397332126822137130187398580029975211417415192629006053670912,12052185917228522256753888041048566480275167510528,48799960989502744590553735758427312151165224878080,1.4795251155948787e-13
346,280,417777860020805385833390942037460889381979005737271354837696512,12230293834453945087989119036499865499705618202624,48594469582524502831764659360997578952075791826944,1.0385743792529324e-13
347,282,888062561959753927074317845817796875095675304384989574836781056,34112493242630028696061375369685581197599085428736,129588195758174018228774380459452276193957376950272,1.314950918395677e-13
348,284,1313970717609921793382051531822368078265455046374300107260559360,97071443724319713200345619274878895618855844970496,372342483859735679271204869796370460947141728665600,2.5484310123688187e-13
349,284,2810955984273337371397279484852220532727594881480951541790670848,98528275023530782888709814926722753233188795973632,411974606250235829923463356304356313592744816672768,1.2955278387679262e-13
350,284,4150741085143579535502066769583103372439099807062618356588740608,99985106322741852577074010578566610847521746976768,427860201076687340838897474136630142856630737305600,9.071594279819715e-14
351,284,8795314239750961318965895374806563288738812756322677807671934976,101441937621952922265438206230410468461854697979904,422656866076779513385452643369300067007368272019456,4.250738662246845e-14
352,286,13089331762624767695824209847259840318749052980247844187703083008,276132543475874498875646964779949886563883277090816,1086084744776972971434938542688215301989959655751680,7.4238896794913e-14
353,286,26395765437571612074341195911401123616625713539855307116482920448,280154384457524763396699122057669748001607795081216,1145652412668182197739793382495014302273380456333312,3.853266241776783e-14
354,288,39089238390544580253920772047548367099069761264672355503858253824,824038971992363521676033505783513649868074781769728,3292146357878502447086822621590251614411821246578688,7.511735875254105e-14
355,288,84351653930117910477383494391335433822918197020810856041625419776,836053790606145078553254714012700749072165253414912,3421642608704900486019690922630894283531122125045760,3.600673024835993e-14
356,288,118465091786206335879701415054177543857434468662498235219299008512,848068609219926635430475922241887848276255725060096,3474466513588518147935354286680825516073451048140800,2.6028595417513508e-14
357,290,266665008476614004769775240609705666746029993795517254416950362112,2506775613474155676192349025500437252835823140732928,10067697257354019448299925688742702959574429267394560,3.363770471336513e-14
358,294,404958197641462234177934173073842858484293293713667985185087422464,19846983151599363755830777393224504621433362747228160,69935077287397614525110076822263380965708666834518016,1.5815465181486612e-13
359,294,866680613859898771563662948707719898869894916815919659542586064896,20144783870324157872560041459552576232911757922795520,78301158526973458429459919940032790302572177543659520,8.102915981740542e-14
360,294,1220844493166328678859058480307952459834213434259979161587716980736,20442584589048951989289305525880647844390153098362880,82801923514810311642917469233411237483378888761409536,6.032664986581197e-14
361,294,2673213066892279266148549671729543898222062298950325409962390454272,20740385307773746106018569592208719455868548273930240,85317734311600991844303507487681599847373200204759040,2.830172748890851e-14
362,296,3990917720628028182118949759290270620825303587086350585776851386368,61459019396440923853269350397758440897132665732333568,245717401432329938728889476059459536095358477249019904,5.4905733642215066e-14
