k,alpha,k alpha,c,log(total cost),total cost,speedup,log(speedup),k pre,single enum,preprocessing cost,solutions,strategy
202,1.4,284,0.0,97.21260157596252,1.8361536947798393e+29,20.936116292697793,4.387921938067283,178,1.5752060755379114e+29,2.6094761924192785e+28,1.1525822722098846,"Strategy<202, (178,178,178,178), 1.00-1.00, {'alpha': 1.4, 'c': 0.0, 'total_cost': 1.8361536947798393e+29}>"
204,1.4,286,0.0,98.40197097942131,4.1874043248791224e+29,23.88138578265081,4.577814650240107,182,1.3639533243607282e+29,1.473507338841563e+29,0.6776180285108245,"Strategy<204, (182,182,182,182), 1.00-1.00, {'alpha': 1.4, 'c': 0.0, 'total_cost': 4.1874043248791224e+29}>"
206,1.4,288,0.0,99.0886123237468,6.73976165119827e+29,39.12394662116619,5.289980004124238,184,2.8720060073947983e+29,3.595922438480041e+29,0.9596672375980682,"Strategy<206, (184,184,184,184), 1.00-1.00, {'alpha': 1.4, 'c': 0.0, 'total_cost': 6.73976165119827e+29}>"
208,1.4,290,0.0,100.3873423818739,1.6580638165991575e+30,40.84899583068629,5.352228708683159,186,7.4539746120581e+29,9.126663553933474e+29,1.3857879664733106,"Strategy<208, (186,186,186,186), 1.00-1.00, {'alpha': 1.4, 'c': 0.0, 'total_cost': 1.6580638165991575e+30}>"
210,1.4,292,0.0,101.23130935331376,2.9761897434546965e+30,59.188781702566494,5.8872518566243,184,2.168892640776128e+30,3.731097346100115e+29,0.854113008411701,"Strategy<210, (184,184,184,184), 1.00-1.00, {'alpha': 1.4, 'c': 0.0, 'total_cost': 2.9761897434546965e+30}>"
212,1.4,296,0.0,103.31769247805805,1.26393435534051e+31,35.79454619340654,5.161667884077724,190,4.78661406741822e+30,5.755470373720058e+30,0.8340689844053008,"Strategy<212, (190,190,190,190), 1.00-1.00, {'alpha': 1.4, 'c': 0.0, 'total_cost': 1.26393435534051e+31}>"
214,1.4,298,0.0,104.41335268127125,2.701164944865312e+31,43.159445956433984,5.431604439763441,192,1.2569594634257092e+31,1.4442054814396026e+31,1.1978797826937633,"Strategy<214, (192,192,192,192), 1.00-1.00, {'alpha': 1.4, 'c': 0.0, 'total_cost': 2.701164944865312e+31}>"
216,1.4,300,0.0,105.50633477364269,5.761976722064843e+31,53.52080825400103,5.742027998146899,190,3.2968262356529214e+31,5.967986996005734e+30,0.6757446485931287,"Strategy<216, (190,190,190,190), 1.00-1.00, {'alpha': 1.4, 'c': 0.0, 'total_cost': 5.761976722064843e+31}>"
218,1.4,302,0.0,106.25926285199621,9.710138748352878e+31,83.45733385654178,6.382966927621617,192,8.212605619153742e+31,1.497533129199135e+31,1.0337352740440664,"Strategy<218, (192,192,192,192), 1.00-1.00, {'alpha': 1.4, 'c': 0.0, 'total_cost': 9.710138748352878e+31}>"
220,1.4,304,0.0,107.62579188518298,2.5037540484134746e+32,82.67618666572994,6.369399942705959,196,8.398582313681484e+31,9.481845462017183e+31,0.7141447374604848,"Strategy<220, (196,196,196,196), 1.00-1.00, {'alpha': 1.4, 'c': 0.0, 'total_cost': 2.5037540484134746e+32}>"
222,1.4,308,0.0,109.6914352285507,1.0481230482305423e+33,51.62591196363005,5.6900234566259495,196,5.826188591002802e+32,9.825725217964004e+31,0.6496146730380427,"Strategy<222, (196,196,196,196), 1.00-1.00, {'alpha': 1.4, 'c': 0.0, 'total_cost': 1.0481230482305423e+33}>"
224,1.4,310,0.0,110.52478754101583,1.8675675285525613e+33,81.91002316283026,6.355968097211892,198,1.409316099518253e+33,2.511461796239075e+32,0.889104278027946,"Strategy<224, (198,198,198,198), 1.00-1.00, {'alpha': 1.4, 'c': 0.0, 'total_cost': 1.8675675285525613e+33}>"
226,1.4,312,0.0,111.94858475942037,5.010510593954554e+33,83.09587813710175,6.376705010647765,202,1.5630162962247335e+33,1.7255572899177538e+33,0.6563350230434251,"Strategy<226, (202,202,202,202), 1.00-1.00, {'alpha': 1.4, 'c': 0.0, 'total_cost': 5.010510593954554e+33}>"
228,1.4,314,0.0,112.7394658914172,8.668838825542643e+33,124.50040132229945,6.960006582548066,204,3.859057135781112e+33,4.489534464384825e+33,0.9630576560688726,"Strategy<228, (204,204,204,204), 1.00-1.00, {'alpha': 1.4, 'c': 0.0, 'total_cost': 8.668838825542643e+33}>"
230,1.4,316,0.0,114.06042192187373,2.1657499675979733e+34,133.1061111653723,7.056432999533778,206,9.820347867617021e+33,1.1837151808362712e+34,1.4388079289326592,"Strategy<230, (206,206,206,206), 1.00-1.00, {'alpha': 1.4, 'c': 0.0, 'total_cost': 2.1657499675979733e+34}>"
232,1.4,318,0.0,114.91563083487341,3.9178865134045947e+34,206.56274106272713,7.690436240049145,204,2.54533331923237e+34,4.64953609336143e+33,0.768344595554048,"Strategy<232, (204,204,204,204), 1.00-1.00, {'alpha': 1.4, 'c': 0.0, 'total_cost': 3.9178865134045947e+34}>"
234,1.4,322,0.0,117.14613981496656,1.838662254185776e+35,112.10794515114478,6.80874471612477,210,7.235035956092351e+34,8.050526522418967e+34,0.8313415062343954,"Strategy<234, (210,210,210,210), 1.00-1.00, {'alpha': 1.4, 'c': 0.0, 'total_cost': 1.838662254185776e+35}>"
236,1.4,324,0.0,118.19525199146962,3.804662996007548e+35,144.57713780529704,7.175695624618228,212,1.7368111823235662e+35,2.0678518136839825e+35,1.2120387385115807,"Strategy<236, (212,212,212,212), 1.00-1.00, {'alpha': 1.4, 'c': 0.0, 'total_cost': 3.804662996007548e+35}>"
238,1.4,326,0.0,119.296200392522,8.160836686249601e+35,196.67713001174954,7.619685397839127,210,4.511966438949224e+35,8.332377794468172e+34,0.6549823778978826,"Strategy<238, (210,210,210,210), 1.00-1.00, {'alpha': 1.4, 'c': 0.0, 'total_cost': 8.160836686249601e+35}>"
240,1.4,328,0.0,120.04456495680765,1.3709287002441864e+36,302.0824227807982,8.238798430428702,212,1.1569048058089612e+36,2.1402389443522532e+35,1.0274730569699717,"Strategy<240, (212,212,212,212), 1.00-1.00, {'alpha': 1.4, 'c': 0.0, 'total_cost': 1.3709287002441864e+36}>"
242,1.4,330,0.0,121.48987853458924,3.733340558841732e+36,305.6308449836176,8.255646340672302,214,3.181831603177488e+36,5.5150895566424395e+35,1.3832014189088042,"Strategy<242, (214,214,214,214), 1.00-1.00, {'alpha': 1.4, 'c': 0.0, 'total_cost': 3.733340558841732e+36}>"
244,1.4,334,0.0,123.65292598897109,1.6720134793851045e+37,189.71294754369404,7.567674333045196,216,8.266766289962743e+36,1.483153056575429e+36,0.5831244464682054,"Strategy<244, (216,216,216,216), 1.00-1.00, {'alpha': 1.4, 'c': 0.0, 'total_cost': 1.6720134793851045e+37}>"
246,1.4,336,0.0,124.44056014986423,2.8862987570030317e+37,292.1184013528127,8.190409430188579,218,2.1830166779584177e+37,3.897327915122624e+36,0.8913663089201747,"Strategy<246, (218,218,218,218), 1.00-1.00, {'alpha': 1.4, 'c': 0.0, 'total_cost': 2.8862987570030317e+37}>"
248,1.4,338,0.0,125.53974169913967,6.183407940754566e+37,383.21127793682695,8.58199621009753,220,5.187610077116212e+37,9.957978636383531e+36,1.1325320276171698,"Strategy<248, (220,220,220,220), 1.00-1.00, {'alpha': 1.4, 'c': 0.0, 'total_cost': 6.183407940754566e+37}>"
250,1.4,340,0.0,126.86805219552322,1.5527058966691984e+38,404.77398165410887,8.660972748223541,224,6.335976530571107e+37,7.229435170339223e+37,0.873662663999042,"Strategy<250, (224,224,224,224), 1.00-1.00, {'alpha': 1.4, 'c': 0.0, 'total_cost': 1.5527058966691984e+38}>"
252,1.4,342,0.0,128.11801940334277,3.692893859931164e+38,444.3619094976162,8.79559134463382,226,1.7250928409687852e+38,1.9678010189623788e+38,1.320030713921822,"Strategy<252, (226,226,226,226), 1.00-1.00, {'alpha': 1.4, 'c': 0.0, 'total_cost': 3.692893859931164e+38}>"
254,1.4,346,0.0,130.16123548974997,1.522075358691217e+39,298.453194796514,8.221360886994901,226,1.3186336123514607e+39,2.034417463397564e+38,1.0215250329781838,"Strategy<254, (226,226,226,226), 1.00-1.00, {'alpha': 1.4, 'c': 0.0, 'total_cost': 1.522075358691217e+39}>"
256,1.4,348,0.0,131.36536688699852,3.5068389728481136e+39,348.9937322717233,8.447057316462661,230,1.2228151294690421e+39,1.3860789017383558e+39,0.7439446325898903,"Strategy<256, (230,230,230,230), 1.00-1.00, {'alpha': 1.4, 'c': 0.0, 'total_cost': 3.5068389728481136e+39}>"
258,1.4,350,0.0,132.41575973021813,7.262992194545402e+39,468.30294105016304,8.87129828829678,232,3.37382077828646e+39,3.889171416258942e+39,1.141900162845986,"Strategy<258, (232,232,232,232), 1.00-1.00, {'alpha': 1.4, 'c': 0.0, 'total_cost': 7.262992194545402e+39}>"
260,1.4,352,0.0,133.52109401671,1.5626235057741754e+40,653.7219379291712,9.35253330244696,230,7.940342702173959e+39,1.4322028306893153e+39,0.5997955040500818,"Strategy<260, (230,230,230,230), 1.00-1.00, {'alpha': 1.4, 'c': 0.0, 'total_cost': 1.5626235057741754e+40}>"
262,1.4,354,0.0,134.3529811608584,2.7814889329270155e+40,1100.398598572384,10.103810492066108,232,2.153877239359468e+40,4.0186577166399895e+39,0.918839899295953,"Strategy<262, (232,232,232,232), 1.00-1.00, {'alpha': 1.4, 'c': 0.0, 'total_cost': 2.7814889329270155e+40}>"
