k,alpha,k alpha,c,log(total cost),total cost,speedup,log(speedup),k pre,single enum,preprocessing cost,solutions,strategy
208,1.0,208,0.15,96.83905400801558,1.4172941943687323e+29,1.0,0.0,176,4.1766112494310194e+24,2.1618673802177763e+24,4.4722391828268056e-05,"Strategy<208, (176,176,176,176), 1.00-1.00, {'alpha': 1.0, 'c': 0.15, 'total_cost': 1.4172941943687323e+29}>"
210,1.0,210,0.15,98.00780068983276,3.186308460268157e+29,1.0,0.0,176,4.653579243812612e+24,2.41839795420029e+24,2.2194891945325753e-05,"Strategy<210, (176,176,176,176), 1.00-1.00, {'alpha': 1.0, 'c': 0.15, 'total_cost': 3.186308460268157e+29}>"
212,1.0,212,0.15,99.23527064663931,7.460932183581793e+29,1.0,0.0,176,6.346339866979716e+24,2.6749285281827985e+24,1.209134217171191e-05,"Strategy<212, (176,176,176,176), 1.00-1.00, {'alpha': 1.0, 'c': 0.15, 'total_cost': 7.460932183581793e+29}>"
214,1.0,214,0.15,100.25820633138014,1.5160984970402264e+30,1.0,0.0,196,2.8911330049036228e+26,2.1988121989339087e+26,0.0003357265516570512,"Strategy<214, (196,196,196,196), 1.00-1.00, {'alpha': 1.0, 'c': 0.15, 'total_cost': 1.5160984970402264e+30}>"
216,1.0,216,0.15,101.4647314986211,3.498869004560436e+30,1.0,0.0,198,5.3376888730507e+26,3.869933457674696e+26,0.00026315996165401315,"Strategy<216, (198,198,198,198), 1.00-1.00, {'alpha': 1.0, 'c': 0.15, 'total_cost': 3.498869004560436e+30}>"
218,1.0,218,0.15,102.64418995594012,7.924649399689932e+30,1.0,0.0,196,6.592655283475731e+26,4.426973885986267e+26,0.00013905510027854563,"Strategy<218, (196,196,196,196), 1.00-1.00, {'alpha': 1.0, 'c': 0.15, 'total_cost': 7.924649399689932e+30}>"
220,1.0,220,0.15,103.90064891414994,1.8932671176408463e+31,1.0,0.0,204,2.1058979865260476e+27,1.598276134568779e+27,0.00019564984183058687,"Strategy<220, (204,204,204,204), 1.00-1.00, {'alpha': 1.0, 'c': 0.15, 'total_cost': 1.8932671176408463e+31}>"
222,1.0,222,0.15,104.9762341558856,3.990205958085285e+31,1.0,0.0,202,2.6014463794422164e+27,1.8197172858182916e+27,0.00011080038754144961,"Strategy<222, (202,202,202,202), 1.00-1.00, {'alpha': 1.0, 'c': 0.15, 'total_cost': 3.990205958085285e+31}>"
224,1.0,224,0.15,106.17120250840198,9.135169937358763e+31,1.0,0.0,194,9.611013740723467e+26,7.21217600318744e+26,1.8415847607948244e-05,"Strategy<224, (194,194,194,194), 1.00-1.00, {'alpha': 1.0, 'c': 0.15, 'total_cost': 9.135169937358763e+31}>"
226,1.0,226,0.15,107.33220808203869,2.042744893634625e+32,1.0,0.0,194,1.620007721349416e+27,8.32625684671362e+26,1.2006557518089517e-05,"Strategy<226, (194,194,194,194), 1.00-1.00, {'alpha': 1.0, 'c': 0.15, 'total_cost': 2.042744893634625e+32}>"
228,1.0,228,0.15,108.37651615451689,4.212910064390743e+32,1.0,0.0,194,1.929856491790325e+27,9.99737811200289e+26,6.953849615145492e-06,"Strategy<228, (194,194,194,194), 1.00-1.00, {'alpha': 1.0, 'c': 0.15, 'total_cost': 4.212910064390743e+32}>"
230,1.0,230,0.15,109.65916310144198,1.0249375229613264e+33,1.0,0.0,196,3.311342265268995e+27,2.162090971613474e+27,5.34026037125484e-06,"Strategy<230, (196,196,196,196), 1.00-1.00, {'alpha': 1.0, 'c': 0.15, 'total_cost': 1.0249375229613264e+33}>"
232,1.0,232,0.15,110.86551137230425,2.365072224186655e+33,1.0,0.0,198,5.887735145834312e+27,3.812687615576756e+27,4.101533417123036e-06,"Strategy<232, (198,198,198,198), 1.00-1.00, {'alpha': 1.0, 'c': 0.15, 'total_cost': 2.365072224186655e+33}>"
234,1.0,234,0.15,111.95671917269026,5.038841378756753e+33,1.0,0.0,198,6.563032355481162e+27,4.4770110582383313e+27,2.190988480062739e-06,"Strategy<234, (198,198,198,198), 1.00-1.00, {'alpha': 1.0, 'c': 0.15, 'total_cost': 5.038841378756753e+33}>"
236,1.0,236,0.15,113.19266614346674,1.1868280398758018e+34,1.0,0.0,198,1.0281331137109197e+28,4.919893353346048e+27,1.280827885735326e-06,"Strategy<236, (198,198,198,198), 1.00-1.00, {'alpha': 1.0, 'c': 0.15, 'total_cost': 1.1868280398758018e+34}>"
238,1.0,238,0.15,114.44448131069744,2.8263224793975084e+34,1.0,0.0,198,1.078449283098881e+28,5.362775648453767e+27,5.713172717249418e-07,"Strategy<238, (198,198,198,198), 1.00-1.00, {'alpha': 1.0, 'c': 0.15, 'total_cost': 2.8263224793975084e+34}>"
240,1.0,240,0.15,115.73485790543882,6.912955694034594e+34,1.0,0.0,232,1.1605781045108837e+30,7.31153282084774e+29,2.7365015346881104e-05,"Strategy<240, (232,232,232,232), 1.00-1.00, {'alpha': 1.0, 'c': 0.15, 'total_cost': 6.912955694034594e+34}>"
242,1.0,242,0.15,116.80325716512695,1.4497195579761472e+35,1.0,0.0,236,3.644272632378681e+30,2.341043976402372e+30,4.128603063848251e-05,"Strategy<242, (236,236,236,236), 1.00-1.00, {'alpha': 1.0, 'c': 0.15, 'total_cost': 1.4497195579761472e+35}>"
244,1.0,244,0.15,118.03943068214531,3.4151462485113414e+35,1.0,0.0,236,5.652677691348367e+30,3.404952069752933e+30,2.6521938160187166e-05,"Strategy<244, (236,236,236,236), 1.00-1.00, {'alpha': 1.0, 'c': 0.15, 'total_cost': 3.4151462485113414e+35}>"
246,1.0,246,0.15,119.29544084909378,8.156541337403836e+35,1.0,0.0,234,6.573433826415379e+30,3.936906116536894e+30,1.288578026908846e-05,"Strategy<246, (234,234,234,234), 1.00-1.00, {'alpha': 1.0, 'c': 0.15, 'total_cost': 8.156541337403836e+35}>"
248,1.0,248,0.15,120.28926816222172,1.6243434940318646e+36,1.0,0.0,246,3.8629640197067133e+31,2.4932588444914176e+31,3.913102670433968e-05,"Strategy<248, (246,246,246,246), 1.00-1.00, {'alpha': 1.0, 'c': 0.15, 'total_cost': 1.6243434940318646e+36}>"
250,1.0,250,0.15,121.36301901027868,3.4190786132011624e+36,1.0,0.0,242,4.218689014917232e+31,2.4932588448766628e+31,1.963086731577001e-05,"Strategy<250, (242,242,242,242), 1.00-1.00, {'alpha': 1.0, 'c': 0.15, 'total_cost': 3.4190786132011624e+36}>"
252,1.0,252,0.15,122.67286732143349,8.47642488594971e+36,1.0,0.0,248,7.210815392707831e+31,4.888178456958845e+31,1.4273699127236576e-05,"Strategy<252, (248,248,248,248), 1.00-1.00, {'alpha': 1.0, 'c': 0.15, 'total_cost': 8.47642488594971e+36}>"
254,1.0,254,0.15,123.4015841893129,1.4046830872589196e+37,1.0,0.0,248,1.3719168316601269e+32,7.390870241619507e+31,1.502832827539387e-05,"Strategy<254, (248,248,248,248), 1.00-1.00, {'alpha': 1.0, 'c': 0.15, 'total_cost': 1.4046830872589196e+37}>"
256,1.0,256,0.15,124.72185641985332,3.507679440746902e+37,1.0,0.0,254,3.604777139257651e+32,2.6123951349095373e+32,1.772445965827295e-05,"Strategy<256, (254,254,254,254), 1.00-1.00, {'alpha': 1.0, 'c': 0.15, 'total_cost': 3.507679440746902e+37}>"
258,1.0,258,0.15,126.0250935450371,8.65632120988197e+37,1.0,0.0,248,2.039088081696073e+32,1.3132084634759294e+32,3.872657291581387e-06,"Strategy<258, (248,248,248,248), 1.00-1.00, {'alpha': 1.0, 'c': 0.15, 'total_cost': 8.65632120988197e+37}>"
260,1.0,260,0.15,127.17445476244437,1.920107596019245e+38,1.0,0.0,254,8.67813952887907e+32,5.071972378068867e+32,7.161115312211972e-06,"Strategy<260, (254,254,254,254), 1.00-1.00, {'alpha': 1.0, 'c': 0.15, 'total_cost': 1.920107596019245e+38}>"
262,1.0,262,0.15,128.29002843427517,4.160511275140682e+38,1.0,0.0,252,1.0314975898636979e+33,6.2889277074044825e+32,3.990832498219831e-06,"Strategy<262, (252,252,252,252), 1.00-1.00, {'alpha': 1.0, 'c': 0.15, 'total_cost': 4.160511275140682e+38}>"
264,1.0,264,0.15,129.45351858881284,9.319489845819652e+38,1.0,0.0,260,4.1389206134639493e+33,2.4201681040004048e+33,7.038034083385472e-06,"Strategy<264, (260,260,260,260), 1.00-1.00, {'alpha': 1.0, 'c': 0.15, 'total_cost': 9.319489845819652e+38}>"
266,1.0,266,0.15,130.6741878660864,2.1719519178799103e+39,1.0,0.0,262,6.315980600542918e+33,3.907830723484767e+33,4.7071996575354065e-06,"Strategy<266, (262,262,262,262), 1.00-1.00, {'alpha': 1.0, 'c': 0.15, 'total_cost': 2.1719519178799103e+39}>"
268,1.0,268,0.15,131.7646186069372,4.6249023544364946e+39,1.0,0.0,262,1.2189470526270275e+34,6.916080233885026e+33,4.1310171104105725e-06,"Strategy<268, (262,262,262,262), 1.00-1.00, {'alpha': 1.0, 'c': 0.15, 'total_cost': 4.6249023544364946e+39}>"
270,1.0,270,0.15,133.14821014202076,1.2067161405476974e+40,1.0,0.0,258,1.3324091844732736e+34,5.913330397330913e+33,1.5941961490075272e-06,"Strategy<270, (258,258,258,258), 1.00-1.00, {'alpha': 1.0, 'c': 0.15, 'total_cost': 1.2067161405476974e+40}>"
272,1.0,272,0.15,134.51673360893574,3.1158155114538954e+40,1.0,0.0,262,3.848919208951156e+34,1.9627830727671913e+34,1.8652266991913468e-06,"Strategy<272, (262,262,262,262), 1.00-1.00, {'alpha': 1.0, 'c': 0.15, 'total_cost': 3.1158155114538954e+40}>"
274,1.0,274,0.15,135.63104734581296,6.745491422995296e+40,1.0,0.0,264,1.007248740830231e+35,5.54556134617522e+34,2.3153314970108474e-06,"Strategy<274, (264,264,264,264), 1.00-1.00, {'alpha': 1.0, 'c': 0.15, 'total_cost': 6.745491422995296e+40}>"
276,1.0,276,0.15,136.9159177558887,1.6436075531624599e+41,1.0,0.0,272,3.822473796884809e+35,2.2863866326203954e+35,3.716739082727605e-06,"Strategy<276, (272,272,272,272), 1.00-1.00, {'alpha': 1.0, 'c': 0.15, 'total_cost': 1.6436075531624599e+41}>"
278,1.0,278,0.15,138.1525454283897,3.8731128514898265e+41,1.0,0.0,276,9.179228186968174e+35,5.665462619953268e+35,3.8327545248807565e-06,"Strategy<278, (276,276,276,276), 1.00-1.00, {'alpha': 1.0, 'c': 0.15, 'total_cost': 3.8731128514898265e+41}>"
280,1.0,280,0.15,139.43070602892493,9.393443582346264e+41,1.0,0.0,278,1.727532094864189e+36,1.0968159522022326e+36,3.00672274476041e-06,"Strategy<280, (278,278,278,278), 1.00-1.00, {'alpha': 1.0, 'c': 0.15, 'total_cost': 9.393443582346264e+41}>"
282,1.0,282,0.15,140.4412990090017,1.892533743928581e+42,1.0,0.0,278,2.915691794897946e+36,1.7321835338324864e+36,2.4559009019739992e-06,"Strategy<282, (278,278,278,278), 1.00-1.00, {'alpha': 1.0, 'c': 0.15, 'total_cost': 1.892533743928581e+42}>"
284,1.0,284,0.15,141.73985383273305,4.6552990498718296e+42,1.0,0.0,278,4.7555559812160105e+36,2.640299176276463e+36,1.5886960382697857e-06,"Strategy<284, (278,278,278,278), 1.00-1.00, {'alpha': 1.0, 'c': 0.15, 'total_cost': 4.6552990498718296e+42}>"
286,1.0,286,0.15,143.09327514783814,1.189509725757733e+43,1.0,0.0,278,5.433599597056595e+36,3.5484148187204445e+36,7.551022258397578e-07,"Strategy<286, (278,278,278,278), 1.00-1.00, {'alpha': 1.0, 'c': 0.15, 'total_cost': 1.189509725757733e+43}>"
288,1.0,288,0.15,144.12225106678554,2.427284114954202e+43,1.0,0.0,284,2.819795911559953e+37,1.4983173489601554e+37,1.7789896262727292e-06,"Strategy<288, (284,284,284,284), 1.00-1.00, {'alpha': 1.0, 'c': 0.15, 'total_cost': 2.427284114954202e+43}>"
290,1.0,290,0.15,145.43974739854346,6.049598171524096e+43,1.0,0.0,288,4.846492749382243e+37,3.595214466241768e+37,1.3954161873692286e-06,"Strategy<290, (288,288,288,288), 1.00-1.00, {'alpha': 1.0, 'c': 0.15, 'total_cost': 6.049598171524096e+43}>"
292,1.0,292,0.15,146.75508911410344,1.5055106764215666e+44,1.0,0.0,288,1.0714122727417417e+38,5.478826287452514e+37,1.0755784909715015e-06,"Strategy<292, (288,288,288,288), 1.00-1.00, {'alpha': 1.0, 'c': 0.15, 'total_cost': 1.5055106764215666e+44}>"
294,1.0,294,0.15,147.74915802833902,2.998668106872719e+44,1.0,0.0,290,1.6014908258449409e+38,1.2063713462885026e+38,9.363697721992097e-07,"Strategy<294, (290,290,290,290), 1.00-1.00, {'alpha': 1.0, 'c': 0.15, 'total_cost': 2.998668106872719e+44}>"
296,1.0,296,0.15,149.14299834975324,7.87981727106696e+44,1.0,0.0,288,1.553195924899207e+38,1.2063713462919452e+38,3.502070132163731e-07,"Strategy<296, (288,288,288,288), 1.00-1.00, {'alpha': 1.0, 'c': 0.15, 'total_cost': 7.87981727106696e+44}>"
298,1.0,298,0.15,150.48292098164237,1.9946791615258397e+45,1.0,0.0,286,2.040583801048376e+38,1.2063713462937304e+38,1.6278082259897537e-07,"Strategy<298, (286,286,286,286), 1.00-1.00, {'alpha': 1.0, 'c': 0.15, 'total_cost': 1.9946791615258397e+45}>"
300,1.0,300,0.15,151.89365461251114,5.303299928773877e+45,1.0,0.0,294,1.8062854648608092e+39,9.845365573093362e+38,5.262425394852943e-07,"Strategy<300, (294,294,294,294), 1.00-1.00, {'alpha': 1.0, 'c': 0.15, 'total_cost': 5.303299928773877e+45}>"
302,1.0,302,0.15,153.05711811493376,1.187910175544393e+46,1.0,0.0,298,4.4201218585885386e+39,2.7786080082362416e+39,6.059995120023078e-07,"Strategy<302, (298,298,298,298), 1.00-1.00, {'alpha': 1.0, 'c': 0.15, 'total_cost': 1.187910175544393e+46}>"
304,1.0,304,0.15,154.3363697803791,2.8832129887557197e+46,1.0,0.0,302,1.610615868898431e+40,8.831585872480957e+39,8.649289753729712e-07,"Strategy<304, (302,302,302,302), 1.00-1.00, {'alpha': 1.0, 'c': 0.15, 'total_cost': 2.8832129887557197e+46}>"
306,1.0,306,0.15,155.6719445626472,7.276537916380804e+46,1.0,0.0,302,1.8202206389533605e+40,1.2585204049502973e+40,4.2310520185332295e-07,"Strategy<306, (302,302,302,302), 1.00-1.00, {'alpha': 1.0, 'c': 0.15, 'total_cost': 7.276537916380804e+46}>"
308,1.0,308,0.15,156.6777184534038,1.4611436219753385e+47,1.0,0.0,302,3.95875742766502e+40,1.9469015196870344e+40,4.0418059241624167e-07,"Strategy<308, (302,302,302,302), 1.00-1.00, {'alpha': 1.0, 'c': 0.15, 'total_cost': 1.4611436219753385e+47}>"
310,1.0,310,0.15,158.00112429417544,3.656602578550311e+47,1.0,0.0,308,1.4537097463236625e+41,7.346633109316912e+40,5.984716715161734e-07,"Strategy<310, (308,308,308,308), 1.00-1.00, {'alpha': 1.0, 'c': 0.15, 'total_cost': 3.656602578550311e+47}>"
312,1.0,312,0.15,159.33952594006834,9.246487839507639e+47,1.0,0.0,302,7.795269006913107e+40,3.7627353201103094e+40,1.2499885932515174e-07,"Strategy<312, (302,302,302,302), 1.00-1.00, {'alpha': 1.0, 'c': 0.15, 'total_cost': 9.246487839507639e+47}>"
314,1.0,314,0.15,160.4610176316233,2.0117751618811863e+48,1.0,0.0,308,4.4374278028812485e+41,1.8331381729146352e+41,3.1169317996412456e-07,"Strategy<314, (308,308,308,308), 1.00-1.00, {'alpha': 1.0, 'c': 0.15, 'total_cost': 2.0117751618811863e+48}>"
316,1.0,316,0.15,161.7304654130593,4.8497717791439404e+48,1.0,0.0,312,7.811163802795834e+41,3.986750434151779e+41,2.4326741080237235e-07,"Strategy<316, (312,312,312,312), 1.00-1.00, {'alpha': 1.0, 'c': 0.15, 'total_cost': 4.8497717791439404e+48}>"
318,1.0,318,0.15,163.10138673958028,1.2543240316155203e+49,1.0,0.0,314,1.4158492375854147e+42,8.835846397124182e+41,1.833205630554851e-07,"Strategy<318, (314,314,314,314), 1.00-1.00, {'alpha': 1.0, 'c': 0.15, 'total_cost': 1.2543240316155203e+49}>"
320,1.0,320,0.15,164.44024358521995,3.1728227687106875e+49,1.0,0.0,318,3.83011036723808e+42,2.237719974650271e+42,1.912439106819094e-07,"Strategy<320, (318,318,318,318), 1.00-1.00, {'alpha': 1.0, 'c': 0.15, 'total_cost': 3.1728227687106875e+49}>"
322,1.0,322,0.15,165.51063975547694,6.662959415077682e+49,1.0,0.0,316,5.119830773089043e+42,3.1284378277686585e+42,1.2379286870924962e-07,"Strategy<322, (316,316,316,316), 1.00-1.00, {'alpha': 1.0, 'c': 0.15, 'total_cost': 6.662959415077682e+49}>"
324,1.0,324,0.15,166.95218754954774,1.8097404524914825e+50,1.0,0.0,314,7.524909067803104e+42,3.1284378277694316e+42,5.8866711416579086e-08,"Strategy<324, (314,314,314,314), 1.00-1.00, {'alpha': 1.0, 'c': 0.15, 'total_cost': 1.8097404524914825e+50}>"
326,1.0,326,0.15,168.4281866822912,5.0342677114067334e+50,1.0,0.0,314,1.2616064925435176e+43,5.74364648731613e+42,3.646947771798378e-08,"Strategy<326, (314,314,314,314), 1.00-1.00, {'alpha': 1.0, 'c': 0.15, 'total_cost': 5.0342677114067334e+50}>"
328,1.0,328,0.15,169.56808892522048,1.1093818948721249e+51,1.0,0.0,326,1.3959732805518806e+44,8.322254674763917e+43,2.0085046982717437e-07,"Strategy<328, (326,326,326,326), 1.00-1.00, {'alpha': 1.0, 'c': 0.15, 'total_cost': 1.1093818948721249e+51}>"
330,1.0,330,0.15,170.81374340691914,2.630634049778349e+51,1.0,0.0,328,2.7472365877102553e+44,1.7004829506203034e+44,1.6907405036840122e-07,"Strategy<330, (328,328,328,328), 1.00-1.00, {'alpha': 1.0, 'c': 0.15, 'total_cost': 2.630634049778349e+51}>"
332,1.0,332,0.15,172.15729278530142,6.675888902062024e+51,1.0,0.0,330,6.121537103268122e+44,2.6475742517165694e+44,1.3135496236727547e-07,"Strategy<332, (330,330,330,330), 1.00-1.00, {'alpha': 1.0, 'c': 0.15, 'total_cost': 6.675888902062024e+51}>"
334,1.0,334,0.15,173.2172358320747,1.3918221747110182e+52,1.0,0.0,332,1.4552686820223075e+45,7.1766502285017e+44,1.5612150347609173e-07,"Strategy<334, (332,332,332,332), 1.00-1.00, {'alpha': 1.0, 'c': 0.15, 'total_cost': 1.3918221747110182e+52}>"
336,1.0,336,0.15,174.6246583603781,3.6919868801645237e+52,1.0,0.0,334,2.469219275916753e+45,1.60324117720794e+45,1.1030538800135753e-07,"Strategy<336, (334,334,334,334), 1.00-1.00, {'alpha': 1.0, 'c': 0.15, 'total_cost': 3.6919868801645237e+52}>"
338,1.0,338,0.15,176.02424524988615,9.740422255744283e+52,1.0,0.0,330,2.0978177425346798e+45,1.0383518172350408e+45,3.219747026798768e-08,"Strategy<338, (330,330,330,330), 1.00-1.00, {'alpha': 1.0, 'c': 0.15, 'total_cost': 9.740422255744283e+52}>"
340,1.0,340,0.15,177.45079348030302,2.618252892229525e+53,1.0,0.0,338,1.0346996652464947e+46,5.631415606327822e+45,6.102700127330577e-08,"Strategy<340, (338,338,338,338), 1.00-1.00, {'alpha': 1.0, 'c': 0.15, 'total_cost': 2.618252892229525e+53}>"
342,1.0,342,0.15,178.5525125181243,5.619039293903935e+53,1.0,0.0,338,2.1263010048071065e+46,1.0463296194330926e+46,5.646215408534639e-08,"Strategy<342, (338,338,338,338), 1.00-1.00, {'alpha': 1.0, 'c': 0.15, 'total_cost': 5.619039293903935e+53}>"
344,1.0,344,0.15,179.89197552905773,1.4219378461159478e+54,1.0,0.0,342,4.798122408518199e+46,2.7256396791078004e+46,5.2912032042591094e-08,"Strategy<344, (342,342,342,342), 1.00-1.00, {'alpha': 1.0, 'c': 0.15, 'total_cost': 1.4219378461159478e+54}>"
346,1.0,346,0.15,181.22122539426454,3.572931538163817e+54,1.0,0.0,344,9.908503846245474e+46,5.532646136540308e+46,4.321703289820442e-08,"Strategy<346, (344,344,344,344), 1.00-1.00, {'alpha': 1.0, 'c': 0.15, 'total_cost': 3.572931538163817e+54}>"
348,1.0,348,0.15,182.23540242640877,7.216429982741311e+54,1.0,0.0,346,2.441853986340579e+47,1.3216120092344486e+47,5.215135468057846e-08,"Strategy<348, (346,346,346,346), 1.00-1.00, {'alpha': 1.0, 'c': 0.15, 'total_cost': 7.216429982741311e+54}>"
350,1.0,350,0.15,183.55220277691745,1.7977065717649498e+55,1.0,0.0,348,4.2202017637656244e+47,2.4073297561871242e+47,3.686659226842554e-08,"Strategy<350, (348,348,348,348), 1.00-1.00, {'alpha': 1.0, 'c': 0.15, 'total_cost': 1.7977065717649498e+55}>"
352,1.0,352,0.15,185.0516257132565,5.082648614397179e+55,1.0,0.0,346,5.591316385412187e+47,2.769235671838032e+47,1.644920334167506e-08,"Strategy<352, (346,346,346,346), 1.00-1.00, {'alpha': 1.0, 'c': 0.15, 'total_cost': 5.082648614397179e+55}>"
354,1.0,354,0.15,186.3679696592904,1.2657533877643243e+56,1.0,0.0,342,5.421014479590194e+47,2.407329756187149e+47,6.1847310158927525e-09,"Strategy<354, (342,342,342,342), 1.00-1.00, {'alpha': 1.0, 'c': 0.15, 'total_cost': 1.2657533877643243e+56}>"
356,1.0,356,0.15,187.8028295211767,3.4220390132369034e+56,1.0,0.0,352,5.8264748639745045e+48,3.162818786015835e+48,2.6268822813587317e-08,"Strategy<356, (352,352,352,352), 1.00-1.00, {'alpha': 1.0, 'c': 0.15, 'total_cost': 3.4220390132369034e+56}>"
358,1.0,358,0.15,189.17569089588227,8.862523711080618e+56,1.0,0.0,356,1.857634157650159e+49,7.940772754321393e+48,2.992050029459353e-08,"Strategy<358, (356,356,356,356), 1.00-1.00, {'alpha': 1.0, 'c': 0.15, 'total_cost': 8.862523711080618e+56}>"
360,1.0,360,0.15,190.53001576462074,2.2659473750777813e+57,1.0,0.0,358,3.312010640477634e+49,1.7620426593923324e+49,2.2392635220382353e-08,"Strategy<360, (358,358,358,358), 1.00-1.00, {'alpha': 1.0, 'c': 0.15, 'total_cost': 2.2659473750777813e+57}>"
362,1.0,362,0.15,191.6141880715581,4.8041682015786115e+57,1.0,0.0,360,7.163476672465432e+49,3.775750407311634e+49,2.2770283263984226e-08,"Strategy<362, (360,360,360,360), 1.00-1.00, {'alpha': 1.0, 'c': 0.15, 'total_cost': 4.8041682015786115e+57}>"
364,1.0,364,0.15,192.93893041745562,1.2033871978802041e+58,1.0,0.0,362,1.5137091627222748e+50,7.391015079096697e+49,1.8720580330257174e-08,"Strategy<364, (362,362,362,362), 1.00-1.00, {'alpha': 1.0, 'c': 0.15, 'total_cost': 1.2033871978802041e+58}>"
366,1.0,366,0.15,194.34893162136498,3.1978496659384e+58,1.0,0.0,362,2.2847949892374004e+50,9.677982090690444e+49,1.0171188573844294e-08,"Strategy<366, (362,362,362,362), 1.00-1.00, {'alpha': 1.0, 'c': 0.15, 'total_cost': 3.1978496659384e+58}>"
368,1.0,368,0.15,195.40284827473738,6.639243069029961e+58,1.0,0.0,364,4.103724870104176e+50,2.1352794104226437e+50,9.397162019311911e-09,"Strategy<368, (364,364,364,364), 1.00-1.00, {'alpha': 1.0, 'c': 0.15, 'total_cost': 6.639243069029961e+58}>"
370,1.0,370,0.15,196.8762169840679,1.8435152946131263e+59,1.0,0.0,368,1.4380834421874818e+51,6.9381332052700445e+50,1.1564302010100104e-08,"Strategy<370, (368,368,368,368), 1.00-1.00, {'alpha': 1.0, 'c': 0.15, 'total_cost': 1.8435152946131263e+59}>"
372,1.0,372,0.15,198.2595260305107,4.809105021316713e+59,1.0,0.0,370,2.8470328208276637e+51,1.5207337986373696e+51,9.082285789361192e-09,"Strategy<372, (370,370,370,370), 1.00-1.00, {'alpha': 1.0, 'c': 0.15, 'total_cost': 4.809105021316713e+59}>"
374,1.0,374,0.15,199.44431814173078,1.0932568959014371e+60,1.0,0.0,368,3.673366699629825e+51,1.8513085622875693e+51,5.053409937434753e-09,"Strategy<374, (368,368,368,368), 1.00-1.00, {'alpha': 1.0, 'c': 0.15, 'total_cost': 1.0932568959014371e+60}>"
