k,alpha,k alpha,c,log(total cost),total cost,speedup,log(speedup),k pre,single enum,preprocessing cost,solutions,strategy
112,1.1,132,0.15,44.58893226471429,26460989856678.39,2.9060901391807676,1.5390794522248021,90,13289007337453.967,13081779437621.727,0.9965910919398229,"Strategy<112, (90,90,90,90), 1.00-1.00, {'alpha': 1.1, 'c': 0.15, 'total_cost': 26460989856678.39}>"
114,1.1,136,0.15,46.38210819125747,91707705508430.9,1.5739566293230187,0.6543957876543789,92,65218846808621.31,26488858699809.6,1.0124215079707681,"Strategy<114, (92,92,92,92), 1.00-1.00, {'alpha': 1.1, 'c': 0.15, 'total_cost': 91707705508430.9}>"
116,1.1,138,0.15,47.37481747666232,182490852332711.25,1.489669430736537,0.5749922209235111,94,127488773969359.3,55002078363351.97,1.0498717572687566,"Strategy<116, (94,94,94,94), 1.00-1.00, {'alpha': 1.1, 'c': 0.15, 'total_cost': 182490852332711.25}>"
118,1.1,140,0.15,48.37658885373989,365430113564317.75,1.4665469725654103,0.5524232804381318,96,122976162539777.3,117179480018732.52,0.6571862406633358,"Strategy<118, (96,96,96,96), 1.00-1.00, {'alpha': 1.1, 'c': 0.15, 'total_cost': 365430113564317.75}>"
120,1.1,142,0.15,49.23083932427501,660631607384870.2,1.5690035845868326,0.6498486483287891,98,254141013995835.38,252644470420997.88,0.7671226728357103,"Strategy<120, (98,98,98,98), 1.00-1.00, {'alpha': 1.1, 'c': 0.15, 'total_cost': 660631607384870.2}>"
122,1.1,144,0.15,50.121883792570934,1225153375027110.0,1.6235618133909706,0.6991623129732285,100,451257068733814.9,441857582240703.25,0.7289819129419248,"Strategy<122, (100,100,100,100), 1.00-1.00, {'alpha': 1.1, 'c': 0.15, 'total_cost': 1225153375027110.0}>"
124,1.1,146,0.15,50.99671604421934,2246679950571872.8,1.7773592616347447,0.8297353260442619,102,771167926997832.1,779412540012836.5,0.6901652665819098,"Strategy<124, (102,102,102,102), 1.00-1.00, {'alpha': 1.1, 'c': 0.15, 'total_cost': 2246679950571872.8}>"
126,1.1,148,0.15,51.77764547304084,3860329647588653.0,2.0707472116287606,1.0501514459828538,104,1411827137940803.0,1436790288428176.2,0.7379207700949482,"Strategy<126, (104,104,104,104), 1.00-1.00, {'alpha': 1.1, 'c': 0.15, 'total_cost': 3860329647588653.0}>"
128,1.1,150,0.15,52.6377882166934,7007339490461228.0,2.324923116196323,1.2171830079555954,106,2496853785019338.5,2626636809588179.0,0.7311606069010773,"Strategy<128, (106,106,106,106), 1.00-1.00, {'alpha': 1.1, 'c': 0.15, 'total_cost': 7007339490461228.0}>"
130,1.1,152,0.15,53.58834091702023,1.3542474730492176e+16,2.4005351355246276,1.2633560522123688,108,8820980692892804.0,4721494037599372.0,1.1426452797493878,"Strategy<130, (108,108,108,108), 1.00-1.00, {'alpha': 1.1, 'c': 0.15, 'total_cost': 1.3542474730492176e+16}>"
132,1.1,154,0.15,54.14411279366317,1.990682687484536e+16,3.326432794606713,1.733975886608358,114,8737729404250501.0,1.116909747059486e+16,1.0777050156538277,"Strategy<132, (114,114,114,114), 1.00-1.00, {'alpha': 1.1, 'c': 0.15, 'total_cost': 1.990682687484536e+16}>"
134,1.1,156,0.15,54.85204813340708,3.251710038654378e+16,3.7201661698512702,1.8953670640930353,114,2.0614341271689224e+16,1.1902759114854556e+16,1.0281993219494376,"Strategy<134, (114,114,114,114), 1.00-1.00, {'alpha': 1.1, 'c': 0.15, 'total_cost': 3.251710038654378e+16}>"
136,1.1,158,0.15,55.779328365738664,6.1837365118623e+16,4.292998887925435,2.1019857990646402,116,3.902584027991048e+16,2.281152483871252e+16,1.063994465076713,"Strategy<136, (116,116,116,116), 1.00-1.00, {'alpha': 1.1, 'c': 0.15, 'total_cost': 6.1837365118623e+16}>"
138,1.1,160,0.15,56.54071546008179,1.048217316106298e+17,4.069710412230827,2.024926140510605,116,5.625621036381036e+16,2.4271451657575144e+16,0.7682344184172907,"Strategy<138, (116,116,116,116), 1.00-1.00, {'alpha': 1.1, 'c': 0.15, 'total_cost': 1.048217316106298e+17}>"
140,1.1,162,0.15,57.183937666971275,1.637119976670693e+17,4.148709498884138,2.0526626402917127,116,7.391737568115906e+16,2.6461341885877376e+16,0.6131420970817927,"Strategy<140, (116,116,116,116), 1.00-1.00, {'alpha': 1.1, 'c': 0.15, 'total_cost': 1.637119976670693e+17}>"
142,1.1,164,0.15,57.95676855028822,2.7972145937332298e+17,4.441959887237013,2.1511963648017027,120,1.9313152106102858e+17,8.65899383122944e+16,1.1165125996549847,"Strategy<142, (120,120,120,120), 1.00-1.00, {'alpha': 1.1, 'c': 0.15, 'total_cost': 2.7972145937332298e+17}>"
144,1.1,166,0.15,59.16026824503604,6.441919497463854e+17,5.7257579754941235,2.517466689734078,118,2.565377583261672e+17,5.498909663386476e+16,0.4835932133002876,"Strategy<144, (118,118,118,118), 1.00-1.00, {'alpha': 1.1, 'c': 0.15, 'total_cost': 6.441919497463854e+17}>"
146,1.1,168,0.15,59.7465079177156,9.671437272868224e+17,11.007881100765264,3.4604648871673076,118,4.213964602066282e+17,5.937425799697009e+16,0.49710369269759824,"Strategy<146, (118,118,118,118), 1.00-1.00, {'alpha': 1.1, 'c': 0.15, 'total_cost': 9.671437272868224e+17}>"
148,1.1,170,0.15,61.11427951940857,2.4959236645777224e+18,8.381652651455468,3.067234735211546,128,1.6266765801438564e+18,8.692470844338661e+17,1.0106814395324848,"Strategy<148, (128,128,128,128), 1.00-1.00, {'alpha': 1.1, 'c': 0.15, 'total_cost': 2.4959236645777224e+18}>"
150,1.1,172,0.15,61.958937088990275,4.482275671436108e+18,9.74122951438709,3.2841038772728104,132,2.101939792469196e+18,2.3803358789669115e+18,1.0499552491002484,"Strategy<150, (132,132,132,132), 1.00-1.00, {'alpha': 1.1, 'c': 0.15, 'total_cost': 4.482275671436108e+18}>"
152,1.1,174,0.15,62.69849728051868,7.483906697795002e+18,12.49501190003765,3.6432803703109493,132,4.864688896329591e+18,2.619217801465412e+18,1.0323942334805443,"Strategy<152, (132,132,132,132), 1.00-1.00, {'alpha': 1.1, 'c': 0.15, 'total_cost': 7.483906697795002e+18}>"
154,1.1,176,0.15,63.589024604123644,1.3874067428488745e+19,13.975302457283814,3.8048076014908236,136,6.562189726453404e+18,7.244449782133623e+18,0.9951400034453297,"Strategy<154, (136,136,136,136), 1.00-1.00, {'alpha': 1.1, 'c': 0.15, 'total_cost': 1.3874067428488745e+19}>"
156,1.1,178,0.15,64.55866576935935,2.7170327710545977e+19,15.255273525241345,3.931236142386464,138,1.101278948854519e+19,1.194105942079373e+19,0.8448131047175238,"Strategy<156, (138,138,138,138), 1.00-1.00, {'alpha': 1.1, 'c': 0.15, 'total_cost': 2.7170327710545977e+19}>"
158,1.1,180,0.15,65.45976656802468,5.074032517718657e+19,16.735474141728446,4.064837520260788,140,3.2359062024126607e+19,1.8381263153059963e+19,1.091204300115664,"Strategy<158, (140,140,140,140), 1.00-1.00, {'alpha': 1.1, 'c': 0.15, 'total_cost': 5.074032517718657e+19}>"
160,1.1,184,0.15,67.15891924807842,1.6475900860876472e+20,11.585552691507665,3.534254964836985,142,1.2560975933153717e+20,3.4566143294372684e+19,0.9721829718353193,"Strategy<160, (142,142,142,142), 1.00-1.00, {'alpha': 1.1, 'c': 0.15, 'total_cost': 1.6475900860876472e+20}>"
162,1.1,186,0.15,68.09749340434252,3.157825622281318e+20,11.245563972773935,3.491284109966764,146,1.822684933011107e+20,1.064852512375548e+20,0.914406870668369,"Strategy<162, (146,146,146,146), 1.00-1.00, {'alpha': 1.1, 'c': 0.15, 'total_cost': 3.157825622281318e+20}>"
164,1.1,188,0.15,69.13306356012536,6.47330132987655e+20,10.92765490092335,3.4499119235449225,146,2.9261706084568803e+20,1.1809097596499707e+20,0.6344645736096416,"Strategy<164, (146,146,146,146), 1.00-1.00, {'alpha': 1.1, 'c': 0.15, 'total_cost': 6.47330132987655e+20}>"
166,1.1,190,0.15,69.89602556269303,1.0985005332219749e+21,14.192338048494456,3.8270403737228404,148,6.676278719853024e+20,2.864432571734214e+20,0.8685213163805846,"Strategy<166, (148,148,148,148), 1.00-1.00, {'alpha': 1.1, 'c': 0.15, 'total_cost': 1.0985005332219749e+21}>"
168,1.1,192,0.15,70.93975200454895,2.2646090489114426e+21,13.140660666175537,3.7159659060007613,154,5.931332291278538e+20,1.3781698966395274e+21,0.8704827558270827,"Strategy<168, (154,154,154,154), 1.00-1.00, {'alpha': 1.1, 'c': 0.15, 'total_cost': 2.2646090489114426e+21}>"
170,1.1,194,0.15,71.59743479273638,3.572526716015501e+21,17.08581705608528,4.094727335020787,154,1.9796782981218692e+21,1.544658705781393e+21,0.9865110282041542,"Strategy<170, (154,154,154,154), 1.00-1.00, {'alpha': 1.1, 'c': 0.15, 'total_cost': 3.572526716015501e+21}>"
172,1.1,196,0.15,72.76329683545487,8.015579592060836e+21,15.713941042148932,3.97397314750659,156,2.661676763618916e+21,2.989899639714082e+21,0.7050739548429781,"Strategy<172, (156,156,156,156), 1.00-1.00, {'alpha': 1.1, 'c': 0.15, 'total_cost': 8.015579592060836e+21}>"
174,1.1,198,0.15,73.63956143321373,1.4713529317232405e+22,16.901693403378832,4.079095894191616,158,9.120464833429009e+21,5.593064483803395e+21,1.1274552564108091,"Strategy<174, (158,158,158,158), 1.00-1.00, {'alpha': 1.1, 'c': 0.15, 'total_cost': 1.4713529317232405e+22}>"
176,1.1,200,0.15,74.76347696264452,3.206632174781362e+22,16.76338397244834,4.067241505707168,158,1.0829197109357407e+22,5.998987085220887e+21,0.5247930937300501,"Strategy<176, (158,158,158,158), 1.00-1.00, {'alpha': 1.1, 'c': 0.15, 'total_cost': 3.206632174781362e+22}>"
178,1.1,202,0.15,75.8345589470932,6.737161389039084e+22,17.717921501799832,4.147137465432386,162,2.7429763984981488e+22,3.216180906384633e+22,0.8845204917575429,"Strategy<178, (162,162,162,162), 1.00-1.00, {'alpha': 1.1, 'c': 0.15, 'total_cost': 6.737161389039084e+22}>"
