k,alpha,k alpha,c,log(total cost),total cost,speedup,log(speedup),k pre,single enum,preprocessing cost,solutions,strategy
100,1.2,136,0.15,40.488192607641174,1542270121741.0767,1.2475223312318948,0.31906564070815413,78,857876192024.8425,684393929716.2341,1.0826925370953453,"Strategy<100, (78,78,78,78), 1.00-1.00, {'alpha': 1.2, 'c': 0.15, 'total_cost': 1542270121741.0767}>"
102,1.2,138,0.15,41.14322529832094,2428538166464.0024,1.4149284289797535,0.5007290793699466,80,1356073086411.6245,1072465080052.3778,1.1139145923955052,"Strategy<102, (80,80,80,80), 1.00-1.00, {'alpha': 1.2, 'c': 0.15, 'total_cost': 2428538166464.0024}>"
104,1.2,140,0.15,41.855060950946616,3977670611182.836,1.5621716973720112,0.6435530279574679,82,2228652248144.2134,1749018363038.6226,1.0594412414563676,"Strategy<104, (82,82,82,82), 1.00-1.00, {'alpha': 1.2, 'c': 0.15, 'total_cost': 3977670611182.836}>"
106,1.2,144,0.15,43.441887751128036,11948442043716.414,0.9506719601390858,-0.07298048579228647,86,6793556969185.428,5154885074530.985,1.167438365647466,"Strategy<106, (86,86,86,86), 1.00-1.00, {'alpha': 1.2, 'c': 0.15, 'total_cost': 11948442043716.414}>"
108,1.2,146,0.15,44.263098672846425,21111563678594.742,0.9841191239041724,-0.023095135965213547,88,11749519435175.12,9362044243419.623,1.2736453033075024,"Strategy<108, (88,88,88,88), 1.00-1.00, {'alpha': 1.2, 'c': 0.15, 'total_cost': 21111563678594.742}>"
110,1.2,148,0.15,45.164118104297735,39423418209767.734,1.0155979356016047,0.022329367545521575,90,21814649399170.008,17608768810597.723,1.4911153665631849,"Strategy<110, (90,90,90,90), 1.00-1.00, {'alpha': 1.2, 'c': 0.15, 'total_cost': 39423418209767.734}>"
112,1.2,150,0.15,45.92677940872032,66886459224355.03,1.1496799589513165,0.20123230821877122,90,24245393485327.18,18085294028585.09,0.6328737984458686,"Strategy<112, (90,90,90,90), 1.00-1.00, {'alpha': 1.2, 'c': 0.15, 'total_cost': 66886459224355.03}>"
114,1.2,152,0.15,46.69911046897082,114243900414931.42,1.2634718398159006,0.3373935099410272,92,46326663796552.68,34769368841026.047,0.7098499993701165,"Strategy<114, (92,92,92,92), 1.00-1.00, {'alpha': 1.2, 'c': 0.15, 'total_cost': 114243900414931.42}>"
116,1.2,154,0.15,47.44026987259351,190960803796631.56,1.4235960401518308,0.5095398249923242,94,95180279300992.12,73659996690298.72,0.8841619465065796,"Strategy<116, (94,94,94,94), 1.00-1.00, {'alpha': 1.2, 'c': 0.15, 'total_cost': 190960803796631.56}>"
118,1.2,156,0.15,48.32664070512963,352994909011494.25,1.5182100734334771,0.6023714290483941,96,195863634463682.88,157131274547811.38,1.115858304324301,"Strategy<118, (96,96,96,96), 1.00-1.00, {'alpha': 1.2, 'c': 0.15, 'total_cost': 352994909011494.25}>"
120,1.2,158,0.15,49.39201812387081,738718544752248.0,1.4031505875161912,0.48866984873298586,98,405772658058761.0,332945886693486.94,1.3843617934090016,"Strategy<120, (98,98,98,98), 1.00-1.00, {'alpha': 1.2, 'c': 0.15, 'total_cost': 738718544752248.0}>"
122,1.2,160,0.15,50.18533307427708,1280237657970325.0,1.5537054568404116,0.6357130312670759,100,699850892002625.1,580386765967700.0,1.477936830166449,"Strategy<122, (100,100,100,100), 1.00-1.00, {'alpha': 1.2, 'c': 0.15, 'total_cost': 1280237657970325.0}>"
124,1.2,162,0.15,50.996339416298774,2246093512042168.0,1.7778233170921698,0.8301119539648266,100,796815825891129.1,603474963289363.9,0.6234338782748793,"Strategy<124, (100,100,100,100), 1.00-1.00, {'alpha': 1.2, 'c': 0.15, 'total_cost': 2246093512042168.0}>"
126,1.2,164,0.15,51.742607589672566,3767705406579640.5,2.121653895697981,1.0851893293511288,102,1369346808282592.8,1068053988200225.1,0.6469191546202955,"Strategy<126, (102,102,102,102), 1.00-1.00, {'alpha': 1.2, 'c': 0.15, 'total_cost': 3767705406579640.5}>"
128,1.2,166,0.15,52.49199627685385,6333815545440615.0,2.572150301430248,1.3629749477951483,104,2370954399387069.5,1933894646416496.2,0.6796612586709133,"Strategy<128, (104,104,104,104), 1.00-1.00, {'alpha': 1.2, 'c': 0.15, 'total_cost': 6333815545440615.0}>"
130,1.2,170,0.15,54.014365830536505,1.8194675389449064e+16,1.7867417646457533,0.8373311386960903,108,8179327805131062.0,6466702698106098.0,0.8049624513625712,"Strategy<130, (108,108,108,108), 1.00-1.00, {'alpha': 1.2, 'c': 0.15, 'total_cost': 1.8194675389449064e+16}>"
132,1.2,172,0.15,54.60376109432179,2.737599831466392e+16,2.418860528551899,1.27432758594974,114,8870284401271966.0,1.850571391339195e+16,1.1823010723456655,"Strategy<132, (114,114,114,114), 1.00-1.00, {'alpha': 1.2, 'c': 0.15, 'total_cost': 2.737599831466392e+16}>"
134,1.2,174,0.15,55.12004079354377,3.915485689971749e+16,3.0895022068271345,1.6273744039563467,112,1.8888365531150972e+16,1.6487329812664674e+16,0.9034816660017185,"Strategy<134, (112,112,112,112), 1.00-1.00, {'alpha': 1.2, 'c': 0.15, 'total_cost': 3.915485689971749e+16}>"
136,1.2,176,0.15,55.844032137939315,6.4673855555528184e+16,4.104714917739213,2.0372820268639873,114,2.6575845627612936e+16,2.033986802416361e+16,0.7254200827952074,"Strategy<136, (114,114,114,114), 1.00-1.00, {'alpha': 1.2, 'c': 0.15, 'total_cost': 6.4673855555528184e+16}>"
138,1.2,178,0.15,56.605746480758896,1.0965479256132803e+17,3.8903369620188606,1.9598951198335024,116,4.525208884340636e+16,3.960068325590842e+16,0.7738172688791334,"Strategy<138, (116,116,116,116), 1.00-1.00, {'alpha': 1.2, 'c': 0.15, 'total_cost': 1.0965479256132803e+17}>"
140,1.2,180,0.15,57.32303542331539,1.8028230617017517e+17,3.7673886818463056,1.9135648839476023,118,9.815927619034843e+16,7.837662390388323e+16,0.9792192248061931,"Strategy<140, (118,118,118,118), 1.00-1.00, {'alpha': 1.2, 'c': 0.15, 'total_cost': 1.8028230617017517e+17}>"
142,1.2,182,0.15,58.20348386466242,3.318902508861706e+17,3.743742091905695,1.9044810504275038,120,1.589891360202242e+17,1.4208299333513338e+17,0.9071436372459676,"Strategy<142, (120,120,120,120), 1.00-1.00, {'alpha': 1.2, 'c': 0.15, 'total_cost': 3.318902508861706e+17}>"
144,1.2,184,0.15,59.04706129653342,5.95575201115195e+17,6.193151069928541,2.6306736382366935,122,2.271753639619021e+17,2.6329934717571146e+17,0.8235311178491244,"Strategy<144, (122,122,122,122), 1.00-1.00, {'alpha': 1.2, 'c': 0.15, 'total_cost': 5.95575201115195e+17}>"
146,1.2,186,0.15,59.800607386987686,1.0040991106355633e+18,10.60274134750062,3.4063654178952167,124,4.413815251534672e+17,4.831209814253587e+17,0.9207283392509379,"Strategy<146, (124,124,124,124), 1.00-1.00, {'alpha': 1.2, 'c': 0.15, 'total_cost': 1.0040991106355633e+18}>"
148,1.2,188,0.15,60.3858003621752,1.5063892965295043e+18,13.887489276002418,3.7957138924449083,124,8.039710027635013e+17,5.1008114083263917e+17,0.8723190921652989,"Strategy<148, (124,124,124,124), 1.00-1.00, {'alpha': 1.2, 'c': 0.15, 'total_cost': 1.5063892965295043e+18}>"
150,1.2,190,0.15,61.00192711450747,2.3089251523896376e+18,18.910477031714706,4.241113851755616,126,1.442699337567904e+18,8.662258148217338e+17,1.011692657487767,"Strategy<150, (126,126,126,126), 1.00-1.00, {'alpha': 1.2, 'c': 0.15, 'total_cost': 2.3089251523896376e+18}>"
152,1.2,194,0.15,63.047948145095155,9.535062777856549e+18,9.807119829864519,3.2938295057344744,132,5.084416903902248e+18,4.4506458739543e+18,1.1588554331540064,"Strategy<152, (132,132,132,132), 1.00-1.00, {'alpha': 1.2, 'c': 0.15, 'total_cost': 9.535062777856549e+18}>"
154,1.2,196,0.15,63.73187865917976,1.5318179574254186e+19,12.657789242252072,3.6619535464347055,134,8.157038297402271e+18,7.161141276851916e+18,1.0240026846250903,"Strategy<154, (134,134,134,134), 1.00-1.00, {'alpha': 1.2, 'c': 0.15, 'total_cost': 1.5318179574254186e+19}>"
156,1.2,198,0.15,64.63677617417012,2.8681935276570776e+19,14.451283604053234,3.853125737575696,136,1.525374898257135e+19,1.3428186293999426e+19,1.074952407198869,"Strategy<156, (136,136,136,136), 1.00-1.00, {'alpha': 1.2, 'c': 0.15, 'total_cost': 2.8681935276570776e+19}>"
158,1.2,200,0.15,65.40600702483871,4.888436870809787e+19,17.370857441491964,4.118597063446746,138,2.646113612623763e+19,2.242323258186024e+19,1.091488109205211,"Strategy<158, (138,138,138,138), 1.00-1.00, {'alpha': 1.2, 'c': 0.15, 'total_cost': 4.888436870809787e+19}>"
160,1.2,202,0.15,66.05548650572689,7.668012574685605e+19,24.893336533367282,4.6376877071885225,140,4.1272814836417135e+19,3.5407310910438916e+19,1.0216436964453663,"Strategy<160, (140,140,140,140), 1.00-1.00, {'alpha': 1.2, 'c': 0.15, 'total_cost': 7.668012574685605e+19}>"
162,1.2,204,0.15,66.79369241853097,1.2791012964820992e+20,27.762875503211717,4.7950850957783135,142,6.760961209148808e+19,6.030051755672184e+19,1.006229276289919,"Strategy<162, (142,142,142,142), 1.00-1.00, {'alpha': 1.2, 'c': 0.15, 'total_cost': 1.2791012964820992e+20}>"
164,1.2,206,0.15,67.9273960094239,2.8066207141743906e+20,25.203976670352393,4.655579474246393,142,2.181237821857303e+20,6.253828923170875e+19,1.0934045902369698,"Strategy<164, (142,142,142,142), 1.00-1.00, {'alpha': 1.2, 'c': 0.15, 'total_cost': 2.8066207141743906e+20}>"
166,1.2,208,0.15,68.5897537101587,4.441945870759242e+20,35.097885853509744,5.133312226257173,146,2.3712638820053582e+20,2.0706819887538835e+20,1.1508513585573155,"Strategy<166, (146,146,146,146), 1.00-1.00, {'alpha': 1.2, 'c': 0.15, 'total_cost': 4.441945870759242e+20}>"
168,1.2,210,0.15,69.54129114287039,8.590423431308577e+20,34.64143448952514,5.114426767679317,146,6.394721482677428e+20,2.1480534869368324e+20,0.9944533046507745,"Strategy<168, (146,146,146,146), 1.00-1.00, {'alpha': 1.2, 'c': 0.15, 'total_cost': 8.590423431308577e+20}>"
170,1.2,212,0.15,70.67852047480758,1.8895340048417785e+21,32.30401662071658,5.013641652949575,150,9.52151428018046e+20,9.373825768237324e+20,1.403453027957208,"Strategy<170, (150,150,150,150), 1.00-1.00, {'alpha': 1.2, 'c': 0.15, 'total_cost': 1.8895340048417785e+21}>"
172,1.2,216,0.15,72.12819097676004,5.161180134372966e+21,24.404562880771966,4.609079006201412,154,2.2291146857426982e+21,2.9320654486302674e+21,1.0469234004554138,"Strategy<172, (154,154,154,154), 1.00-1.00, {'alpha': 1.2, 'c': 0.15, 'total_cost': 5.161180134372966e+21}>"
174,1.2,218,0.15,73.18693153224733,1.0751317363807303e+22,23.1305200085195,4.531725795158019,156,5.044384953038627e+21,5.706932410768676e+21,1.0902030259214999,"Strategy<174, (156,156,156,156), 1.00-1.00, {'alpha': 1.2, 'c': 0.15, 'total_cost': 1.0751317363807303e+22}>"
176,1.2,220,0.15,74.14178959629221,2.0840234463374952e+22,25.793378907869496,4.6889288720594795,158,8.327942756974951e+21,1.0667097001522067e+22,0.9114599834219371,"Strategy<176, (158,158,158,158), 1.00-1.00, {'alpha': 1.2, 'c': 0.15, 'total_cost': 2.0840234463374952e+22}>"
178,1.2,222,0.15,74.66725177439365,2.999732151088133e+22,39.793051720518136,5.314444638131937,158,1.5553076011550024e+22,1.1275980903648302e+22,0.8943817502328086,"Strategy<178, (158,158,158,158), 1.00-1.00, {'alpha': 1.2, 'c': 0.15, 'total_cost': 2.999732151088133e+22}>"
180,1.2,224,0.15,75.73602514212062,6.292385478685508e+22,42.19860132304924,5.399123276337797,158,3.941422160050326e+22,1.1681903505065793e+22,0.8120310695943431,"Strategy<180, (158,158,158,158), 1.00-1.00, {'alpha': 1.2, 'c': 0.15, 'total_cost': 6.292385478685508e+22}>"
182,1.2,226,0.15,76.93635191059256,1.4459380355938105e+23,36.097579923659595,5.173830213186245,162,7.832747777489647e+22,6.626632578448458e+22,1.2671111599743001,"Strategy<182, (162,162,162,162), 1.00-1.00, {'alpha': 1.2, 'c': 0.15, 'total_cost': 1.4459380355938105e+23}>"
184,1.2,228,0.15,77.86146388391236,2.7455928510964894e+23,42.32229347083985,5.403345904979969,162,2.0450356857842678e+23,7.005571653122217e+22,1.286230772884167,"Strategy<184, (162,162,162,162), 1.00-1.00, {'alpha': 1.2, 'c': 0.15, 'total_cost': 2.7455928510964894e+23}>"
186,1.2,230,0.15,78.67818945735898,4.836097312489573e+23,52.740143959572634,5.7208296040776645,166,2.485208808885757e+23,2.350888503603816e+23,1.4286367066193275,"Strategy<186, (166,166,166,166), 1.00-1.00, {'alpha': 1.2, 'c': 0.15, 'total_cost': 4.836097312489573e+23}>"
188,1.2,232,0.15,79.60122314022166,9.169715400961348e+23,54.383753490069815,5.765103822466157,166,2.7640599272364315e+23,2.438768546261574e+23,0.567392579376296,"Strategy<188, (166,166,166,166), 1.00-1.00, {'alpha': 1.2, 'c': 0.15, 'total_cost': 9.169715400961348e+23}>"
190,1.2,234,0.15,80.28295752728934,1.4708837714353466e+24,74.77738203338555,6.224530058012216,168,5.521524878102488e+23,5.0839743545721214e+23,0.7210290465252291,"Strategy<190, (168,168,168,168), 1.00-1.00, {'alpha': 1.2, 'c': 0.15, 'total_cost': 1.4708837714353466e+24}>"
192,1.2,238,0.15,82.17904030877668,5.47464733151964e+24,43.414188615148895,5.440094715883683,172,2.0080846476470354e+24,1.7659311586494663e+24,0.6893623603054847,"Strategy<192, (172,172,172,172), 1.00-1.00, {'alpha': 1.2, 'c': 0.15, 'total_cost': 5.47464733151964e+24}>"
194,1.2,240,0.15,83.00642957714463,9.714604753838055e+24,50.29472960226629,5.652335322451954,174,3.6857461521834715e+24,3.260562170772393e+24,0.7150376674060271,"Strategy<194, (174,174,174,174), 1.00-1.00, {'alpha': 1.2, 'c': 0.15, 'total_cost': 9.714604753838055e+24}>"
196,1.2,242,0.15,83.73170294876425,1.6060319308786266e+25,74.6375731559803,6.221830172546054,176,7.82375152417484e+24,7.164213572876707e+24,0.9332295833528006,"Strategy<196, (176,176,176,176), 1.00-1.00, {'alpha': 1.2, 'c': 0.15, 'total_cost': 1.6060319308786266e+25}>"
198,1.2,244,0.15,84.81133662671519,3.3943474638213574e+25,76.47026484687079,6.256826965602679,178,1.6647216778163715e+25,1.475128902194947e+25,0.9250233258313731,"Strategy<198, (178,178,178,178), 1.00-1.00, {'alpha': 1.2, 'c': 0.15, 'total_cost': 3.3943474638213574e+25}>"
200,1.2,246,0.15,85.65467109580652,6.090111845550483e+25,106.84902306601882,6.739429907091558,180,3.2161783262118572e+25,2.8739335193386253e+25,1.0107472941184041,"Strategy<200, (180,180,180,180), 1.00-1.00, {'alpha': 1.2, 'c': 0.15, 'total_cost': 6.090111845550483e+25}>"
202,1.2,248,0.15,86.64500498708051,1.2098888532266466e+26,104.91364181031452,6.713058472003404,180,9.065031555376939e+25,3.0338569768895272e+25,1.0622325904543808,"Strategy<202, (180,180,180,180), 1.00-1.00, {'alpha': 1.2, 'c': 0.15, 'total_cost': 1.2098888532266466e+26}>"
204,1.2,250,0.15,87.59256263553988,2.333397618981355e+26,122.04052117072091,6.931216435806956,184,1.2909485849541358e+26,1.0424490340272193e+26,1.1185539550368517,"Strategy<204, (184,184,184,184), 1.00-1.00, {'alpha': 1.2, 'c': 0.15, 'total_cost': 2.333397618981355e+26}>"
206,1.2,252,0.15,88.40899642454876,4.109223946864668e+26,169.47494919091756,7.404928228039264,186,2.1821896362643386e+26,1.927034310600329e+26,1.1758001058117338,"Strategy<206, (186,186,186,186), 1.00-1.00, {'alpha': 1.2, 'c': 0.15, 'total_cost': 4.109223946864668e+26}>"
208,1.2,254,0.15,89.35634446087423,7.923918236760689e+26,178.86279893621474,7.482709547141348,186,5.8911538300576664e+26,2.0327644067030227e+26,1.1528883437865163,"Strategy<208, (186,186,186,186), 1.00-1.00, {'alpha': 1.2, 'c': 0.15, 'total_cost': 7.923918236760689e+26}>"
210,1.2,256,0.15,90.2326486757668,1.4545673656678614e+27,219.0554068154259,7.77515201406597,188,1.055434492194924e+27,3.991328734729374e+26,1.2053720449357328,"Strategy<210, (188,188,188,188), 1.00-1.00, {'alpha': 1.2, 'c': 0.15, 'total_cost': 1.4545673656678614e+27}>"
212,1.2,260,0.15,92.25752952111593,5.919482101108458e+27,126.04028623018708,6.977741125523382,192,4.3941367869958905e+27,1.5253453141125674e+27,1.2465490485823578,"Strategy<212, (192,192,192,192), 1.00-1.00, {'alpha': 1.2, 'c': 0.15, 'total_cost': 5.919482101108458e+27}>"
214,1.2,262,0.15,92.96695045910745,9.679227410585456e+27,156.6342470042786,7.291255872272682,194,3.716769682735636e+27,3.172195456076346e+27,0.711726757373014,"Strategy<214, (194,194,194,194), 1.00-1.00, {'alpha': 1.2, 'c': 0.15, 'total_cost': 9.679227410585456e+27}>"
216,1.2,264,0.15,93.82002382924273,1.7484022894721698e+28,200.1180749778542,7.644707669378378,196,7.824557836755002e+27,6.951830238583412e+27,0.8451366235512825,"Strategy<216, (196,196,196,196), 1.00-1.00, {'alpha': 1.2, 'c': 0.15, 'total_cost': 1.7484022894721698e+28}>"
218,1.2,266,0.15,94.88860955809444,3.6670575339365014e+28,216.10376511281524,7.755580397845663,198,1.3966563254995845e+28,1.244889237017725e+28,0.720344728183654,"Strategy<218, (198,198,198,198), 1.00-1.00, {'alpha': 1.2, 'c': 0.15, 'total_cost': 3.6670575339365014e+28}>"
220,1.2,268,0.15,95.99967973580614,7.921057658882319e+28,239.0169594988141,7.900969178343805,198,4.404301835858748e+28,1.3113215812838827e+28,0.7215732624712542,"Strategy<220, (198,198,198,198), 1.00-1.00, {'alpha': 1.2, 'c': 0.15, 'total_cost': 7.921057658882319e+28}>"
222,1.2,270,0.15,97.14581908099764,1.7530951841971455e+29,227.60920194488216,7.830415074887966,200,1.2528408518258053e+29,5.002543323713401e+28,1.1056125459629895,"Strategy<222, (200,200,200,200), 1.00-1.00, {'alpha': 1.2, 'c': 0.15, 'total_cost': 1.7530951841971455e+29}>"
224,1.2,272,0.15,98.03478225951791,3.2464601663362655e+29,281.3886346761524,8.136420248884065,202,2.26741642621949e+29,8.870558446157902e+28,0.971665170435528,"Strategy<224, (202,202,202,202), 1.00-1.00, {'alpha': 1.2, 'c': 0.15, 'total_cost': 3.2464601663362655e+29}>"
226,1.2,274,0.15,99.04782006576801,6.551863561378685e+29,311.7807436766552,8.284388016270691,204,2.003688728145165e+29,1.8664992040269395e+29,0.590700324558913,"Strategy<226, (204,204,204,204), 1.00-1.00, {'alpha': 1.2, 'c': 0.15, 'total_cost': 6.551863561378685e+29}>"
228,1.2,276,0.15,100.00622495688161,1.273132090671383e+30,330.90910953073814,8.370291197635282,206,4.618896919067719e+29,3.8456544792523314e+29,0.6648604226020483,"Strategy<228, (206,206,206,206), 1.00-1.00, {'alpha': 1.2, 'c': 0.15, 'total_cost': 1.273132090671383e+30}>"
230,1.2,278,0.15,100.77081360326869,2.1629056845390545e+30,473.8706501572467,8.88834949817329,208,7.674961815689083e+29,6.853885203175742e+29,0.6717281813405159,"Strategy<230, (208,208,208,208), 1.00-1.00, {'alpha': 1.2, 'c': 0.15, 'total_cost': 2.1629056845390545e+30}>"
232,1.2,282,0.15,102.51897561228195,7.265855959710723e+30,325.50496972428505,8.34653576002231,212,3.1381871884610444e+30,2.8528001561379405e+30,0.8245397896433808,"Strategy<232, (212,212,212,212), 1.00-1.00, {'alpha': 1.2, 'c': 0.15, 'total_cost': 7.265855959710723e+30}>"
234,1.2,284,0.15,103.42219491042975,1.3588855654682287e+31,370.8068955034141,8.534524262260504,214,7.081539663727735e+30,6.507315990954553e+30,1.01022517906747,"Strategy<234, (214,214,214,214), 1.00-1.00, {'alpha': 1.2, 'c': 0.15, 'total_cost': 1.3588855654682287e+31}>"
236,1.2,286,0.15,104.56825242801438,3.0073264568489193e+31,394.6455620649053,8.624413715452356,216,1.497011330684273e+31,1.3626402235148681e+31,0.9508949544491714,"Strategy<236, (216,216,216,216), 1.00-1.00, {'alpha': 1.2, 'c': 0.15, 'total_cost': 3.0073264568489193e+31}>"
238,1.2,288,0.15,105.5870858501971,6.093684931440756e+31,463.81171839307234,8.857395460500344,216,4.017246319089675e+31,1.434991115179709e+31,0.8947356969734711,"Strategy<238, (216,216,216,216), 1.00-1.00, {'alpha': 1.2, 'c': 0.15, 'total_cost': 6.093684931440756e+31}>"
