k,alpha,k alpha,c,log(total cost),total cost,speedup,log(speedup),k pre,single enum,preprocessing cost,solutions,strategy
174,1.05,186,0.0,81.97655294529052,4.7577473679140523e+24,2.210215373251717,1.1441869591112,142,5.460181800169677e+21,1.642574342739736e+21,0.001492882154863865,"Strategy<174, (142,142,142,142), 1.00-1.00, {'alpha': 1.05, 'c': 0.0, 'total_cost': 4.7577473679140523e+24}>"
176,1.05,188,0.0,83.30237660608535,1.1926529000109491e+25,2.1129255672292557,1.0792419458433062,144,1.0275257705197111e+22,3.5973725486508965e+21,0.0011631741518190791,"Strategy<176, (144,144,144,144), 1.00-1.00, {'alpha': 1.05, 'c': 0.0, 'total_cost': 1.1926529000109491e+25}>"
178,1.05,190,0.0,84.5477133580885,2.8274685671122365e+25,2.1281554022693183,1.0896035032344915,148,5.192046310163759e+22,1.895568184840035e+22,0.002506699659703927,"Strategy<178, (148,148,148,148), 1.00-1.00, {'alpha': 1.05, 'c': 0.0, 'total_cost': 2.8274685671122365e+25}>"
180,1.05,194,0.0,87.00365349083779,1.5513487250121874e+26,0.9404632399019386,-0.08855654098219935,150,1.6291056320084557e+23,5.067069787285435e+22,0.001376745651252732,"Strategy<180, (150,150,150,150), 1.00-1.00, {'alpha': 1.05, 'c': 0.0, 'total_cost': 1.5513487250121874e+26}>"
182,1.05,196,0.0,88.26082058018902,3.708125605126205e+26,0.9333518743723102,-0.09950701412309526,150,1.7786933755788793e+23,5.285232614308895e+22,0.0006222056323605152,"Strategy<182, (150,150,150,150), 1.00-1.00, {'alpha': 1.05, 'c': 0.0, 'total_cost': 3.708125605126205e+26}>"
184,1.05,198,0.0,89.57737539059586,9.235851159493394e+26,0.9147431655576805,-0.12856136328214243,150,2.035725842176764e+23,5.503395441332354e+22,0.0002800029300658252,"Strategy<184, (150,150,150,150), 1.00-1.00, {'alpha': 1.05, 'c': 0.0, 'total_cost': 9.235851159493394e+26}>"
186,1.05,200,0.0,90.86225144369409,2.250417819846387e+27,0.9534203051199491,-0.06881574388305406,154,1.1587407563797413e+24,3.4096491910164427e+23,0.0006664121045680999,"Strategy<186, (154,154,154,154), 1.00-1.00, {'alpha': 1.05, 'c': 0.0, 'total_cost': 2.250417819846387e+27}>"
188,1.05,202,0.0,92.16749422967874,5.561352053207821e+27,0.9433209338047877,-0.08417941111549475,160,1.1246930521652037e+25,4.1173607560976364e+24,0.0027626899233770793,"Strategy<188, (160,160,160,160), 1.00-1.00, {'alpha': 1.05, 'c': 0.0, 'total_cost': 5.561352053207821e+27}>"
190,1.05,204,0.0,93.35432930484922,1.2660572538222975e+28,1.0491064959941323,0.06916113496398575,158,6.497636947121872e+24,1.8892363016875326e+24,0.0006624402824982018,"Strategy<190, (158,158,158,158), 1.00-1.00, {'alpha': 1.05, 'c': 0.0, 'total_cost': 1.2660572538222975e+28}>"
192,1.05,206,0.0,94.67659131742516,3.165875804711706e+28,1.052782291715416,0.07420712759269506,162,2.621264188845875e+25,9.571211105343968e+24,0.0011302986977741313,"Strategy<192, (162,162,162,162), 1.00-1.00, {'alpha': 1.05, 'c': 0.0, 'total_cost': 3.165875804711706e+28}>"
194,1.05,208,0.0,95.88490564583284,7.315309931119343e+28,1.1408844147276231,0.1901526367220567,164,6.323914150557852e+25,2.1925301171513285e+25,0.0011641945929700406,"Strategy<194, (164,164,164,164), 1.00-1.00, {'alpha': 1.05, 'c': 0.0, 'total_cost': 7.315309931119343e+28}>"
196,1.05,210,0.0,97.16542623358731,1.7770835133506766e+29,1.209424576009497,0.2743208005621544,164,8.126666676686554e+25,2.286720605301718e+25,0.0005859818744451641,"Strategy<196, (164,164,164,164), 1.00-1.00, {'alpha': 1.05, 'c': 0.0, 'total_cost': 1.7770835133506766e+29}>"
198,1.05,212,0.0,98.47142932598251,4.3939381866224524e+29,1.250292298186242,0.3222654131648928,162,3.7664902143335907e+25,1.0804527817111648e+25,0.00011030976746103295,"Strategy<198, (162,162,162,162), 1.00-1.00, {'alpha': 1.05, 'c': 0.0, 'total_cost': 4.3939381866224524e+29}>"
200,1.05,214,0.0,99.80759782868967,1.109381046014985e+30,1.2969093142146924,0.3750776033314651,170,8.267333107054977e+26,2.6140734675119204e+26,0.0009808538386025317,"Strategy<200, (170,170,170,170), 1.00-1.00, {'alpha': 1.05, 'c': 0.0, 'total_cost': 1.109381046014985e+30}>"
